id,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude,geometry,index_right,population
202853.0,90000.0,2.0,3.0,120.0,Phnom Penh,Daun Penh,Srah Chak,Apartment,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
202853.0,90000.0,2.0,3.0,120.0,Phnom Penh,Daun Penh,Srah Chak,Apartment,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
202853.0,90000.0,2.0,3.0,120.0,Phnom Penh,Daun Penh,Srah Chak,Apartment,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
202853.0,90000.0,2.0,3.0,120.0,Phnom Penh,Daun Penh,Srah Chak,Apartment,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
202853.0,90000.0,2.0,3.0,120.0,Phnom Penh,Daun Penh,Srah Chak,Apartment,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
202853.0,90000.0,2.0,3.0,120.0,Phnom Penh,Daun Penh,Srah Chak,Apartment,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
187300.0,290000.0,5.0,4.0,120.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
187300.0,290000.0,5.0,4.0,120.0,Phnom Penh,Russey Keo,Russey Keo,House,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
210729.0,288000.0,6.0,6.0,120.0,Phnom Penh,Sen Sok,Khmuonh,House,False,residential,11.62551445,104.8419258,POINT (104.8419258 11.62551445),53744.0,1339.0
210729.0,288000.0,6.0,6.0,120.0,Phnom Penh,Sen Sok,Khmuonh,House,False,residential,11.62551445,104.8419258,POINT (104.8419258 11.62551445),53744.0,1339.0
210729.0,288000.0,6.0,6.0,120.0,Phnom Penh,Sen Sok,Khmuonh,House,False,residential,11.62551445,104.8419258,POINT (104.8419258 11.62551445),53744.0,1339.0
248109.0,135000.0,4.0,5.0,120.0,Phnom Penh,Por Sen Chey,Chaom Chau 1,Retreat,False,residential,11.554667,104.826843,POINT (104.826843 11.554667),53579.0,2554.0
185399.0,300000.0,3.0,2.0,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,Shophouse,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
185399.0,300000.0,3.0,2.0,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,Shophouse,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
185399.0,300000.0,3.0,2.0,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,Shophouse,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
185399.0,300000.0,3.0,2.0,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,Shophouse,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
224193.0,720000.0,,,120.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
224193.0,720000.0,,,120.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
224193.0,720000.0,,,120.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
224193.0,720000.0,,,120.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
224193.0,720000.0,,,120.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
224193.0,720000.0,,,120.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
224193.0,720000.0,,,120.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
224193.0,720000.0,,,120.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
224193.0,720000.0,,,120.0,Phnom Penh,Daun Penh,Phsar Chas,Shophouse,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0
184689.0,800000.0,3.0,3.0,120.0,Phnom Penh,Daun Penh,Chakto Mukh,House,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
184689.0,800000.0,3.0,3.0,120.0,Phnom Penh,Daun Penh,Chakto Mukh,House,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
184689.0,800000.0,3.0,3.0,120.0,Phnom Penh,Daun Penh,Chakto Mukh,House,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
184689.0,800000.0,3.0,3.0,120.0,Phnom Penh,Daun Penh,Chakto Mukh,House,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
184689.0,800000.0,3.0,3.0,120.0,Phnom Penh,Daun Penh,Chakto Mukh,House,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
184689.0,800000.0,3.0,3.0,120.0,Phnom Penh,Daun Penh,Chakto Mukh,House,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
214410.0,495000.0,5.0,5.0,120.0,Phnom Penh,Russey Keo,Tuol Sangke,Villa,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
214410.0,495000.0,5.0,5.0,120.0,Phnom Penh,Russey Keo,Tuol Sangke,Villa,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
215157.0,770000.0,2.0,4.0,120.0,Phnom Penh,Daun Penh,Phsar Thmei I,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
215157.0,770000.0,2.0,4.0,120.0,Phnom Penh,Daun Penh,Phsar Thmei I,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
215157.0,770000.0,2.0,4.0,120.0,Phnom Penh,Daun Penh,Phsar Thmei I,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
215157.0,770000.0,2.0,4.0,120.0,Phnom Penh,Daun Penh,Phsar Thmei I,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
215157.0,770000.0,2.0,4.0,120.0,Phnom Penh,Daun Penh,Phsar Thmei I,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
215157.0,770000.0,2.0,4.0,120.0,Phnom Penh,Daun Penh,Phsar Thmei I,Flat,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
191734.0,290000.0,4.0,5.0,120.0,Phnom Penh,Russey Keo,Tuol Sangke,Villa,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
191734.0,290000.0,4.0,5.0,120.0,Phnom Penh,Russey Keo,Tuol Sangke,Villa,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0
246797.0,165000.0,3.0,3.0,120.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.5899168,104.9282356,POINT (104.9282356 11.5899168),54135.0,5029.0
185969.0,330000.0,4.0,5.0,120.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
185969.0,330000.0,4.0,5.0,120.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
185969.0,330000.0,4.0,5.0,120.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
185969.0,330000.0,4.0,5.0,120.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
185969.0,330000.0,4.0,5.0,120.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
223390.0,170000.0,4.0,5.0,120.0,Phnom Penh,Chbar Ampov,Preaek Aeng,Villa,False,residential,11.52928,104.941454,POINT (104.941454 11.52928),54710.0,11754.0
223390.0,170000.0,4.0,5.0,120.0,Phnom Penh,Chbar Ampov,Preaek Aeng,Villa,False,residential,11.52928,104.941454,POINT (104.941454 11.52928),54710.0,11754.0
223390.0,170000.0,4.0,5.0,120.0,Phnom Penh,Chbar Ampov,Preaek Aeng,Villa,False,residential,11.52928,104.941454,POINT (104.941454 11.52928),54710.0,11754.0
223390.0,170000.0,4.0,5.0,120.0,Phnom Penh,Chbar Ampov,Preaek Aeng,Villa,False,residential,11.52928,104.941454,POINT (104.941454 11.52928),54710.0,11754.0
187317.0,280000.0,5.0,5.0,120.0,Phnom Penh,Por Sen Chey,Kakap,House,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
187317.0,280000.0,5.0,5.0,120.0,Phnom Penh,Por Sen Chey,Kakap,House,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0
244023.0,180000.0,4.0,4.0,120.0,Phnom Penh,Dangkao,Prey Sa,House,False,residential,11.504923,104.89187,POINT (104.89187 11.504923),54635.0,3259.0
186384.0,270000.0,3.0,4.0,120.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0
186384.0,270000.0,3.0,4.0,120.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0
186384.0,270000.0,3.0,4.0,120.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0
186384.0,270000.0,3.0,4.0,120.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89,POINT (104.89 11.55),53927.0,23197.0
228819.0,150000.0,2.0,2.0,120.0,Phnom Penh,7 Makara,Mittapheap,Apartment,False,residential,11.55005017,104.9139293,POINT (104.9139293 11.55005017),53934.0,23250.0
228819.0,150000.0,2.0,2.0,120.0,Phnom Penh,7 Makara,Mittapheap,Apartment,False,residential,11.55005017,104.9139293,POINT (104.9139293 11.55005017),53934.0,23250.0
228819.0,150000.0,2.0,2.0,120.0,Phnom Penh,7 Makara,Mittapheap,Apartment,False,residential,11.55005017,104.9139293,POINT (104.9139293 11.55005017),53934.0,23250.0
228819.0,150000.0,2.0,2.0,120.0,Phnom Penh,7 Makara,Mittapheap,Apartment,False,residential,11.55005017,104.9139293,POINT (104.9139293 11.55005017),53934.0,23250.0
228819.0,150000.0,2.0,2.0,120.0,Phnom Penh,7 Makara,Mittapheap,Apartment,False,residential,11.55005017,104.9139293,POINT (104.9139293 11.55005017),53934.0,23250.0
228819.0,150000.0,2.0,2.0,120.0,Phnom Penh,7 Makara,Mittapheap,Apartment,False,residential,11.55005017,104.9139293,POINT (104.9139293 11.55005017),53934.0,23250.0
228819.0,150000.0,2.0,2.0,120.0,Phnom Penh,7 Makara,Mittapheap,Apartment,False,residential,11.55005017,104.9139293,POINT (104.9139293 11.55005017),53934.0,23250.0
225638.0,450000.0,3.0,3.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.54685463,104.9134143,POINT (104.9134143 11.54685463),53909.0,23239.0
225638.0,450000.0,3.0,3.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.54685463,104.9134143,POINT (104.9134143 11.54685463),53909.0,23239.0
225638.0,450000.0,3.0,3.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.54685463,104.9134143,POINT (104.9134143 11.54685463),53909.0,23239.0
225638.0,450000.0,3.0,3.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.54685463,104.9134143,POINT (104.9134143 11.54685463),53909.0,23239.0
225638.0,450000.0,3.0,3.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.54685463,104.9134143,POINT (104.9134143 11.54685463),53909.0,23239.0
225638.0,450000.0,3.0,3.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.54685463,104.9134143,POINT (104.9134143 11.54685463),53909.0,23239.0
228652.0,950000.0,2.0,4.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
228652.0,950000.0,2.0,4.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
228652.0,950000.0,2.0,4.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
228652.0,950000.0,2.0,4.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
228652.0,950000.0,2.0,4.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
228652.0,950000.0,2.0,4.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Flat,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
245309.0,720000.0,6.0,6.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.54405503,104.9236877,POINT (104.9236877 11.54405503),53910.0,13796.0
245309.0,720000.0,6.0,6.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.54405503,104.9236877,POINT (104.9236877 11.54405503),53910.0,13796.0
245309.0,720000.0,6.0,6.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.54405503,104.9236877,POINT (104.9236877 11.54405503),53910.0,13796.0
245309.0,720000.0,6.0,6.0,120.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.54405503,104.9236877,POINT (104.9236877 11.54405503),53910.0,13796.0
228909.0,1600000.0,,,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,other,False,commercial,11.562248,104.898461,POINT (104.898461 11.562248),53937.0,20882.0
228909.0,1600000.0,,,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,other,False,commercial,11.562248,104.898461,POINT (104.898461 11.562248),53937.0,20882.0
228909.0,1600000.0,,,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,other,False,commercial,11.562248,104.898461,POINT (104.898461 11.562248),53937.0,20882.0
228909.0,1600000.0,,,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,other,False,commercial,11.562248,104.898461,POINT (104.898461 11.562248),53937.0,20882.0
228909.0,1600000.0,,,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,other,False,commercial,11.562248,104.898461,POINT (104.898461 11.562248),53937.0,20882.0
228909.0,1600000.0,,,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,other,False,commercial,11.562248,104.898461,POINT (104.898461 11.562248),53937.0,20882.0
228909.0,1600000.0,,,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,other,False,commercial,11.562248,104.898461,POINT (104.898461 11.562248),53937.0,20882.0
228909.0,1600000.0,,,120.0,Phnom Penh,Toul Kork,Boeung Kak 2,other,False,commercial,11.562248,104.898461,POINT (104.898461 11.562248),53937.0,20882.0
221523.0,220000.0,4.0,5.0,119.92,Phnom Penh,Chroy Changvar,Preaek Lieb,Shophouse,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
221523.0,220000.0,4.0,5.0,119.92,Phnom Penh,Chroy Changvar,Preaek Lieb,Shophouse,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
221523.0,220000.0,4.0,5.0,119.92,Phnom Penh,Chroy Changvar,Preaek Lieb,Shophouse,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
221523.0,220000.0,4.0,5.0,119.92,Phnom Penh,Chroy Changvar,Preaek Lieb,Shophouse,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
221523.0,220000.0,4.0,5.0,119.92,Phnom Penh,Chroy Changvar,Preaek Lieb,Shophouse,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
127135.0,248172.0,2.0,2.0,119.89,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58517233,104.925897,POINT (104.925897 11.58517233),54137.0,2841.0
127135.0,248172.0,2.0,2.0,119.89,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58517233,104.925897,POINT (104.925897 11.58517233),54137.0,2841.0
245060.0,110888.0,4.0,5.0,119.6,Phnom Penh,Chbar Ampov,Nirouth,Flat,False,residential,11.522551,104.96247,POINT (104.96247 11.522551),53953.0,3342.0
245060.0,110888.0,4.0,5.0,119.6,Phnom Penh,Chbar Ampov,Nirouth,Flat,False,residential,11.522551,104.96247,POINT (104.96247 11.522551),53953.0,3342.0
251610.0,210000.0,4.0,5.0,119.6,Phnom Penh,Chbar Ampov,Nirouth,Unit,False,residential,11.522551,104.96247,POINT (104.96247 11.522551),53953.0,3342.0
251610.0,210000.0,4.0,5.0,119.6,Phnom Penh,Chbar Ampov,Nirouth,Unit,False,residential,11.522551,104.96247,POINT (104.96247 11.522551),53953.0,3342.0
223209.0,92000.0,2.0,2.0,119.55,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
223209.0,92000.0,2.0,2.0,119.55,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
223209.0,92000.0,2.0,2.0,119.55,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
223209.0,92000.0,2.0,2.0,119.55,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
223209.0,92000.0,2.0,2.0,119.55,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
223209.0,92000.0,2.0,2.0,119.55,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
251247.0,129000.0,4.0,5.0,119.4,Phnom Penh,Chroy Changvar,Bak Kaeng,Unit,False,residential,11.70103834,104.9222609,POINT (104.9222609 11.70103834),38893.0,67.0
156169.0,436400.0,3.0,2.0,119.2,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5563725,104.9284948,POINT (104.9284948 11.5563725),53898.0,20064.0
156169.0,436400.0,3.0,2.0,119.2,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5563725,104.9284948,POINT (104.9284948 11.5563725),53898.0,20064.0
156169.0,436400.0,3.0,2.0,119.2,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5563725,104.9284948,POINT (104.9284948 11.5563725),53898.0,20064.0
156169.0,436400.0,3.0,2.0,119.2,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5563725,104.9284948,POINT (104.9284948 11.5563725),53898.0,20064.0
156169.0,436400.0,3.0,2.0,119.2,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5563725,104.9284948,POINT (104.9284948 11.5563725),53898.0,20064.0
229780.0,303000.0,3.0,2.0,119.2,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
229780.0,303000.0,3.0,2.0,119.2,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
229780.0,303000.0,3.0,2.0,119.2,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
229780.0,303000.0,3.0,2.0,119.2,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
229780.0,303000.0,3.0,2.0,119.2,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
229780.0,303000.0,3.0,2.0,119.2,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0
199825.0,152555.0,3.0,3.0,119.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
199825.0,152555.0,3.0,3.0,119.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
199825.0,152555.0,3.0,3.0,119.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
199825.0,152555.0,3.0,3.0,119.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
199825.0,152555.0,3.0,3.0,119.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0
203062.0,2000000.0,,,119.0,Phnom Penh,Daun Penh,Chey Chumneah,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
203062.0,2000000.0,,,119.0,Phnom Penh,Daun Penh,Chey Chumneah,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
203062.0,2000000.0,,,119.0,Phnom Penh,Daun Penh,Chey Chumneah,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
203062.0,2000000.0,,,119.0,Phnom Penh,Daun Penh,Chey Chumneah,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
203062.0,2000000.0,,,119.0,Phnom Penh,Daun Penh,Chey Chumneah,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
203062.0,2000000.0,,,119.0,Phnom Penh,Daun Penh,Chey Chumneah,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0
207260.0,499900.0,,,119.0,Phnom Penh,Toul Kork,Phsar Daeum Kor,House,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
207260.0,499900.0,,,119.0,Phnom Penh,Toul Kork,Phsar Daeum Kor,House,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
207260.0,499900.0,,,119.0,Phnom Penh,Toul Kork,Phsar Daeum Kor,House,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
207260.0,499900.0,,,119.0,Phnom Penh,Toul Kork,Phsar Daeum Kor,House,False,residential,11.57,104.89,POINT (104.89 11.57),53919.0,5039.0
224814.0,250000.0,4.0,3.0,119.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.589674,104.925654,POINT (104.925654 11.589674),54162.0,11327.0
224814.0,250000.0,4.0,3.0,119.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.589674,104.925654,POINT (104.925654 11.589674),54162.0,11327.0
224814.0,250000.0,4.0,3.0,119.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.589674,104.925654,POINT (104.925654 11.589674),54162.0,11327.0
234058.0,350000.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54623727,104.9312851,POINT (104.9312851 11.54623727),53894.0,7658.0
234058.0,350000.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54623727,104.9312851,POINT (104.9312851 11.54623727),53894.0,7658.0
178344.0,436400.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,,Condo,False,residential,11.5457629,104.9305537,POINT (104.9305537 11.5457629),53910.0,13796.0
178344.0,436400.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,,Condo,False,residential,11.5457629,104.9305537,POINT (104.9305537 11.5457629),53910.0,13796.0
178344.0,436400.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,,Condo,False,residential,11.5457629,104.9305537,POINT (104.9305537 11.5457629),53910.0,13796.0
178344.0,436400.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,,Condo,False,residential,11.5457629,104.9305537,POINT (104.9305537 11.5457629),53910.0,13796.0
233820.0,350000.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,BKK 2,Condo,False,residential,11.5524165,104.9065413,POINT (104.9065413 11.5524165),53940.0,26838.0
233820.0,350000.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,BKK 2,Condo,False,residential,11.5524165,104.9065413,POINT (104.9065413 11.5524165),53940.0,26838.0
233820.0,350000.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,BKK 2,Condo,False,residential,11.5524165,104.9065413,POINT (104.9065413 11.5524165),53940.0,26838.0
233820.0,350000.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,BKK 2,Condo,False,residential,11.5524165,104.9065413,POINT (104.9065413 11.5524165),53940.0,26838.0
233820.0,350000.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,BKK 2,Condo,False,residential,11.5524165,104.9065413,POINT (104.9065413 11.5524165),53940.0,26838.0
233820.0,350000.0,3.0,2.0,119.0,Phnom Penh,Chamkarmon,BKK 2,Condo,False,residential,11.5524165,104.9065413,POINT (104.9065413 11.5524165),53940.0,26838.0
148382.0,420850.0,2.0,2.0,119.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.55706369,104.9282834,POINT (104.9282834 11.55706369),53898.0,20064.0
148382.0,420850.0,2.0,2.0,119.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.55706369,104.9282834,POINT (104.9282834 11.55706369),53898.0,20064.0
148382.0,420850.0,2.0,2.0,119.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.55706369,104.9282834,POINT (104.9282834 11.55706369),53898.0,20064.0
148382.0,420850.0,2.0,2.0,119.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.55706369,104.9282834,POINT (104.9282834 11.55706369),53898.0,20064.0
148382.0,420850.0,2.0,2.0,119.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.55706369,104.9282834,POINT (104.9282834 11.55706369),53898.0,20064.0
149855.0,420850.0,2.0,2.0,119.0,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.55706369,104.9282834,POINT (104.9282834 11.55706369),53898.0,20064.0
149855.0,420850.0,2.0,2.0,119.0,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.55706369,104.9282834,POINT (104.9282834 11.55706369),53898.0,20064.0
149855.0,420850.0,2.0,2.0,119.0,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.55706369,104.9282834,POINT (104.9282834 11.55706369),53898.0,20064.0
149855.0,420850.0,2.0,2.0,119.0,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.55706369,104.9282834,POINT (104.9282834 11.55706369),53898.0,20064.0
