price,land_area,address_line_2,latitude,longitude,price_per_m2
265000.0,99.0,Preaek Ta Sek,11.6468666,104.905866,2676.7676767676767
310000.0,116.0,Pong Tuek,11.48,104.9,2672.4137931034484
860000.0,322.0,Chak Angrae Leu,11.5445,104.913586,2670.807453416149
2200000.0,825.0,Tonle Basak,11.5445,104.913586,2666.6666666666665
1600000.0,600.0,Phsar Depou Ti Bei,11.568271,104.922443,2666.6666666666665
240000.0,90.0,Phnom Penh Thmei,11.569135,104.9248,2666.6666666666665
800000.0,300.0,Kakab Ti Mouy,11.5445,104.913586,2666.6666666666665
240000.0,90.0,Krang Thnong,11.559712,104.878121,2666.6666666666665
240000.0,90.0,Chak Angrae Kraom,11.49948229,104.9276405,2666.6666666666665
490000.0,184.0,Chak Angrae Leu,11.5445,104.913586,2663.043478260869
850000.0,319.2,Tuek L'ak Ti Muoy,11.562248,104.898461,2662.907268170426
2100000.0,789.0,Boeng Kak Ti Pir,11.57,104.89,2661.596958174905
2800000.0,1052.8,Preaek Lieb,11.658559,104.913169,2659.5744680851067
190000.0,71.445,Phnom Penh Thmei,11.63141704,104.9002547,2659.3883406816435
170000.0,64.0,Tuek Thla,11.55,104.89,2656.25
170000.0,64.0,Boeng Salang,11.562248,104.898461,2656.25
130000.0,49.0,Nirouth,11.52,104.95,2653.061224489796
265000.0,100.0,Khmuonh,11.55,104.89,2650.0
450000.0,170.0,Tuol Tumpung Ti Muoy,11.54064259,104.9195453,2647.058823529412
859000.0,325.0,Nirouth,11.52,104.95,2643.076923076923
158000.0,60.0,Ruessei Kaev,11.59,104.9,2633.333333333333
395000.0,150.0,Khmuonh,11.55,104.89,2633.333333333333
129000.0,49.0,Nirouth,11.52,104.95,2632.6530612244896
155000.0,59.0,Veal Sbov,11.52928,104.941454,2627.1186440677966
420000.0,160.0,Tuek Thla,11.559712,104.878121,2625.0
168000.0,64.0,Krang Thnong,11.55,104.89,2625.0
850000.0,324.0,Nirouth,11.52928,104.941454,2623.456790123457
5000000.0,1908.0,Nirouth,11.52,104.95,2620.545073375262
165000.0,63.0,Stueng Mean Chey,11.53,104.91,2619.04761904762
450000.0,172.0,Chak Angrae Kraom,11.49919534,104.9348797,2616.279069767442
295000.0,112.8,Preaek Lieb,11.64307588,104.9155757,2615.248226950355
5700000.0,2180.5,Nirouth,11.51680412,104.9572098,2614.079339601009
5700000.0,2180.5,Nirouth,11.52,104.95,2614.079339601009
235000.0,90.0,Phnom Penh Thmei,11.5871008,104.8751581,2611.111111111112
240000.0,92.0,Phnom Penh Thmei,11.569135,104.9248,2608.695652173913
430000.0,165.0,Chak Angrae Kraom,11.49359296,104.9257858,2606.060606060606
480000.0,184.5,Chak Angrae Leu,11.52191165,104.93,2601.6260162601625
390000.0,150.0,Ruessei Kaev,11.59,104.9,2600.0
208000.0,80.0,Chhbar Ampov Ti Pir,11.52,104.95,2600.0
390000.0,150.0,Phnom Penh Thmei,11.575837,104.920096,2600.0
1331200.0,512.0,Boeng Kak Ti Muoy,11.57758804,104.8925385,2600.0
1331200.0,512.0,Boeng Kak Ti Muoy,11.537783,104.920232,2600.0
520000.0,200.0,Khmuonh,11.55,104.89,2600.0
187000.0,72.0,Krang Thnong,11.55,104.89,2597.222222222222
340000.0,131.0,Ruessei Kaev,11.59,104.9,2595.4198473282445
835000.0,322.0,Dangkao,11.500658,104.856173,2593.167701863354
285000.0,110.0,Ou Baek K'am,11.546459,104.874422,2590.909090909091
200000.0,77.2,Phnom Penh Thmei,11.58433361,104.8758004,2590.6735751295337
375000.0,144.82,Chak Angrae Kraom,11.49078001,104.9230587,2589.4213506421765
1000000.0,386.32,Stueng Mean Chey,11.53,104.91,2588.527645475254
950000.0,367.5,Stueng Mean Chey,11.53,104.91,2585.0340136054424
1550000.0,600.0,Nirouth,11.52,104.95,2583.333333333333
6000000.0,2323.0,Tuol Tumpung Ti Muoy,11.5445,104.913586,2582.8669823504088
600000.0,233.0,Chrouy Changvar,11.658559,104.91317,2575.107296137339
180000.0,70.0,Phsar Kandal Ti Muoy,11.569135,104.9248,2571.428571428572
450000.0,175.0,Boeng Keng Kang Ti Pir,11.55,104.93,2571.428571428572
359000.0,140.0,Phnom Penh Thmei,11.61572822,104.845907,2564.285714285714
220000.0,86.0,Nirouth,11.52928,104.941454,2558.139534883721
1150000.0,450.0,Chrouy Changvar,11.589674,104.925654,2555.555555555556
470000.0,184.0,Stueng Mean Chey,11.53,104.91,2554.3478260869565
470000.0,184.0,Cheung Aek,11.48,104.9,2554.3478260869565
470000.0,184.0,Cheung Aek,11.504923,104.89187,2554.3478260869565
1180000.0,462.5,Nirouth,11.52,104.95,2551.3513513513512
229500.0,90.0,Phnom Penh Thmei,11.57561,104.92025,2550.0
285000.0,112.0,Dangkao,11.48,104.9,2544.6428571428573
880000.0,346.0,Stueng Mean Chey Ti Pir,11.52754623,104.8878492,2543.3526011560693
620000.0,244.0,Stueng Mean Chey,11.530293,104.898903,2540.983606557377
199900.0,79.0,Boeng Kak Ti Muoy,11.55,104.93,2530.379746835444
170000.0,67.2,Nirouth,11.5350504,104.9576372,2529.7619047619046
1100000.0,435.0,Boeng Kak Ti Muoy,11.58233874,104.9059304,2528.735632183908
5500000.0,2180.5,Nirouth,11.521711,104.9569035,2522.357257509745
5500000.0,2180.5,Nirouth,11.51935142,104.9557561,2522.357257509745
490000.0,195.0,Stueng Mean Chey,11.530293,104.898903,2512.8205128205127
470000.0,187.5,Stueng Mean Chey,11.53,104.91,2506.6666666666665
950000.0,379.5,Chak Angrae Kraom,11.530254,104.8976,2503.293807641633
270000.0,108.0,Preaek Lieb,11.589674,104.925654,2500.0
1325000.0,530.0,Phsar Daeum Thkov,11.53183545,104.9241911,2500.0
750000.0,300.0,Boeng Kak Ti Pir,11.562248,104.898461,2500.0
160000.0,64.0,Ruessei Kaev,11.59,104.9,2500.0
450000.0,180.0,Phnom Penh Thmei,11.569135,104.9248,2500.0
420000.0,168.0,Nirouth,11.52,104.95,2500.0
420000.0,168.0,Nirouth,11.52333529,104.9576959,2500.0
400000.0,160.0,Ou Baek K'am,11.54618017,104.8764012,2500.0
6192500.0,2477.0,Khmuonh,11.55,104.89,2500.0
5400000.0,2160.0,Chrouy Changvar,11.58,104.93,2500.0
2750000.0,1100.0,Tuol Sangke,11.60373541,104.8994817,2500.0
140000.0,56.0,Dangkao,11.48,104.9,2500.0
2000000.0,800.0,Khmuonh,11.55,104.89,2500.0
3250000.0,1300.0,Khmuonh,11.55,104.89,2500.0
5250000.0,2100.0,Khmuonh,11.55,104.89,2500.0
312500.0,125.0,Ou Baek K'am,11.55,104.89,2500.0
1500000.0,600.0,Kilomaetr Lekh Prammuoy,11.630107,104.904299,2500.0
200000.0,80.0,Tuol Sangke Ti Mouy,11.55,104.93,2500.0
225000.0,90.0,Phnom Penh Thmei,11.575837,104.9201,2500.0
160000.0,64.0,Krang Thnong,11.55,104.89,2500.0
562500.0,225.0,Khmuonh,11.55,104.89,2500.0
345000.0,138.0,Boeng Salang,11.57,104.89,2500.0
250000.0,100.0,Tuol Sangke Ti Mouy,11.55,104.93,2500.0
1325000.0,530.0,Phsar Daeum Thkov,11.53183628,104.9241928,2500.0
500000.0,200.0,Boeng Trabaek,11.55,104.93,2500.0
800000.0,320.0,Phnom Penh Thmei,11.569135,104.9248,2500.0
210000.0,84.0,Boeng Salang,11.57,104.89,2500.0
225000.0,90.0,Phnom Penh Thmei,11.58988265,104.8754482,2500.0
190000.0,76.0,Tumnob Tuek,11.55,104.93,2500.0
300000.0,120.0,Boeng Kak Ti Pir,11.57,104.89,2500.0
500000.0,200.0,Kouk Khleang,11.55,104.89,2500.0
200000.0,80.0,Boeng Salang,11.57,104.89,2500.0
380000.0,152.0,Tuol Tumpung Ti Muoy,11.5445,104.913586,2500.0
340000.0,136.0,Toul Svay Prey Ti Mouy,11.55,104.93,2500.0
12250000.0,4900.0,Chrouy Changvar,11.589674,104.925654,2500.0
175000.0,70.0,Tuek L'ak Ti Bei,11.562248,104.898461,2500.0
190000.0,76.0,Boeng Salang,11.57,104.89,2500.0
160000.0,64.0,Boeng Keng Kang Ti Pir,11.54989392,104.9205784,2500.0
1087500.0,435.0,Boeng Kak Ti Muoy,11.58151541,104.8956831,2500.0
1500000.0,600.0,Boeng Kak Ti Pir,11.58136862,104.8941513,2500.0
1500000.0,600.0,Boeng Keng Kang Ti Bei,11.537783,104.920235,2500.0
550000.0,221.0,Boeng Kak Ti Pir,11.562248,104.898461,2488.68778280543
800000.0,322.0,Cheung Aek,11.500658,104.856173,2484.472049689441
248000.0,100.0,Preaek Aeng,11.52,104.95,2480.0
4108000.0,1660.0,Boeng Kak Ti Muoy,11.58179486,104.8994557,2474.6987951807228
235000.0,95.0,Stueng Mean Chey,11.53,104.91,2473.684210526316
435000.0,176.0,Chak Angrae Leu,11.52450488,104.9136062,2471.590909090909
518888.0,210.0,Trapeang Krasang,11.53740368,104.803901,2470.8952380952383
2100000.0,850.0,Boeng Trabaek,11.55,104.93,2470.5882352941176
350000.0,142.0,Tonle Basak,11.55,104.93,2464.788732394366
975000.0,396.0,Ruessei Kaev,11.59,104.9,2462.121212121212
460000.0,187.0,Nirouth,11.522551,104.96247,2459.8930481283423
1350000.0,550.0,Nirouth,11.52928,104.941454,2454.5454545454545
980000.0,399.5,Khmuonh,11.578108,104.87022,2453.0663329161453
620000.0,253.0,Cheung Aek,11.48,104.9,2450.592885375494
980000.0,400.0,Nirouth,11.52928,104.941454,2450.0
600000.0,245.0,Khmuonh,11.559712,104.878121,2448.9795918367345
120000.0,49.0,Nirouth,11.52,104.95,2448.9795918367345
1200000.0,490.0,Chak Angrae Leu,11.5445,104.913586,2448.9795918367345
1100000.0,450.0,Nirouth,11.53034567,104.954539,2444.4444444444443
165000.0,67.5,Stueng Mean Chey Ti Bei,11.53638984,104.8776242,2444.4444444444443
430000.0,176.0,Nirouth,11.522551,104.96247,2443.181818181818
410000.0,168.0,Kouk Roka,11.5445,104.913586,2440.4761904761904
200000.0,82.0,Dangkao,11.48,104.9,2439.0243902439024
785000.0,322.0,Cheung Aek,11.500658,104.856173,2437.888198757764
3900000.0,1600.0,Chak Angrae Kraom,11.50636434,104.938297,2437.5
195000.0,80.0,Preaek Lieb,11.58,104.93,2437.5
390000.0,160.0,Tuek Thla,11.559712,104.878121,2437.5
285000.0,117.0,Khmuonh,11.559712,104.878121,2435.897435897436
230000.0,94.5,Preaek Ta Sek,11.64896897,104.9145443,2433.862433862434
600000.0,247.0,Boeng Kak Ti Pir,11.57,104.89,2429.1497975708503
680000.0,280.0,Tuek Thla,11.559712,104.878121,2428.5714285714284
1100000.0,453.0,Preaek Aeng,11.522551,104.962474,2428.2560706401764
199000.0,82.0,Tuol Sangke,11.59,104.9,2426.829268292683
400000.0,165.0,Phnom Penh Thmei,11.575837,104.920096,2424.242424242424
230000.0,95.0,Nirouth,11.52928,104.941454,2421.0526315789475
220000.0,91.0,Phsar Daeum Kor,11.55515242,104.9102887,2417.5824175824177
290000.0,120.0,Tuol Sangke,11.59,104.9,2416.6666666666665
145000.0,60.0,Stueng Mean Chey Ti Mouy,11.5344226,104.8804893,2416.6666666666665
290000.0,120.0,Ruessei Kaev,11.59,104.9,2416.6666666666665
1350000.0,559.0,Chey Chumneah Ti Mouy,11.59,104.9,2415.026833631485
280000.0,116.1,Nirouth,11.522551,104.96247,2411.7140396210166
1900000.0,789.0,Boeng Kak Ti Pir,11.57,104.89,2408.111533586819
1900000.0,789.0,Boeng Kak Ti Pir,11.57,104.89,2408.111533586819
380000.0,157.8,Tumnob Tuek,11.537783,104.920232,2408.1115335868185
205000.0,85.2,Dangkao,11.500658,104.856173,2406.1032863849764
250000.0,104.0,Boeng Trabaek,11.55,104.93,2403.846153846154
1200000.0,500.0,Preaek Lieb,11.658559,104.913169,2400.0
288000.0,120.0,Khmuonh,11.62551445,104.8419258,2400.0
120000.0,50.0,Krang Thnong,11.5820252,104.8380033,2400.0
8455200.0,3523.0,Chrouy Changvar,11.589674,104.925654,2400.0
470000.0,196.0,Dangkao,11.500658,104.856173,2397.9591836734694
395000.0,165.0,Phsar Kandal Ti Muoy,11.57170784,104.9237759,2393.939393939394
335000.0,140.0,Phnom Penh Thmei,11.57561,104.9199067,2392.8571428571427
1430000.0,598.0,Chey Chumneah Ti Pir,11.59015,104.909641,2391.304347826087
970000.0,406.0,Chhbar Ampov Ti Muoy,11.52423323,104.9520987,2389.1625615763546
250000.0,105.0,Krang Thnong,11.55,104.89,2380.9523809523807
350000.0,147.0,Boeng Keng Kang Ti Muoy,11.55,104.93,2380.9523809523807
900000.0,378.0,Chhbar Ampov Ti Pir,11.54510323,104.9491465,2380.9523809523807
170000.0,71.4,Veal Sbov,11.522551,104.96247,2380.9523809523807
199900.0,84.0,Stueng Mean Chey,11.53,104.91,2379.7619047619046
750000.0,315.36,Nirouth,11.5350504,104.9576372,2378.234398782344
1250000.0,526.25,Veal Sbov,11.522551,104.96247,2375.296912114014
436666.0,184.0,Chak Angrae Leu,11.5159172,104.9208197,2373.1847826086955
799000.0,337.0,Tuol Tumpung Ti Pir,11.55,104.93,2370.919881305638
950000.0,401.0,Chey Chumneah Ti Mouy,11.59,104.9,2369.077306733167
2500000.0,1056.0,Krang Thnong,11.55,104.89,2367.4242424242425
650000.0,275.0,Phnom Penh Thmei,11.575837,104.920096,2363.6363636363635
1500000.0,637.0,Nirouth,11.51924147,104.9565286,2354.7880690737834
600000.0,255.0,Chrouy Changvar,11.589674,104.925654,2352.9411764705883
2331200.0,992.0,Boeng Kak Ti Pir,11.562248,104.898461,2350.0
2400000.0,1022.0,Tuol Sangke Ti Pir,11.59015,104.909641,2348.336594911937
299900.0,127.8,Tumnob Tuek,11.54215658,104.913708,2346.635367762128
150000.0,64.0,Chhbar Ampov Ti Muoy,11.52928,104.941454,2343.75
600000.0,256.0,Chrouy Changvar,11.58,104.93,2343.75
450000.0,192.0,Chak Angrae Leu,11.5445,104.913586,2343.75
259032.0,111.0,Khmuonh,11.578108,104.87022,2333.6216216216217
280000.0,120.0,Kakab,11.55,104.93,2333.333333333333
350000.0,150.0,Boeung Tumpun Mouy,11.55,104.93,2333.333333333333
140000.0,60.0,Chey Chumneah Ti Pir,11.62462091,104.8897283,2333.333333333333
105000.0,45.0,Kouk Khleang,11.58938843,104.8697322,2333.333333333333
700000.0,300.0,Phnom Penh Thmei,11.57561,104.92025,2333.333333333333
950000.0,408.0,Phnom Penh Thmei,11.57561,104.92025,2328.43137254902
345000.0,148.2,Phnom Penh Thmei,11.57561,104.92025,2327.935222672065
428000.0,184.0,Dangkao,11.48,104.9,2326.086956521739
1250000.0,537.5,Nirouth,11.52928,104.941454,2325.5813953488373
230000.0,99.0,Bak Kaeng,11.589674,104.925654,2323.232323232324
130000.0,56.0,Kakab Ti Mouy,11.5445,104.913586,2321.428571428572
148000.0,64.0,Khmuonh,11.55,104.89,2312.5
549900.0,237.8,Dangkao,11.48,104.9,2312.447434819176
260000.0,112.5,Preaek Ta Sek,11.64746755,104.9150563,2311.111111111112
1050000.0,455.0,Nirouth,11.52928,104.941454,2307.692307692308
120000.0,52.0,Boeng Tumpun,11.55,104.93,2307.692307692308
170000.0,73.7,Nirouth,11.522551,104.96247,2306.648575305292
1890600.0,822.0,Chrouy Changvar,11.589674,104.925654,2300.0
1437500.0,625.0,Boeng Kak Ti Pir,11.57214739,104.891727,2300.0
3594900.0,1563.0,Khmuonh,11.55,104.89,2300.0
8086593.69,3515.9103,Chrouy Changvar,11.568271,104.9224426,2300.0
147000.0,64.0,Ou Baek K'am,11.559712,104.878121,2296.875
980000.0,427.5,Veal Sbov,11.522551,104.96247,2292.3976608187136
110000.0,48.0,Chey Chumneah Ti Mouy,11.59015,104.909641,2291.6666666666665
250000.0,109.2,Ou Baek K'am,11.55,104.89,2289.3772893772893
250000.0,109.2,Prey Sa,11.50760701,104.8872852,2289.3772893772893
548888.0,240.0,Kouk Khleang,11.57436162,104.8703133,2287.0333333333333
429500.0,188.0,Phnom Penh Thmei,11.57561,104.92025,2284.574468085106
380000.0,166.42,Boeng Keng Kang Ti Bei,11.537783,104.920232,2283.379401514241
145000.0,63.55,Nirouth,11.52894397,104.9468455,2281.6679779701026
2100000.0,921.44,Dangkao,11.504923,104.89187,2279.041500260462
410000.0,180.0,Chak Angrae Kraom,11.50217,104.9261435,2277.777777777778
410000.0,180.0,Chak Angrae Kraom,11.530254,104.8976,2277.777777777778
295000.0,129.6,Tuol Sangke Ti Pir,11.59,104.9,2276.234567901234
1800000.0,791.0,Boeng Trabaek,11.55,104.93,2275.600505689001
350000.0,154.0,Phnom Penh Thmei,11.58850727,104.8779122,2272.7272727272725
400000.0,176.0,Nirouth,11.53222802,104.9561527,2272.7272727272725
200000.0,88.0,Prey Sa,11.48,104.9,2272.7272727272725
350000.0,154.0,Nirouth,11.51388783,104.956294,2272.7272727272725
248000.0,109.2,Preaek Lieb,11.658559,104.913169,2271.062271062271
1950000.0,860.0,Chhbar Ampov Ti Muoy,11.522551,104.962474,2267.4418604651164
170000.0,75.0,Khmuonh,11.55,104.89,2266.6666666666665
215000.0,95.0,Phnom Penh Thmei,11.569135,104.9248,2263.157894736842
170000.0,75.26,Veal Sbov,11.522551,104.96247,2258.8360350783946
140000.0,62.0,Spean Thma,11.46037342,104.8718766,2258.064516129032
1650000.0,731.0,Stueng Mean Chey,11.53,104.91,2257.18194254446
220000.0,97.5,Tuol Sangke Ti Mouy,11.590668,104.9097451,2256.4102564102564
220000.0,97.5,Nirouth,11.5350504,104.9576372,2256.4102564102564
270000.0,120.0,Tuek Thla,11.55,104.89,2250.0
135000.0,60.0,Khmuonh,11.559712,104.878121,2250.0
790000.0,352.0,Phnom Penh Thmei,11.57561,104.92025,2244.318181818182
380000.0,169.4,Chak Angrae Leu,11.5183199,104.9242843,2243.211334120425
240000.0,107.0,Tuol Sangke,11.59015,104.909641,2242.990654205608
160000.0,71.4,Veal Sbov,11.52103536,104.970204,2240.896358543417
180000.0,80.33,Voat Phnum,11.575837,104.9201,2240.7568778787504
950000.0,425.0,Phsar Daeum Thkov,11.53694194,104.9188616,2235.294117647059
1920000.0,860.0,Veal Sbov,11.52036521,104.9645331,2232.558139534884
375000.0,168.0,Tuek Thla,11.55,104.89,2232.1428571428573
183000.0,82.0,Tuol Sangke,11.59015,104.909641,2231.7073170731705
350000.0,157.0,Phnom Penh Thmei,11.59683548,104.8765113,2229.2993630573246
450000.0,202.0,Nirouth,11.522551,104.96247,2227.722772277228
178000.0,80.0,Tuek Thla,11.559712,104.878121,2225.0
238000.0,107.0,Khmuonh,11.62583097,104.8410359,2224.299065420561
230000.0,103.5,Veal Sbov,11.522551,104.96247,2222.222222222222
250000.0,112.5,Preaek Ta Sek,11.658559,104.913169,2222.222222222222
300000.0,135.0,Phsar Daeum Thkov,11.537783,104.920232,2222.222222222222
800000.0,360.0,Chrouy Changvar,11.589674,104.925654,2222.222222222222
3800000.0,1712.54,Nirouth,11.52928,104.941454,2218.9262732549314
990000.0,446.25,Nirouth,11.522551,104.962474,2218.487394957984
390000.0,176.0,Chhbar Ampov Ti Muoy,11.52,104.95,2215.909090909091
1300000.0,587.5,Chey Chumneah Ti Mouy,11.59015,104.909641,2212.7659574468084
250000.0,113.0,Preaek Lieb,11.589674,104.925654,2212.389380530973
115000.0,52.0,Ruessei Kaev,11.59,104.9,2211.538461538461
325000.0,147.0,Phnom Penh Thmei,11.56341613,104.9230831,2210.8843537414964
325000.0,147.0,Phnom Penh Thmei,11.569135,104.9248,2210.8843537414964
195000.0,88.2,Preaek Ta Sek,11.658559,104.91317,2210.8843537414964
210000.0,95.0,Tuol Sangke,11.59,104.9,2210.5263157894738
850000.0,385.0,Nirouth,11.52928,104.941454,2207.792207792208
850000.0,385.0,Nirouth,11.52928,104.941454,2207.792207792208
340000.0,154.0,Stueng Mean Chey,11.530293,104.898903,2207.792207792208
1232000.0,560.0,Boeng Kak Ti Pir,11.562248,104.898461,2200.0
220000.0,100.0,Nirouth,11.522551,104.96247,2200.0
2864400.0,1302.0,Nirouth,11.52928,104.941454,2200.0
1100000.0,500.0,Nirouth,11.52,104.95,2200.0
220000.0,100.0,Ruessei Kaev,11.630107,104.9043,2200.0
2167000.0,985.0,Stueng Mean Chey,11.530293,104.898903,2200.0
120000.0,54.6,Tuek Thla,11.56324839,104.8731984,2197.802197802198
178000.0,81.06,Kamboul,11.50848211,104.8190413,2195.9042684431283
1800000.0,820.0,Nirouth,11.53012084,104.9547484,2195.121951219512
4000000.0,1825.0,Preaek Aeng,11.52,104.95,2191.780821917808
230000.0,105.0,Chey Chumneah Ti Mouy,11.59,104.9,2190.4761904761904
239900.0,109.62,Phnom Penh Thmei,11.57561,104.92025,2188.4692574347746
175000.0,80.0,Phnom Penh Thmei,11.59071105,104.8729192,2187.5
385000.0,176.4,Phnom Penh Thmei,11.569135,104.9248,2182.5396825396824
1350000.0,618.5858000000001,Chhbar Ampov Ti Muoy,11.52,104.95,2182.397332754809
820000.0,376.0,Phnom Penh Thmei,11.5858306,104.8698762,2180.851063829787
889000.0,408.0,Tuol Sangke Ti Pir,11.59,104.9,2178.921568627451
305000.0,140.0,Veal Sbov,11.522551,104.962474,2178.5714285714284
400000.0,184.0,Chak Angrae Kraom,11.5063366,104.9388066,2173.913043478261
200000.0,92.0,Phnom Penh Thmei,11.58868509,104.8703039,2173.913043478261
300000.0,138.0,Dangkao,11.48,104.9,2173.913043478261
205000.0,94.35,Stueng Mean Chey,11.53,104.91,2172.760996290408
380000.0,175.0,Boeng Salang,11.55358445,104.9003668,2171.428571428572
950000.0,437.5,Cheung Aek,11.48,104.9,2171.428571428572
180000.0,83.0,Tumnob Tuek,11.54591545,104.9012845,2168.6746987951806
1300000.0,600.0,Kilomaetr Lekh Prammuoy,11.6180864,104.9139556,2166.6666666666665
158000.0,73.1,Nirouth,11.52928,104.941454,2161.4227086183314
1080000.0,500.0,Nirouth,11.52,104.95,2160.0
235222.0,109.0,Nirouth,11.52527791,104.9477506,2158.0
350000.0,162.5,Preaek Ta Sek,11.64947934,104.9002929,2153.846153846154
155000.0,72.0,Krang Thnong,11.55,104.89,2152.777777777778
455000.0,211.5,Phnom Penh Thmei,11.57561,104.92025,2151.300236406619
215000.0,100.0,Nirouth,11.52,104.95,2150.0
215000.0,100.0,Khmuonh,11.559712,104.878121,2150.0
135000.0,62.9,Phsar Chas,11.575837,104.9201,2146.2639109697934
1090000.0,507.92,Chey Chumneah Ti Mouy,11.59,104.9,2146.0072452354702
180000.0,84.0,Dangkao,11.48,104.9,2142.8571428571427
1100000.0,515.0,Chey Chumneah Ti Mouy,11.59,104.9,2135.9223300970875
320000.0,150.0,Phnom Penh Thmei,11.58912097,104.8739834,2133.333333333333
188000.0,88.2,Nirouth,11.52,104.95,2131.5192743764173
170000.0,79.8,Nirouth,11.52,104.9506866,2130.325814536341
170000.0,79.8,Nirouth,11.522551,104.96247,2130.325814536341
170000.0,79.8,Nirouth,11.5255219,104.9564084,2130.325814536341
490000.0,230.1,Boeng Keng Kang Ti Bei,11.54670655,104.9192039,2129.508909169926
280000.0,131.58,Tuek L'ak Ti Pir,11.562248,104.898461,2127.9829761361907
285000.0,133.96,Khmuonh,11.55,104.89,2127.5007464914897
638000.0,300.0,Cheung Aek,11.49383202,104.8949581,2126.6666666666665
270000.0,127.0,Boeng Tumpun,11.55,104.93,2125.984251968504
850000.0,400.0,Preaek Lieb,11.658559,104.91317,2125.0
340000.0,160.0,Phnom Penh Thmei,11.58937543,104.8696208,2125.0
1050000.0,494.5,Khmuonh,11.55,104.89,2123.356926188069
350000.0,165.0,Nirouth,11.52,104.95,2121.212121212121
280000.0,132.0,Chak Angrae Kraom,11.55,104.93,2121.212121212121
420000.0,198.0,Nirouth,11.522551,104.962474,2121.212121212121
900000.0,425.0,Phnom Penh Thmei,11.57561,104.92025,2117.6470588235293
240000.0,113.4,Preaek Lieb,11.658559,104.913169,2116.4021164021165
900000.0,425.5,Chey Chumneah Ti Pir,11.59015,104.909641,2115.158636897768
169000.0,80.0,Tuek Thla,11.55,104.89,2112.5
269000.0,127.5,Khmuonh,11.55,104.89,2109.803921568628
135000.0,64.0,Ruessei Kaev,11.59,104.9,2109.375
185000.0,87.75,Preaek Ta Sek,11.58,104.93,2108.262108262108
168000.0,79.8,Boeng Proluet,11.55,104.93,2105.263157894737
180000.0,85.5,Nirouth,11.522551,104.96247,2105.2631578947367
185000.0,88.0,Prey Sa,11.50052875,104.8838806,2102.2727272727275
250000.0,119.0,Chrouy Changvar,11.589674,104.925654,2100.840336134454
150000.0,71.4,Veal Sbov,11.522551,104.96247,2100.840336134453
150000.0,71.4,Nirouth,11.52,104.95,2100.840336134453
210000.0,100.0,Preaek Aeng,11.5297903,104.9540868,2100.0
5670000.0,2700.0,Nirouth,11.52928,104.941454,2100.0
315000.0,150.0,Phnom Penh Thmei,11.575837,104.920096,2100.0
789000.0,376.0,Krang Thnong,11.55,104.89,2098.404255319149
1180000.0,562.5,Preaek Lieb,11.658559,104.913169,2097.777777777778
220000.0,105.0,Phnom Penh Thmei,11.58634781,104.87101,2095.2380952380954
750000.0,358.0,Nirouth,11.52,104.95,2094.972067039106
750000.0,358.0,Nirouth,11.52,104.95,2094.972067039106
335000.0,160.0,Tuol Sangke Ti Pir,11.59,104.9,2093.75
219500.0,105.0,Phnom Penh Thmei,11.57561,104.92025,2090.4761904761904
299900.0,143.5,Krang Thnong,11.55,104.89,2089.895470383275
280000.0,134.0,Preaek Lieb,11.589674,104.925654,2089.5522388059703
140000.0,67.2,Spean Thma,11.46037342,104.8718766,2083.333333333333
319000.0,153.75,Stueng Mean Chey,11.53,104.91,2074.79674796748
148000.0,71.4,Veal Sbov,11.522551,104.962474,2072.829131652661
335000.0,162.0,Boeng Kak Ti Pir,11.57,104.89,2067.901234567901
162000.0,78.4,Tuol Sangke,11.59,104.9,2066.326530612245
500000.0,242.0,Chhbar Ampov Ti Muoy,11.53348558,104.9503818,2066.115702479339
500000.0,242.0,Nirouth,11.52928,104.941454,2066.115702479339
165000.0,80.0,Ou Baek K'am,11.55,104.89,2062.5
165000.0,80.0,Ou Baek K'am,11.55,104.89,2062.5
1600000.0,777.0,Ou Baek K'am,11.55,104.89,2059.202059202059
175000.0,85.0,Nirouth,11.52928,104.941454,2058.823529411765
384900.0,187.0,Tuek Thla,11.55,104.89,2058.288770053476
395000.0,192.0,Nirouth,11.522551,104.96247,2057.2916666666665
215000.0,104.55,Nirouth,11.52,104.95,2056.4323290291727
190000.0,92.4,Preaek Lieb,11.589674,104.925654,2056.277056277056
225000.0,109.44,Dangkao,11.48,104.9,2055.921052631579
195000.0,95.0,Preaek Lieb,11.589674,104.925654,2052.6315789473683
155000.0,75.6,Tuek Thla,11.55,104.89,2050.2645502645505
205000.0,100.0,Cheung Aek,11.504923,104.891869,2050.0
152000.0,74.2,Cheung Aek,11.504923,104.89187,2048.5175202156333
890000.0,435.0,Boeng Kak Ti Muoy,11.5445,104.913586,2045.9770114942528
360000.0,176.0,Cheung Aek,11.504923,104.891869,2045.4545454545453
180000.0,88.0,Pong Tuek,11.48,104.9,2045.4545454545453
340000.0,166.25,Nirouth,11.52928,104.941454,2045.1127819548872
230000.0,112.5,Chrouy Changvar,11.58,104.93,2044.4444444444443
230000.0,112.5,Preaek Lieb,11.58,104.93,2044.4444444444443
230000.0,112.5,Preaek Ta Sek,11.65048821,104.9124823,2044.4444444444443
470000.0,230.0,Stueng Mean Chey Ti Mouy,11.530293,104.898903,2043.4782608695648
300000.0,147.0,Kakab Ti Mouy,11.55,104.93,2040.8163265306123
150000.0,73.5,Nirouth,11.522551,104.96247,2040.8163265306123
