address_subdivision,address_locality,address_line_2,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km,near_Phsar_Chas_in_km,Phsar_Chas_nearest,Phsar_Chas_1_2km,Phsar_Chas_2_3km,Phsar_Chas_3_5km,Phsar_Chas_5_10km,near_Phsar_kandal_in_km,Phsar_kandal_nearest,Phsar_kandal_1_2km,Phsar_kandal_2_3km,Phsar_kandal_3_5km,Phsar_kandal_5_10km,n_cafe_5km,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,n_secondary_school_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_seven_eleven_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,n_resturant_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_borey_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,n_bank_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,n_atm_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,f_bridleway,f_corridor,f_cycleway,f_disused,f_footway,f_motorway,f_path,f_pedestrian,f_primary,f_residential,f_road,f_secondary,f_service,f_steps,f_tertiary,f_track,f_trunk,f_trunk_link,f_unclassified,f_unused,geometry,population,h_id,mean_price_per_m2,max_price_per_m2,median_price_per_m2,min_price_per_m2
Phnom Penh,Chamkar Mon,Boeng Keng Kang Ti Bei,2833.333333333333,180.0,510000.0,104.93,11.55,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,164,7,14,32,49,62,122,2,1,9,53,57,111,2,14,29,44,22,88,2,8,27,39,12,101,3,5,32,29,32,79,7,10,16,19,27,73,4,3,16,16,34,63,0,4,13,15,31,81,2,3,11,11,54,33,2,0,8,11,12,118,9,7,34,64,4,88,2,13,23,30,20,19,0,0,1,2,16,252,1,7,64,166,14,973,12,84,206,496,175,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,POINT (104.93 11.55),7658.0,8865846ae9fffff,3272.0882013604796,8500.0,3250.0,147.05882352941177
Phnom Penh,Saensokh,Phnom Penh Thmei,2827.3809523809523,336.0,950000.0,104.9248,11.569135,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,171,5,20,35,40,71,145,0,9,14,40,82,111,10,18,52,21,10,90,24,31,17,10,8,109,15,14,19,34,27,94,0,6,16,23,49,76,1,9,16,19,31,66,3,3,7,23,30,94,2,7,8,26,51,35,3,4,2,8,18,120,31,50,25,5,9,96,13,12,26,18,27,13,0,0,2,2,9,258,40,41,134,19,24,1021,160,264,285,156,156,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,POINT (104.9248 11.569135),28799.0,8865846ae7fffff,3665.400462247964,11218.66,2820.6168831168834,439.1534391534392
Phnom Penh,Tuol Kouk,Tuek L'ak Ti Pir,2822.695035460993,70.5,199000.0,104.898461,11.562248,4,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,191,1,14,25,66,85,170,4,6,39,47,74,114,1,6,32,50,25,98,0,0,3,23,72,109,5,9,17,31,47,102,2,5,18,29,48,84,5,2,13,23,41,88,6,3,20,20,39,114,4,24,27,36,23,37,0,3,6,8,20,119,0,0,0,28,91,107,0,3,12,44,48,26,0,0,4,6,16,276,0,0,85,122,69,1033,6,24,181,376,446,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,POINT (104.898461 11.562248),20882.0,8865846a87fffff,3467.0865156345035,5833.333333333333,3272.6423902894494,855.1198257080611
Phnom Penh,Mean Chey,Chak Angrae Kraom,2820.21151586369,425.5,1200000.0,104.9377194,11.50588803,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,11,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,11,0,0,0,0,0,6,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,56,0,1,3,7,45,49,0,1,3,13,32,8,0,0,1,0,7,5,0,0,0,1,4,7,0,0,0,1,6,22,0,0,0,3,19,20,0,3,0,1,16,18,0,1,1,1,15,5,0,0,0,0,5,11,0,0,0,1,10,7,0,0,0,1,6,17,0,0,1,0,16,17,1,3,0,6,7,24,0,0,0,0,24,72,6,0,0,0,66,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,POINT (104.9377194 11.50588803),8431.0,8865846105fffff,2186.9812957610347,2820.21151586369,2284.675,1276.3636363636365
Phnom Penh,Dangkao,Cheung Aek,2820.21151586369,425.5,1200000.0,104.9096846,11.46952683,9,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,14,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,13,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,15,0,0,4,1,10,19,0,1,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,1,4,1,0,0,0,0,1,1,0,0,0,0,1,5,0,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,2,18,2,1,2,3,10,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.9096846 11.46952683),567.0,886584602dfffff,1128.408303172738,2820.21151586369,562.39,478.56
Phnom Penh,Chbar Ampov,Nirouth,2816.326530612245,49.0,138000.0,104.95,11.52,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,10,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,12,0,0,0,0,0,6,0,0,0,0,1,5,0,0,0,0,1,68,0,2,9,7,50,48,0,0,12,5,31,21,0,1,1,0,19,19,0,0,0,2,17,20,0,0,1,1,18,37,0,2,1,2,32,27,0,0,5,0,22,20,0,0,4,3,13,9,0,0,0,0,9,14,0,1,2,1,10,23,0,0,0,1,22,31,0,0,2,1,28,17,0,5,2,5,5,26,0,0,0,6,20,174,0,0,6,0,168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.95 11.52),8223.0,886584612dfffff,2046.9492411972365,6333.333333333333,1822.9166666666667,166.66666666666666
Phnom Penh,Mean Chey,Chak Angrae Leu,2814.814814814815,270.0,760000.0,104.9254711,11.51237118,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,10,0,0,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,9,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,7,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,10,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,93,2,1,2,13,75,77,0,0,5,20,52,27,0,0,0,1,26,15,0,0,0,2,13,29,0,0,0,2,27,43,0,0,0,7,36,35,0,0,4,7,24,29,0,0,3,7,19,18,0,0,0,2,16,18,0,0,0,4,14,24,0,0,1,1,22,40,0,0,0,4,36,23,0,2,3,1,17,40,0,0,0,12,28,210,0,0,6,18,186,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,POINT (104.9254711 11.51237118),2806.0,886584613dfffff,2658.5648715102943,3434.343434343434,2521.36,2126.89
Phnom Penh,Saensokh,Phnom Penh Thmei,2813.852813852814,69.3,195000.0,104.9248,11.569135,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,171,5,20,35,40,71,145,0,9,14,40,82,111,10,18,52,21,10,90,24,31,17,10,8,109,15,14,19,34,27,94,0,6,16,23,49,76,1,9,16,19,31,66,3,3,7,23,30,94,2,7,8,26,51,35,3,4,2,8,18,120,31,50,25,5,9,96,13,12,26,18,27,13,0,0,2,2,9,258,40,41,134,19,24,1021,160,264,285,156,156,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,POINT (104.9248 11.569135),28799.0,8865846ae7fffff,3665.400462247964,11218.66,2820.6168831168834,439.1534391534392
Phnom Penh,Russey Keo,Tuol Sangke,2812.5,64.0,180000.0,104.9,11.59,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,11,0,0,0,0,0,5,0,0,0,0,1,7,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,8,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,153,3,10,14,45,81,135,4,6,24,35,66,96,0,0,2,24,70,81,0,3,1,10,67,91,2,1,11,13,64,73,1,8,16,11,37,66,2,1,12,13,38,60,0,1,12,12,35,97,3,2,7,47,38,28,0,3,1,7,17,103,0,0,2,5,96,78,1,5,9,11,52,22,0,1,7,5,9,263,0,6,12,22,223,895,12,12,62,119,690,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,POINT (104.9 11.59),8037.0,88658468c9fffff,2104.9388057865453,5347.222222222223,1891.8713982408249,500.0
Phnom Penh,Doun Penh,Chey Chumneah,2812.5,64.0,180000.0,104.909641,11.59015,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,3,0,0,0,1,0,11,0,0,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,9,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,144,2,0,25,50,67,128,4,1,26,29,68,103,0,0,8,34,61,86,1,0,8,34,43,100,1,3,11,27,58,80,0,1,14,19,46,67,2,2,12,16,35,56,1,2,6,18,29,97,0,1,9,36,51,28,0,0,3,12,13,113,0,0,4,52,57,83,2,0,11,27,43,20,0,2,0,8,10,258,0,0,13,178,67,937,6,18,91,412,410,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,POINT (104.909641 11.59015),29575.0,886584681bfffff,2147.3647841511593,5803.571428571428,1863.354037267081,13.185991885543457
Phnom Penh,Saensokh,Ou Baek K'am,2812.5,160.0,450000.0,104.8761933,11.54615967,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,1,5,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,117,0,4,13,15,85,148,0,2,22,24,100,62,0,1,3,6,52,21,0,0,4,2,15,53,0,0,2,9,42,61,0,1,6,8,46,50,0,1,6,7,36,80,1,7,8,16,48,92,1,0,10,24,57,27,0,1,3,2,21,11,0,0,0,0,11,50,1,2,6,4,37,33,1,2,6,4,20,143,0,6,0,0,137,364,0,6,12,42,304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.8761933 11.54615967),18748.0,8865846a9bfffff,3292.718571428571,5000.0,3012.98,2500.0
Phnom Penh,Chbar Ampov,Nirouth,2804.232804232804,94.5,265000.0,104.941454,11.52928,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,10,0,0,0,0,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,9,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,11,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,104,2,0,10,36,56,69,5,2,6,14,42,71,0,0,1,9,61,66,0,0,2,9,55,62,1,0,1,7,53,53,1,1,4,18,29,42,0,2,4,9,27,35,1,3,3,5,23,24,0,0,1,5,18,24,0,0,1,11,12,80,0,0,1,12,67,67,0,0,4,10,53,19,0,0,6,4,9,119,0,0,6,13,100,576,0,0,0,96,480,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,POINT (104.941454 11.52928),11754.0,8865846125fffff,1885.3587329274872,5238.095238095239,1792.7170868347337,250.0
Phnom Penh,Chraoy Chongvar,Chrouy Changvar,2800.0,868.0,2430400.0,104.925654,11.589674,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,11,0,0,0,0,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,10,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,141,4,3,19,29,86,111,2,2,10,26,71,103,0,0,12,24,67,85,0,1,15,47,22,98,1,2,15,22,58,75,0,1,3,11,60,61,1,3,9,13,35,49,0,2,4,6,37,83,0,1,5,7,70,28,1,0,1,9,17,113,0,0,32,52,29,81,2,2,3,27,47,17,0,0,1,1,15,252,0,6,1,101,144,931,12,18,134,362,405,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,POINT (104.925654 11.589674),11327.0,8865846819fffff,1951.915155626985,4888.888888888889,1843.75,3.5
Phnom Penh,Saensokh,Kouk Khleang,2800.0,320.0,896000.0,104.89,11.55,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,185,1,3,21,35,125,175,0,12,20,43,100,113,0,0,12,27,74,93,0,0,1,4,88,101,1,3,14,22,61,97,1,2,13,20,61,79,1,3,10,16,49,93,1,9,11,24,48,112,1,5,18,54,34,37,0,1,4,9,23,119,0,0,0,2,117,102,0,3,5,18,76,30,0,3,5,5,17,264,0,0,12,73,179,985,0,12,54,158,761,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,POINT (104.89 11.55),23197.0,8865846a9dfffff,2362.9137254631532,6363.636363636364,2098.404255319149,295.0
Phnom Penh,Saensokh,Phnom Penh Thmei,2800.0,1180.0,3304000.0,104.8700192,11.58580286,8,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,1,0,1,0,0,0,12,0,0,0,0,0,7,0,0,0,0,1,10,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,91,1,2,9,21,58,122,1,3,21,19,78,20,0,0,1,3,16,17,1,2,2,1,11,35,0,0,3,3,29,51,2,2,2,17,28,35,1,3,2,9,20,54,1,0,4,16,33,80,0,0,5,27,48,17,0,0,2,4,11,3,0,0,0,2,1,33,0,0,4,11,18,28,0,1,4,9,14,44,6,0,0,12,26,180,0,0,24,18,138,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,POINT (104.8700192 11.58580286),4621.0,88658468d1fffff,2361.2831362357356,4000.0,2260.4166666666665,633.3333333333334
Phnom Penh,Tuol Kouk,Tuek L'ak Ti Bei,2799.650043744532,57.15,160000.0,104.89,11.57,6,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,9,0,0,0,0,1,4,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,180,5,9,16,44,106,178,0,11,24,57,86,112,1,2,11,29,69,92,0,1,6,4,81,105,0,5,18,15,67,100,1,6,19,18,56,80,0,4,8,20,48,86,0,3,21,21,41,110,12,24,27,15,32,37,0,5,2,5,25,119,0,1,1,3,114,103,1,3,11,18,70,29,0,1,2,11,15,264,0,0,13,92,159,997,0,18,66,191,722,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,POINT (104.89 11.57),5039.0,8865846ab1fffff,3411.0722445002566,6427.857142857143,3302.4916516516514,1300.0
Phnom Penh,Chbar Ampov,Nirouth,2798.3539094650205,303.75,850000.0,104.962474,11.522551,3,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,12,0,0,0,0,0,6,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,11,0,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,13,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,49,0,1,8,4,36,34,0,0,4,10,20,8,0,0,2,0,6,10,0,0,0,0,10,6,0,0,0,1,5,17,0,0,3,1,13,13,0,0,1,4,8,10,0,0,0,3,7,6,0,0,0,0,6,8,0,0,3,1,4,9,0,0,0,0,9,11,0,0,2,0,9,16,0,4,5,0,7,19,0,0,0,0,19,66,0,0,0,0,66,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,POINT (104.962474 11.522551),3342.0,8865846a51fffff,2075.9614116118537,5000.0,1900.0,8.5
Phnom Penh,Mean Chey,Chak Angrae Kraom,2797.9274611398964,193.0,540000.0,104.9346796,11.49875785,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,12,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,1,5,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,1,8,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,12,0,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,1,40,0,0,4,10,26,44,0,1,3,4,36,2,0,0,0,1,1,4,0,0,0,0,4,4,0,0,0,0,4,14,0,0,0,0,14,18,0,0,3,2,13,12,0,0,1,1,10,2,0,0,0,0,2,10,0,0,0,1,9,5,0,0,0,0,5,10,0,0,1,0,9,20,1,2,1,2,14,24,0,0,0,6,18,24,0,0,6,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,POINT (104.9346796 11.49875785),2439.0,8865846101fffff,2434.5146395148013,2797.9274611398964,2616.279069767442,1949.55
Phnom Penh,Chbar Ampov,Veal Sbov,2797.619047619048,84.0,235000.0,104.96,11.55,1,0,1,0,0,0,5,0,0,0,0,1,3,0,0,0,1,0,10,0,0,0,0,0,8,0,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,13,0,0,0,0,0,4,0,0,0,1,0,3,0,0,0,1,0,83,2,0,6,13,62,40,0,2,2,8,28,59,0,0,1,2,56,74,0,0,0,4,70,56,0,0,1,4,51,40,0,0,1,2,37,32,0,0,0,4,28,22,0,0,0,1,21,16,0,0,0,2,14,18,0,1,2,1,14,110,0,0,0,0,110,55,0,0,0,5,50,14,0,0,2,2,10,153,0,0,0,0,153,625,0,0,0,24,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (104.96 11.55),22.0,8865846a03fffff,1880.237160668877,6250.0,1077.922077922078,383.06022557991065
