id,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude
212811.0,229000.0,4.0,5.0,115.0,Phnom Penh,Sen Sok,Khmuonh,Villa,False,residential,11.55,104.89
208351.0,125000.0,2.0,2.0,115.0,Phnom Penh,Sen Sok,Tuek Thla,Flat,False,residential,11.55,104.89
150510.0,450000.0,4.0,5.0,115.0,Phnom Penh,Meanchey,Chak Angrae Leu,House,False,residential,11.55,104.93
207614.0,229000.0,4.0,5.0,115.0,Phnom Penh,Sen Sok,Khmuonh,Villa,False,residential,11.55,104.89
230578.0,750000.0,6.0,7.0,115.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Shophouse,False,residential,11.57775769,104.8696331
182784.0,430000.0,1.0,2.0,115.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5457629,104.9305537
246212.0,1500000.0,4.0,3.0,115.0,Phnom Penh,Chamkarmon,BKK 1,Shophouse,False,residential,11.54905346,104.9212621
207788.0,120000.0,4.0,5.0,114.75,Phnom Penh,Dangkao,Krang Pongro,Flat,False,residential,11.48,104.9
249216.0,320000.0,4.0,5.0,114.75,Phnom Penh,Chbar Ampov,Nirouth,Shophouse,False,residential,11.522551,104.96247
207267.0,199500.0,4.0,5.0,114.66,Phnom Penh,Meanchey,Stueng Mean chey,Villa,False,residential,11.53,104.91
199587.0,238625.0,2.0,2.0,114.12,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.5885764,104.9270818
142204.0,220000.0,1.0,1.0,114.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55333719,104.9217444
207164.0,150000.0,4.0,5.0,114.0,Phnom Penh,Russey Keo,Russey Keo,Flat,False,residential,11.59,104.9
210558.0,600000.0,3.0,4.0,114.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Unit,False,residential,11.57645964,104.8841754
222964.0,219900.0,4.0,5.0,114.0,Phnom Penh,Dangkao,Dangkao,House,False,residential,11.500658,104.856173
142203.0,220000.0,1.0,1.0,114.0,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.57609524,104.9229375
243313.0,240000.0,5.0,6.0,113.4,Phnom Penh,Chroy Changvar,Preaek Lieb,Shophouse,False,residential,11.658559,104.913169
215148.0,467000.0,4.0,5.0,113.4,Phnom Penh,Sen Sok,Khmuonh,Flat,False,residential,11.55,104.89
224178.0,1000000.0,9.0,,113.0,Phnom Penh,Toul Kork,Tuek L'ak 2,Retreat,False,residential,11.562248,104.898461
224739.0,250000.0,4.0,5.0,113.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Retreat,False,residential,11.589674,104.925654
241837.0,170000.0,7.0,5.0,113.0,Phnom Penh,Russey Keo,Tuol Sangkae 1,Flat,False,residential,11.5445,104.913586
214685.0,150000.0,4.0,5.0,112.8,Phnom Penh,Dangkao,Krang Pongro,House,False,residential,11.48,104.9
243812.0,295000.0,4.0,5.0,112.8,Phnom Penh,Chroy Changvar,Preaek Lieb,Shophouse,False,residential,11.64307588,104.9155757
223720.0,600000.0,4.0,4.0,112.8,Phnom Penh,Meanchey,Stueng Mean chey,Flat,False,residential,11.530293,104.898903
213091.0,230000.0,4.0,5.0,112.5,Phnom Penh,Chroy Changvar,Chroy Changvar,Shophouse,False,residential,11.58,104.93
246505.0,220000.0,4.0,5.0,112.5,Phnom Penh,Chroy Changvar,Preaek Ta Sek,Shophouse,False,residential,11.658559,104.913169
246233.0,250000.0,4.0,5.0,112.5,Phnom Penh,Chroy Changvar,Preaek Ta Sek,Shophouse,False,residential,11.658559,104.913169
246504.0,230000.0,4.0,5.0,112.5,Phnom Penh,Chroy Changvar,Preaek Ta Sek,Shophouse,False,residential,11.65048821,104.9124823
246386.0,260000.0,4.0,5.0,112.5,Phnom Penh,Chroy Changvar,Preaek Ta Sek,Shophouse,False,residential,11.64746755,104.9150563
245760.0,139000.0,2.0,3.0,112.5,Phnom Penh,Sen Sok,Krang Thnong,Retreat,False,residential,11.578108,104.87022
223497.0,550000.0,5.0,7.0,112.5,Phnom Penh,Chroy Changvar,Preaek Lieb,Villa,False,residential,11.589674,104.925654
207632.0,230000.0,4.0,6.0,112.5,Phnom Penh,Chroy Changvar,Preaek Lieb,Villa,False,residential,11.58,104.93
181728.0,500000.0,2.0,3.0,112.5,Phnom Penh,Chamkarmon,BKK 2,House,False,residential,11.55,104.93
221030.0,780000.0,11.0,11.0,112.5,Phnom Penh,Meanchey,Stueng Mean chey,other,False,commercial,11.53,104.91
222963.0,89999.0,2.0,3.0,112.2,Phnom Penh,Dangkao,Dangkao,Flat,False,residential,11.500658,104.856173
213353.0,170000.0,3.0,5.0,112.0,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.55,104.93
224544.0,385000.0,4.0,5.0,112.0,Phnom Penh,Chbar Ampov,Nirouth,Shophouse,False,residential,11.52928,104.941454
229930.0,650000.0,1.0,1.0,112.0,Phnom Penh,Russey Keo,Tuol Sangkae 2,House,False,residential,11.59015,104.909641
191494.0,285000.0,5.0,6.0,112.0,Phnom Penh,Dangkao,Dangkao,Shophouse,False,residential,11.48,104.9
191758.0,220000.0,4.0,5.0,112.0,Phnom Penh,Russey Keo,Russey Keo,Shophouse,False,residential,11.59,104.9
240463.0,130000.0,4.0,2.0,112.0,Phnom Penh,Daun Penh,Phsar Chas,Retreat,False,residential,11.57249807,104.9263095
218685.0,325000.0,6.0,7.0,112.0,Phnom Penh,Daun Penh,Chakto Mukh,Flat,False,residential,11.57561,104.92025
242192.0,550000.0,5.0,6.0,112.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.569135,104.9248
246211.0,49999.0,3.0,2.0,112.0,Phnom Penh,Meanchey,Boeung Tumpun 1,Condo,False,residential,11.53468986,104.9085984
245199.0,150000.0,4.0,5.0,111.6,Phnom Penh,Chbar Ampov,Nirouth,Flat,False,residential,11.522551,104.96247
245768.0,189000.0,3.0,2.0,111.48,Phnom Penh,Chamkarmon,BKK 3,Condo,False,residential,11.537783,104.920235
251091.0,220000.0,3.0,3.0,111.15,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.658559,104.91317
247537.0,259032.0,4.0,6.0,111.0,Phnom Penh,Sen Sok,Khmuonh,Villa,False,residential,11.578108,104.87022
246352.0,65000.0,2.0,1.0,111.0,Phnom Penh,Daun Penh,Phsar Thmei II,House,False,residential,11.57617834,104.9182043
236268.0,320000.0,6.0,6.0,111.0,Phnom Penh,Russey Keo,Tuol Sangkae 1,Flat,False,residential,11.5445,104.913586
110921.0,106766.0,1.0,,111.0,Phnom Penh,Chamkarmon,BKK 3,project,True,residential,11.55024069,104.9210541
215653.0,170000.0,3.0,4.0,110.96,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95
206962.0,199000.0,4.0,5.0,110.55,Phnom Penh,Sen Sok,Khmuonh,Villa,False,residential,11.55,104.89
215703.0,155000.0,2.0,3.0,110.5,Phnom Penh,Dangkao,Dangkao,Flat,False,residential,11.48,104.9
218775.0,120000.0,2.0,2.0,110.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58,104.93
235904.0,1400000.0,3.0,5.0,110.0,Phnom Penh,Chamkarmon,Tumnob Tuek,Shophouse,False,residential,11.5445,104.913586
224466.0,319800.0,5.0,6.0,110.0,Phnom Penh,Dangkao,Prey Sa,Flat,False,residential,11.500658,104.856173
227967.0,155000.0,4.0,5.0,110.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Unit,False,residential,11.589674,104.925654
230550.0,170000.0,5.0,4.0,110.0,Phnom Penh,Chroy Changvar,Preaek Lieb,House,False,residential,11.589674,104.925654
210090.0,285000.0,4.0,6.0,110.0,Phnom Penh,Sen Sok,Ou Baek K'am,Unit,False,residential,11.546459,104.874422
187324.0,390000.0,4.0,5.0,110.0,Phnom Penh,Sen Sok,Khmuonh,Shophouse,False,residential,11.55,104.89
221627.0,220000.0,5.0,6.0,110.0,Phnom Penh,Sen Sok,Krang Thnong,House,False,residential,11.59138915,104.8422208
193807.0,300000.0,4.0,5.0,110.0,Phnom Penh,Dangkao,Dangkao,Shophouse,False,residential,11.48,104.9
251107.0,95000.0,2.0,3.0,110.0,Phnom Penh,Por Sen Chey,Kamboul,Shophouse,False,residential,11.537783,104.920235
214506.0,409217.0,2.0,2.0,109.9,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54798177,104.9324033
229413.0,409217.0,2.0,2.0,109.9,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54635007,104.9216541
222972.0,195000.0,4.0,5.0,109.8,Phnom Penh,Meanchey,Stueng Mean chey,Villa,False,residential,11.530293,104.898903
221683.0,239900.0,4.0,5.0,109.62,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.57561,104.92025
221085.0,225000.0,5.0,6.0,109.44,Phnom Penh,Dangkao,Dangkao,Flat,False,residential,11.48,104.9
207891.0,349000.0,4.0,5.0,109.2,Phnom Penh,Sen Sok,Ou Baek K'am,Shophouse,False,residential,11.55,104.89
206722.0,349000.0,4.0,5.0,109.2,Phnom Penh,Sen Sok,Ou Baek K'am,Shophouse,False,residential,11.55,104.89
218572.0,157000.0,4.0,5.0,109.2,Phnom Penh,Por Sen Chey,Kamboul,Shophouse,False,residential,11.55,104.93
213085.0,250000.0,4.0,5.0,109.2,Phnom Penh,Sen Sok,Ou Baek K'am,Shophouse,False,residential,11.55,104.89
243309.0,248000.0,5.0,6.0,109.2,Phnom Penh,Chroy Changvar,Preaek Lieb,Shophouse,False,residential,11.658559,104.913169
247100.0,250000.0,5.0,6.0,109.2,Phnom Penh,Dangkao,Prey Sa,Shophouse,False,residential,11.50760701,104.8872852
250606.0,140000.0,4.0,3.0,109.2,Phnom Penh,Daun Penh,Phsar Thmei III,Retreat,False,residential,11.575837,104.9201
215480.0,125000.0,4.0,5.0,109.2,Phnom Penh,Meanchey,Boeung Tumpun,Flat,False,residential,11.55,104.93
229084.0,320000.0,10.0,5.0,109.0,Phnom Penh,Toul Kork,Phsar Depou III,Retreat,False,residential,11.562248,104.898461
239918.0,240000.0,3.0,2.0,109.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.55233438,104.937187
241704.0,235222.0,4.0,5.0,109.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52527791,104.9477506
240570.0,159000.0,3.0,2.0,108.7,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.589674,104.925654
244320.0,295000.0,3.0,2.0,108.68,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54983608,104.9306241
215880.0,247320.0,,,108.46,Phnom Penh,Chamkarmon,BKK 1,Offices,False,commercial,11.55,104.93
211962.0,150000.0,2.0,2.0,108.0,Phnom Penh,Por Sen Chey,Kakab 1,Condo,False,residential,11.55865009,104.8487829
224729.0,270000.0,5.0,6.0,108.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Retreat,False,residential,11.589674,104.925654
224484.0,440000.0,5.0,6.0,108.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Flat,False,residential,11.589674,104.925654
221033.0,140000.0,4.0,5.0,108.0,Phnom Penh,Chbar Ampov,Nirouth,Flat,False,residential,11.52,104.95
201071.0,950000.0,6.0,4.0,108.0,Phnom Penh,Dangkao,Cheung Aek,Villa,False,residential,11.48119077,104.9134612
223155.0,209000.0,4.0,5.0,108.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Shophouse,False,residential,11.589674,104.925654
223145.0,530000.0,5.0,7.0,108.0,Phnom Penh,Russey Keo,Chrang Chamres I,Villa,False,residential,11.59015,104.909641
230094.0,580000.0,9.0,3.0,108.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Shophouse,False,residential,11.569135,104.9248
240483.0,135000.0,3.0,4.0,108.0,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,Villa,False,residential,11.59015,104.909641
227961.0,135000.0,4.0,2.0,108.0,Phnom Penh,Daun Penh,Phsar Chas,Apartment,False,residential,11.569135,104.9248
181721.0,3800000.0,7.0,5.0,108.0,Phnom Penh,Chamkarmon,BKK 2,House,False,residential,11.55,104.93
183270.0,450000.0,4.0,7.0,108.0,Phnom Penh,Chamkarmon,Boeung Trabek,House,False,residential,11.55,104.93
228848.0,207900.0,3.0,2.0,108.0,Phnom Penh,Chamkarmon,Tonle Bassac,Apartment,False,residential,11.55200857,104.9370663
184890.0,550000.0,4.0,5.0,108.0,Phnom Penh,Chamkarmon,Toul Svay Prey 2,House,False,residential,11.55,104.93
202188.0,950000.0,4.0,5.0,108.0,Phnom Penh,Meanchey,Chak Angrae Leu,Villa,False,residential,11.52146361,104.9247443
202013.0,950000.0,4.0,5.0,108.0,Phnom Penh,Meanchey,Chak Angrae Kraom,Villa,False,residential,11.50644874,104.9380627
249217.0,295000.0,4.0,5.0,108.0,Phnom Penh,Chbar Ampov,Nirouth,Shophouse,False,residential,11.522551,104.96247
240904.0,229121.0,3.0,2.0,108.0,Phnom Penh,Meanchey,Chak Angrae Leu,Condo,False,residential,11.5445,104.913586
218194.0,165000.0,4.0,5.0,107.5,Phnom Penh,Chroy Changvar,Chroy Changvar,Villa,False,residential,11.58,104.93
234209.0,125000.0,3.0,4.0,107.5,Phnom Penh,Dangkao,Prey Sa,Unit,False,residential,11.500658,104.856173
221078.0,203000.0,4.0,5.0,107.5,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.57561,104.92025
212917.0,172000.0,3.0,4.0,107.31,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95
222395.0,95000.0,3.0,4.0,107.25,Phnom Penh,Sen Sok,Krang Thnong,Villa,False,residential,11.55,104.89
247876.0,190000.0,4.0,5.0,107.1,Phnom Penh,Chroy Changvar,Preaek Lieb,Unit,False,residential,11.658559,104.913169
252301.0,107100.0,4.0,5.0,107.1,Phnom Penh,Sen Sok,Phnom Penh Thmey,Unit,False,residential,11.575837,104.9201
208289.0,299000.0,4.0,5.0,107.1,Phnom Penh,Sen Sok,Ou Baek K'am,Shophouse,False,residential,11.55,104.89
210735.0,238000.0,6.0,3.0,107.0,Phnom Penh,Sen Sok,Khmuonh,Shophouse,False,residential,11.62583097,104.8410359
224386.0,240000.0,4.0,3.0,107.0,Phnom Penh,Russey Keo,Tuol Sangke,Flat,False,residential,11.59015,104.909641
181709.0,1100000.0,8.0,12.0,107.0,Phnom Penh,Chamkarmon,BKK 1,House,False,residential,11.55,104.93
227959.0,82000.0,2.0,3.0,107.0,Phnom Penh,Prek Pnov,Ponhea Pon,Unit,False,residential,11.593877,104.8143
191455.0,160000.0,4.0,5.0,107.0,Phnom Penh,Dangkao,Dangkao,Shophouse,False,residential,11.48,104.9
225568.0,323000.0,2.0,2.0,107.0,Phnom Penh,Daun Penh,Phsar Chas,Condo,False,residential,11.56980769,104.9265166
184906.0,323000.0,2.0,2.0,107.0,Phnom Penh,Daun Penh,Boeng Reang,Apartment,False,residential,11.56539992,104.9214245
243206.0,179000.0,4.0,5.0,107.0,Phnom Penh,Russey Keo,Tuol Sangkae 1,Villa,False,residential,11.59426879,104.8907622
248528.0,890000.0,,,107.0,Phnom Penh,Chamkarmon,BKK 1,Retreat,False,residential,11.55136242,104.9226576
248333.0,750000.0,3.0,3.0,106.6,Phnom Penh,7 Makara,Boeung Prolit,Shophouse,False,residential,11.537783,104.920232
227938.0,145000.0,3.0,4.0,106.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Unit,False,residential,11.589674,104.925654
219257.0,750000.0,8.0,4.0,106.0,Phnom Penh,Russey Keo,Russey Keo,Flat,False,residential,11.59,104.9
246740.0,700000.0,4.0,3.0,106.0,Phnom Penh,Daun Penh,Chey Chumneah,Shophouse,False,residential,11.56675375,104.9238726
247241.0,135000.0,3.0,4.0,105.85,Phnom Penh,Chbar Ampov,Nirouth,Unit,False,residential,11.522551,104.962474
249242.0,155000.0,3.0,4.0,105.85,Phnom Penh,Chbar Ampov,Nirouth,Unit,False,residential,11.522551,104.96247
207811.0,459500.0,4.0,5.0,105.75,Phnom Penh,Chbar Ampov,Nirouth,Shophouse,False,residential,11.52,104.95
218258.0,219500.0,4.0,5.0,105.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,House,False,residential,11.57561,104.92025
208053.0,179000.0,4.0,5.0,105.0,Phnom Penh,Sen Sok,Krang Thnong,Villa,False,residential,11.55,104.89
215441.0,188688.0,2.0,2.0,105.0,Phnom Penh,7 Makara,Veal Vong,Condo,False,residential,11.56711748,104.9151447
213511.0,149000.0,2.0,2.0,105.0,Phnom Penh,7 Makara,Veal Vong,Apartment,False,residential,11.56084712,104.9156573
224527.0,360000.0,5.0,5.0,105.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Shophouse,False,residential,11.589674,104.925654
232948.0,150000.0,5.0,6.0,105.0,Phnom Penh,Meanchey,Stueng Mean chey 1,Flat,False,residential,11.530293,104.898903
224412.0,146000.0,4.0,5.0,105.0,Phnom Penh,Russey Keo,Chrang Chamres I,Flat,False,residential,11.59015,104.909641
218681.0,209000.0,4.0,5.0,105.0,Phnom Penh,Sen Sok,Ou Baek K'am,Villa,False,residential,11.55,104.89
185401.0,195000.0,2.0,2.0,105.0,Phnom Penh,Toul Kork,Boeung Kak 2,House,False,residential,11.57,104.89
245819.0,220000.0,6.0,6.0,105.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Shophouse,False,residential,11.58634781,104.87101
148593.0,350000.0,3.0,2.0,105.0,Phnom Penh,Toul Kork,Boeung Kak 2,Condo,False,residential,11.5845748,104.8989697
218911.0,230000.0,4.0,5.0,105.0,Phnom Penh,Russey Keo,Chrang Chamres I,Shophouse,False,residential,11.59,104.9
224227.0,165000.0,,,105.0,Phnom Penh,Russey Keo,Chrang Chamres I,Unit,False,residential,11.59015,104.909641
213512.0,149000.0,2.0,2.0,105.0,Phnom Penh,7 Makara,Veal Vong,Apartment,False,residential,11.56084712,104.9156573
149839.0,350000.0,3.0,2.0,105.0,Phnom Penh,Toul Kork,Boeung Kak 2,Condo,False,residential,11.5845748,104.8989697
158143.0,189000.0,2.0,2.0,105.0,Phnom Penh,7 Makara,Ou Ruessei 1,Condo,False,residential,11.5633603,104.9169767
190232.0,180000.0,4.0,5.0,105.0,Phnom Penh,Por Sen Chey,Kakab 1,Shophouse,False,residential,11.55,104.93
221112.0,135000.0,4.0,4.0,105.0,Phnom Penh,Por Sen Chey,Kakap,Flat,False,residential,11.55,104.93
245068.0,170000.0,6.0,8.0,105.0,Phnom Penh,Chbar Ampov,Preaek Aeng,Retreat,False,residential,11.522551,104.96247
190220.0,180000.0,4.0,5.0,105.0,Phnom Penh,Sen Sok,Krang Thnong,Shophouse,False,residential,11.55,104.89
190394.0,250000.0,4.0,5.0,105.0,Phnom Penh,Sen Sok,Krang Thnong,Shophouse,False,residential,11.55,104.89
190411.0,410000.0,4.0,5.0,105.0,Phnom Penh,Sen Sok,Krang Thnong,Shophouse,False,residential,11.55,104.89
149034.0,371526.0,2.0,2.0,104.8,Phnom Penh,Daun Penh,Srah Chak,Condo,False,residential,11.57595887,104.9231171
149853.0,371526.0,2.0,2.0,104.8,Phnom Penh,Daun Penh,Srah Chak,Apartment,False,residential,11.57595887,104.9231171
207138.0,215000.0,4.0,5.0,104.55,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95
212918.0,198000.0,4.0,5.0,104.55,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95
217117.0,780000.0,12.0,13.0,104.4,Phnom Penh,Daun Penh,Phsar Thmei I,other,False,commercial,11.57561,104.92025
235761.0,370000.0,6.0,6.0,104.0,Phnom Penh,Chamkarmon,Boeung Trabek,House,False,residential,11.5445,104.913586
228345.0,1300000.0,3.0,4.0,104.0,Phnom Penh,Chamkarmon,Toul Svay Prey 1,Shophouse,False,residential,11.5445,104.913586
241150.0,105000.0,4.0,5.0,104.0,Phnom Penh,Por Sen Chey,Kamboul,Flat,False,residential,11.5281144,104.7703178
243287.0,165000.0,6.0,4.0,104.0,Phnom Penh,Chroy Changvar,Bak Kaeng,Twin Villa,False,residential,11.658559,104.913169
149860.0,250000.0,2.0,2.0,104.0,Phnom Penh,Chroy Changvar,Chroy Changvar,Apartment,False,residential,11.57574282,104.9233106
244701.0,495000.0,2.0,2.0,104.0,Phnom Penh,Daun Penh,Phsar Kandal I,Shophouse,False,residential,11.575837,104.9201
208049.0,107000.0,3.0,4.0,104.0,Phnom Penh,Por Sen Chey,Trapeang Krasang,Flat,False,residential,11.55,104.93
189867.0,250000.0,4.0,4.0,104.0,Phnom Penh,Chamkarmon,Boeung Trabek,House,False,residential,11.55,104.93
186479.0,480000.0,9.0,9.0,104.0,Phnom Penh,7 Makara,Ou Ruessei 1,House,False,residential,11.55,104.93
228591.0,370000.0,3.0,3.0,104.0,Phnom Penh,Chamkarmon,BKK 3,Shophouse,False,residential,11.5445,104.913586
247691.0,130000.0,4.0,5.0,104.0,Phnom Penh,Por Sen Chey,Kakab 1,Flat,False,residential,11.537783,104.920232
218130.0,730000.0,2.0,2.0,103.95,Phnom Penh,Daun Penh,Phsar Kandal I,Apartment,False,residential,11.57561,104.92025
248763.0,148000.0,4.0,5.0,103.5,Phnom Penh,Chroy Changvar,Bak Kaeng,Shophouse,False,residential,11.63703637,104.9188355
244705.0,230000.0,4.0,5.0,103.5,Phnom Penh,Chbar Ampov,Veal Sbov,Shophouse,False,residential,11.522551,104.96247
212266.0,385000.0,4.0,5.0,103.5,Phnom Penh,Meanchey,Stueng Mean chey,Shophouse,False,residential,11.53,104.91
212001.0,190000.0,2.0,2.0,103.0,Phnom Penh,7 Makara,Veal Vong,Condo,False,residential,11.55982122,104.9122089
184909.0,290000.0,2.0,3.0,103.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55612267,104.9282618
201874.0,370000.0,2.0,2.0,103.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55,104.93
228255.0,100000.0,2.0,2.0,103.0,Phnom Penh,Sen Sok,Kouk Khleang,House,False,residential,11.559712,104.878121
157227.0,225000.0,2.0,2.0,103.0,Phnom Penh,7 Makara,Veal Vong,Condo,False,residential,11.55,104.93
168773.0,165000.0,2.0,2.0,103.0,Phnom Penh,7 Makara,Veal Vong,Condo,False,residential,11.55,104.93
158837.0,210000.0,2.0,2.0,103.0,Phnom Penh,7 Makara,Veal Vong,Condo,False,residential,11.5590889,104.9111445
249003.0,309034.0,2.0,1.0,103.0,Phnom Penh,7 Makara,Ou Ruessei 2,Condo,False,residential,11.537783,104.920235
67654.0,120000.0,1.0,,103.0,Phnom Penh,Meanchey,Chak Angrae Leu,project,True,residential,11.52391462,104.9280687
223492.0,350000.0,5.0,6.0,102.9,Phnom Penh,Meanchey,Stueng Mean chey,Retreat,False,residential,11.530293,104.898903
236852.0,285000.0,5.0,6.0,102.9,Phnom Penh,Chroy Changvar,Preaek Lieb,Shophouse,False,residential,11.589674,104.925654
224093.0,330000.0,5.0,5.0,102.48,Phnom Penh,Chamkarmon,Toul Tum Poung 2,Flat,False,residential,11.5445,104.913586
213414.0,125000.0,3.0,4.0,102.06,Phnom Penh,Russey Keo,Chrang Chamres I,Villa,False,residential,11.59,104.9
201944.0,130000.0,3.0,4.0,102.0,Phnom Penh,Russey Keo,Chrang Chamres I,Unit,False,residential,11.59,104.9
228779.0,360000.0,5.0,7.0,102.0,Phnom Penh,Toul Kork,Boeung Salang,Retreat,False,residential,11.562248,104.898461
185713.0,1500000.0,1.0,2.0,102.0,Phnom Penh,Daun Penh,Chakto Mukh,Shophouse,False,residential,11.57561,104.92025
190233.0,280000.0,4.0,5.0,102.0,Phnom Penh,Por Sen Chey,Kakab 1,Shophouse,False,residential,11.55,104.93
229152.0,120000.0,5.0,6.0,102.0,Phnom Penh,Por Sen Chey,Kakab 1,Retreat,False,residential,11.5445,104.913586
189870.0,835000.0,6.0,7.0,102.0,Phnom Penh,Meanchey,Stueng Mean chey,Shophouse,False,residential,11.53,104.91
127134.0,199485.0,2.0,2.0,101.97,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.58503503,104.9260264
244871.0,200000.0,2.0,2.0,101.92,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.537783,104.920235
240569.0,149000.0,2.0,2.0,101.57,Phnom Penh,Chroy Changvar,Chroy Changvar,Condo,False,residential,11.589674,104.925654
171403.0,186000.0,2.0,2.0,101.5,Phnom Penh,Chamkarmon,BKK 1,Apartment,False,residential,11.55,104.93
185505.0,240000.0,2.0,2.0,101.5,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5500312,104.9257444
245625.0,120000.0,4.0,5.0,101.25,Phnom Penh,Chbar Ampov,Preaek Aeng,Unit,False,residential,11.53248808,104.9847307
206944.0,109900.0,3.0,2.0,101.2,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.55,104.93
227750.0,125000.0,4.0,5.0,101.0,Phnom Penh,Russey Keo,Chrang Chamres I,Unit,False,residential,11.59015,104.909641
241152.0,165000.0,4.0,5.0,101.0,Phnom Penh,Russey Keo,Chrang Chamres I,Flat,False,residential,11.62538904,104.8822239
191761.0,450000.0,7.0,8.0,101.0,Phnom Penh,Sen Sok,Krang Thnong,House,False,residential,11.55,104.89
187580.0,750000.0,3.0,4.0,101.0,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.53458362,104.898466
227187.0,350000.0,3.0,3.0,101.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.54164078,104.9249157
246519.0,170000.0,2.0,2.0,101.0,Phnom Penh,Meanchey,Boeung Tumpun,Retreat,False,residential,11.52665057,104.9082223
245279.0,150000.0,4.0,5.0,100.8,Phnom Penh,Russey Keo,Chrang Chamres I,Retreat,False,residential,11.630107,104.9043
207610.0,135000.0,4.0,5.0,100.8,Phnom Penh,Por Sen Chey,Boeung Thum,Shophouse,False,residential,11.55,104.93
221416.0,135000.0,4.0,5.0,100.8,Phnom Penh,Por Sen Chey,Kamboul,Shophouse,False,residential,11.55,104.93
207770.0,85000.0,2.0,3.0,100.52,Phnom Penh,Dangkao,Dangkao,Villa,False,residential,11.48,104.9
223608.0,420000.0,5.0,6.0,100.0,Phnom Penh,Toul Kork,Boeung Salang,Retreat,False,residential,11.562248,104.898461
235345.0,215000.0,4.0,5.0,100.0,Phnom Penh,Sen Sok,Khmuonh,Unit,False,residential,11.559712,104.878121
210919.0,179000.0,4.0,5.0,100.0,Phnom Penh,Russey Keo,Chrang Chamres I,Villa,False,residential,11.59,104.9
235092.0,320000.0,2.0,2.0,100.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.55212099,104.9434962
142375.0,139500.0,4.0,5.0,100.0,Phnom Penh,Por Sen Chey,Snaor,Retreat,False,residential,11.579236,104.773168
203784.0,240000.0,2.0,2.0,100.0,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.55,104.93
218906.0,248000.0,4.0,5.0,100.0,Phnom Penh,Chbar Ampov,Preaek Aeng,Unit,False,residential,11.52,104.95
218672.0,340000.0,5.0,5.0,100.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Flat,False,residential,11.55,104.93
222502.0,165000.0,3.0,2.0,100.0,Phnom Penh,Toul Kork,Boeung Kak 2,Condo,False,residential,11.562248,104.898461
228206.0,90000.0,2.0,1.0,100.0,Phnom Penh,7 Makara,Ou Ruessei 1,Apartment,False,residential,11.5445,104.913586
