id,price,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude,geometry,index_right,population,price_per_m2,information,price_display
207424.0,3900000.0,8.0,8.0,448.0,Phnom Penh,Toul Kork,Boeung Kak 1,Villa,False,residential,11.55033637,104.928455,POINT (104.928455 11.55033637),53894.0,7658.0,0.0," Contact me : phone, whatsapp, Line, Telegram or email.  Receive detailed information and fix your appointment with our agent today! MORE DETAILS: Villa Rent $9000 negotiable Sale $3900000 negotiable 8Bedrooms, 8Bathrooms Size house 16m X 28m Size Land 20m X 35m","$3,900,000"
142457.0,2990000.0,,,1140.0,Phnom Penh,Chbar Ampov,Veal Sbov,Land/Development,False,residential,11.539474,104.917352,POINT (104.917352 11.539474),53912.0,18375.0,0.0,"Instant sales along National Road 1, go with the entrance to the former Peace Park, and the market of BELTEI International ($: $ 3) (negotiable). * Land Size: 20 mm 57 m * Land is easy to open different types of businesses * Easy, sustainable and comfortable living.","$2,990,000"
207775.0,899500.0,5.0,4.0,138.5941,Phnom Penh,Chbar Ampov,Chbar Ampov I,House,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,0.0,"House on National Road No. 1 (Cbar Ampov 2) near Chbar Ampov pagoda stop. Need to sell urgently. * Price only: 899,500 dollars (negotiable) *This price plus a free transfer *Land size: 6.19m x 22.39m *House size: 5.5m x 22.39m * Left of land 0.69 * 5 bedrooms and 4 bathrooms * heading home: south side *Features: Below ground can stop, eviction - Location: On National Road No. 1 (Chbar Ampov2) near Chbar Ampov Pagoda stop - Civilized, safe, comfortable living - Bank installment for 20 years but require 30% of the house upfront.","$899,500"
203062.0,2000000.0,,,119.0,Phnom Penh,Daun Penh,Chey Chumneah,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,0.0,"Acquiring this shophouse property would garner you a prime business location along Sisowath Quay in Phnom Penh, sure to benefit any type of commercial venture from a retail hub or café/restaurant space. It is now up for sale with a hard title. Land area comes to 119 sqm., while the five-storey structure offers 500 sqm. in terms of floor area. With this capacity, youd have enough space for both business use and staff lodging. This also means ample accommodation for residential use even while running the business, so you can be as hands-on as you want and make the most of this enviable spot. This property is a mere three (3) minutes from the Royal Palace, the Royal University of Fine Arts, and the Sathapana Tower, seven (7) minutes from Aeon Mall, Lucky Supermarket (Preah Sihanouk), and the Phnom Penh Autonomous Port, and 13 minutes from the Olympic Market, the EDC Stadium, and Prince Central Plaza.","$2,000,000"
218130.0,730000.0,2.0,2.0,103.95,Phnom Penh,Daun Penh,Phsar Kandal I,Apartment,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,0.0,"Apartment 3 consecutive flats (corner) near Thom Rodom road need to sell urgently * Price only: 730,000 dollars (negotiable) *This price includes transfer of title * Land size: 6.93m x 15m * House size: 6.93m x 15m * 4.5m front parking lot left * 2 Bedrooms & 2 Bathrooms * home facing : south ?? Location: 150m from Thom Rodom Road and 450m from Kandal Market => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.","$730,000"
236468.0,1500000.0,4.0,5.0,210.0,Phnom Penh,Daun Penh,Phsar Thmei III,Shophouse,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0,0.0,"- Address: Commune Phsar Thmey III, District Daun Penh, Phnom Penh - Building area : 7m x 30m - Room ( s ) : 4 - Floors ( s ) : 3 - Price : $ 1500000 - ID :  KEY-16682","$1,500,000"
244326.0,1300000.0,6.0,4.0,182.0,Phnom Penh,Chamkarmon,Toul Tum Poung 2,other,False,commercial,11.53694245,104.9198918,POINT (104.9198918 11.53694245),53912.0,18375.0,0.0,"This apartment building in TTP 2 is a fantastic investment or business opportunity. The property is located just 3 minutes from Russian Market , a bustling commercial area with coffee shops, supermarkets, and restaurants. The land size is 7m x 26m , and the building itself measures 6.3m x 22m with a total of 8 floors . The building comes fully furnished and features a hard title . It includes 4 bedrooms and 4 bathrooms on floors E0 to E2. Additionally, there are 6 units of 2-bedroom apartments and 6 units of 1-bedroom apartments. Each unit has a balcony with a city view and the building is equipped with a lift/elevator for easy access. Dont miss out on this prime investment opportunity. Contact us now to learn more and arrange a viewing! Key Features:  Apartment building for sale in TTP 2  Land size: 7m x 26m (Hard title)  Building size: 6.3m x 22m  Total floor: 8 Floors  Fully furnished  E0 to E2: Total 4 bedrooms & 4 bathrooms  2-Bedroom: 6 units  1-Bedroom: 6 units  Balcony with city view  Lift/elevator  Just 3 minutes to Russian Market, commercial area, coffee shop, supermarket, restaurant, etc.","$1,300,000"
218183.0,3200000.0,9.0,13.0,448.0,Phnom Penh,Daun Penh,Boeng Reang,Twin Villa,False,residential,11.55837733,104.9222315,POINT (104.9222315 11.55837733),53897.0,39519.0,0.0,"Villa Rent $6500 Sell $3.2M Size 16m X 28m 13Rooms 10baths Hart tittle No furniture Can stay, open business, shop Located BeongReang","$3,200,000"
186382.0,680000.0,2.0,2.0,96.0,Phnom Penh,Daun Penh,Phsar Thmei I,Shophouse,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,0.0,"Shop House for Sale in Kampuchea Krom Area, Phnom Penh/T'S HOME Real Estate Phnom Penh ??Property ID : TS-139 ??Land Size : 4.m × 24m ??Floor Size : 4.m × 24m ??Bedroom : 2 ??Bathroom : 2 ?? Price : USD 680,000/- Location : Kampuchea Krom Area, Phnom Penh.","$680,000"
219257.0,750000.0,8.0,4.0,106.0,Phnom Penh,Russey Keo,Russey Keo,Flat,False,residential,11.59,104.9,POINT (104.9 11.59),54093.0,8037.0,0.0,"Flat (4 floors) near Bak Boat School and Olympia Supermarket need to sell urgently * Price only: 750,000 dollars (negotiable) *This price includes transfer of title * Land size: 5.3m x 20m * House size: 4.5m x 20m * 0.8 m left of land * 8 Bedrooms & 4 Bathrooms * home facing : north side *House with rental income: $1,100/month ??Location: Near Bact Boat School, 300m from Olympia Mall and 250m from Chip Mong Mall. => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.","$750,000"
248333.0,750000.0,3.0,3.0,106.6,Phnom Penh,7 Makara,Boeung Prolit,Shophouse,False,residential,11.537783,104.920232,POINT (104.920232 11.537783),53912.0,18375.0,0.0,"This shophouse is a fantastic opportunity for business owners or investors looking for a property in a high-demand commercial area. Situated close to Orussey Market, Olympia Mall, and the National Olympic Stadium, it offers excellent visibility and access for both residential and business purposes. The property features 3 bedrooms, 3 bathrooms, a living room, and a kitchen, making it suitable for a family home, an office, or a business setup. The house size is 4.1m x 26m on a land size of 4.1m x 31m (approx.), providing ample space for your needs. This E0 + Mezzanine layout offers flexibility for operations, storage, or residential use. North-facing, it benefits from natural light and a comfortable indoor atmosphere throughout the day. The property comes with a hard title and transfer fees included, ensuring a smooth ownership process. Interested? Contact us today to discuss further or schedule a viewing! Key Features: - Shophouse for sale - Hard title (transfer fee included) - No furniture  customize as needed - 3 bedrooms, 3 bathrooms - Living room and kitchen - House size: 4.1m x 26m - Land size: 4.1m x 31m (approx.) - E0 + Mezzanine layout - North-facing for balanced lighting - Close to Orussey Market, Olympia Mall, and National Olympic Stadium","$750,000"
188895.0,450000.0,4.0,5.0,64.0,Phnom Penh,Chbar Ampov,Veal Sbov,Shophouse,False,residential,11.55,104.96,POINT (104.96 11.55),53987.0,22.0,0.0,"Shop/Town House For Sale in Chbar Ampov Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-340 Bedrooms : 4 Bathrooms : 5 Price : 450,000 USD Land Size : 4m × 16m = 64? Floor  Size : 4m × 16m = 64?","$450,000"
188839.0,450000.0,6.0,7.0,64.0,Phnom Penh,Chbar Ampov,Nirouth,House,False,residential,11.52,104.95,POINT (104.95 11.52),54706.0,8223.0,0.0,"House For Sale in Chbar Ampov Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-337 Bedrooms : 6 Bathrooms : 7 Price : 450,000 USD Land Size : 4m × 16m = 64? Floor  Size : 4m × 16m = 64?","$450,000"
240216.0,2153387.0,5.0,4.0,306.86,Phnom Penh,Chamkarmon,BKK 1,Condo,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0,"Condo for sale Property code: ACD23-045 Price: 2,153,387 USD Floor Floor: 26F-27F Size Area: 306.86m2 Property type Listing type: Penthouse (5 bedrooms) Bathroom: 4 Location Address: Boeung Keng Kang district, Phnom Penh","$2,153,387"
201974.0,4200000.0,4.0,,600.0,Phnom Penh,Daun Penh,Boeng Reang,Villa,False,residential,11.56157274,104.9214304,POINT (104.9214304 11.56157274),53897.0,39519.0,0.0,Villa & land For Sale $4200000 negotiable 4 Bedrooms Land 20m X 30m No furniture Hart tittle,"$4,200,000"
224838.0,2100000.0,9.0,11.0,300.0,Phnom Penh,Daun Penh,Boeng Reang,House,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0,0.0,"- Address: Commune  Boeng Raing , District  Daun Penh , Phnom Penh - Land area : 12m x 25m - Built up area : 8m x 20m - Floors ( s ) : 4 - Price : $	2,100,000 - Rent Price : 8,000$/month","$2,100,000"
217165.0,1848000.0,14.0,15.0,264.0,Phnom Penh,Daun Penh,Boeng Reang,Shophouse,False,residential,11.56176184,104.9246896,POINT (104.9246896 11.56176184),53898.0,20064.0,0.0,Shophouse sell $7000/1sqm (negotiable) 14Rooms Size 8m X 33m Located Phsa they,"$1,848,000"
216071.0,2800000.0,,14.0,400.0,Phnom Penh,Daun Penh,Boeng Reang,Villa,False,residential,11.55865764,104.9229754,POINT (104.9229754 11.55865764),53897.0,39519.0,0.0,Rent $3900 negotiable Sell $2.8M negotiable 12 Rooms 14 Baths Size 16m X 25m Hart tittle Located BeongReang,"$2,800,000"
215874.0,1848000.0,14.0,0.0,264.0,Phnom Penh,Daun Penh,Boeng Reang,Shophouse,False,residential,11.56022731,104.9222315,POINT (104.9222315 11.56022731),53897.0,39519.0,0.0,Shophouse sell $7000/1sqm 14Rooms Size 8m X 33m Located Psa Thmey on Main Street (Negotiable),"$1,848,000"
240140.0,1589000.0,,,227.0,Phnom Penh,Toul Kork,Boeung Kak 1,Shophouse,False,residential,11.5817337,104.8973198,POINT (104.8973198 11.5817337),54093.0,8037.0,0.0,"Presenting an exquisite real estate offering with meticulous attention to detail: Land and House Dimensions: 14 meters by 16 meters Total Land Area: 227 square meters Total Floors: 3 Ownership Information: Secure your investment with Freehold tenure, administered under the prestigious Land Management and Administration Project (LMap). Prime Location: Situated along the bustling main business thoroughfare, Street 315, in the esteemed Sangkat Boeung Kak 1, Khan Tuol Kork, Phnom Penh. This distinguished property combines optimal dimensions, ample space, and a coveted location, making it an exceptional opportunity in the realm of real estate. Seize the chance to explore the potential and secure a lasting investment in this highly sought-after address.","$1,589,000"
234720.0,3500000.0,,,500.0,Phnom Penh,Chamkarmon,BKK 1,Land/Development,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0," Land size: 500 Sq.m  Price: $3,500,000 negotiable It's very good for real estate investment or develop into build villa, hotel,  apartment,  condo, school, clinic, hospital, office building and for all kinds of business activities.","$3,500,000"
137665.0,2100000.0,6.0,7.0,300.0,Phnom Penh,Chamkarmon,BKK 1,Villa,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,0.0,"This is one of the most luxurious and rarest Villa for sale in Diamond Island and so close to  BKK1, Naga, and AEON Mall. Property Details: *Land size: 15m x 20m *House size: 12m x 15m *Asking price: $2,100,000 *Hard Title/Freehold *Bedroom: 6 *Bathroom: 7 *Modern Kitchen *Big Living Room *Spacious Dining Room *Parking: Available *Having a Swimming Pool *Beautiful Terrace with Garden on Rooftop","$2,100,000"
227012.0,4200000.0,4.0,5.0,600.0,Phnom Penh,Daun Penh,Boeng Reang,Villa,False,residential,11.55971711,104.9217101,POINT (104.9217101 11.55971711),53897.0,39519.0,0.0,Villa & land For Sale $4200000 negotiable 4 Bedrooms Land 20m X 30m No furniture Hart tittle Located BueongReang,"$4,200,000"
230023.0,3060000.0,8.0,9.0,425.0,Phnom Penh,Daun Penh,Boeng Reang,Villa,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0,0.0,"- Address: Commune Boeng Raing , District Daun Penh , Phnom Penh - Land area :  8.5m x 30m - Sale Price : 7,200$/sqm - Rent Price : 3,500$/month","$3,060,000"
202228.0,2700000.0,1.0,,375.0,Phnom Penh,Meanchey,Boeung Tumpun 1,other,False,commercial,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,0.0,"This building is for lease and sale located in Beoung Tompun 1, Khan Mean Chey. Its a brand new building fully furnished and suitable as apartment building. - Sale Price: $2,700,000 - Rental Price: $12,000/month (Negotiable) - Land Size: 15m x 25m - Building Size: 13.5m x 22m - Total Floor: 7 Floors - Ground Floor: Parking & Lounge - 1st  5th Floor: Apartment - 6th Floor: Office Space & Fitness Room - 7th Floor: Sky Bar/ Rooftop City View - Facilities: 1 Lift/ 1 Foot Stair/ Fire & Camera Security - Unit: 28 Units (21 units-1 bedroom, 7 units-2 bedrooms) - Provided: Bed, Air-conditioning, Washing Machine, Refrigerator, Curtain, Wardrobe, Cosmetic Cabinet, ...etc. - Contract 1 Year up","$2,700,000"
234301.0,3060000.0,8.0,9.0,425.0,Phnom Penh,Daun Penh,Boeng Reang,Villa,False,residential,11.55848742,104.9227121,POINT (104.9227121 11.55848742),53897.0,39519.0,0.0,-Price: 3060000$ -House size: 17m x 25m -1living room -1kitchen - have 4 parking's - No Furniture,"$3,060,000"
196624.0,980000.0,6.0,6.0,136.0,Phnom Penh,Toul Kork,Boeung Kak 1,Villa,False,residential,11.58019666,104.8957153,POINT (104.8957153 11.58019666),53917.0,13220.0,0.0,Villa at TK $980000 negotiable 6 Bedrooms 6 Bathrooms House size 8m X 17m Land size 10m X 30m Some Furniture Hard tittle Two Cars Parking,"$980,000"
239080.0,13000000.0,,,8649.0,Phnom Penh,Chamkarmon,Boeung Trabek,other,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0,[New Building for sale] ?? location: Boeung Trabek (Near Boeung: 93 square meters: S-B624 - Tower: S-B624 - Tower: Boeng Tra Baek (Near Boeung Tabaek Plaza) - Negotiable: S-B624 - Land Size: 73 Room - Total Floor: 93 Room Floor: 93 Room Floor - Fully Furnishes - Parking Space - Free Transfer Hard Title,"$13,000,000"
224209.0,148000.0,,,50.400000000000006,Phnom Penh,Chbar Ampov,Nirouth,Shophouse,False,residential,11.52928,104.941454,POINT (104.941454 11.52928),54710.0,11754.0,0.0,"business house for urgent sale -Selling price only: $148,000 (can negotiate) -Location at Borey Peng Hout Beoung Sno (Eco Sunshine) -House size : 4.2 m x 12 m -Good location, nice living environment, near hospitals, schools, gyms","$1,480,000"
240806.0,790000.0,4.0,6.0,300.0,Phnom Penh,Toul Kork,Boeung Kak 2,Villa,False,residential,11.58091707,104.8939974,POINT (104.8939974 11.58091707),53917.0,13220.0,0.0,"[Villa for rent and sale | Villa for rent and sale] ?? Location | Location: Toul Kork Area ?? Rental Price | Rental Price: $ 1,800 / Month (Negotiable) ?? Sales Price | Selling Price: $ 790,000 (Negotiable)  Code | Property ID: R-V793 - Land Size | Land Size: 10 meters x 30m - Home size | House size: 8 meters x 16 meters - bedroom | BedRoms: 04 - Bathroom | Bathrooms: 06 - Living Room | Living Room - Kitchen | Kitchen - Parking Stock | Parking Space","$790,000"
240789.0,380000.0,4.0,5.0,144.0,Phnom Penh,Sen Sok,Khmuonh,Twin Villa,False,residential,11.60955424,104.8822696,POINT (104.8822696 11.60955424),54125.0,2827.0,0.0,"[Villa Twin For Sale | Villa for Sale] ?? Location: Borey Angkor, Phnom Penh Near Organic 2 | Borey Angkor Phnom Near Aeon 2 ?? Price | PRICE: $ 380,000 (Negotiable)  Code | Property ID: S-v777 - Land size | Land Size: 9 Meters - Home Size | House Size: 7.5 meters x 16 m - bedroom | BedRoms: 04 - Bathroom | Bathrooms: 05 - Living Room | Living Room - Kitchen | Kitchen - Parking Stock | Parking Spaces: 02 - Motorcycles | Motor Parking: 04","$380,000"
233449.0,4300000.0,54.0,58.0,166.0,Phnom Penh,Daun Penh,Phsar Kandal I,Hotel,False,commercial,11.57050148,104.929328,POINT (104.929328 11.57050148),54133.0,5351.0,0.0,"Rarely do opportunities like this freehold riverside property come along... Located 20m from Sisowath Quay, this 54 room hotel offers accommodation in Phnom Penh. Consisting of 13 floors, 8m wide frontage offering stunning views of the Tonle Bassac and Mekong Rivers. Having been situated in the density area and operated for more than 10 years, the hotel is believed to be one of the most potential places to invest on. Located in a prime position where many tourists are there is one of the main feature that captures a lot of attention from tourists. Besides its prime location, the hotel has also been set up and maintained in a good condition, and it can also be converted into condominium or any other residential building. Currently tenanted with a solid return, this rare property will certainly increase in value in the coming years as Riverside land is a rarity. Land size is 166sqm, held on Hard Title. It is 450 m to Wat Ounalom and 600 m to Phnom Penh Night Market. The National Museum is 700 m away, while Wat Phnom and the Royal Palace are both 1.1 km from the hotel and Phnom Penh International Airport, 10.1 km from the property. Every room at this hotel is air conditioned and has a flat-screen TV. You will find a kettle in the room. All rooms are equipped with a private bathroom. For your comfort, you will find bath robes and slippers. A complimentary newspaper is delivered daily. Guests can approach the 24-hour front desk for currency exchange, tour arrangements, concierge and ticketing services. A business centre is equipped with fax and photocopying facilities. Meeting and banquet services can also be arranged. Alternatively, guests can indulge in a variety of spa treatments available. Property Details: * Currently Leased with good return * Land size: 8.3m x 20m * Hard Title/Freehold * Total Floor Area: 2184 sq.m * Total Bedroom: 54 * Total Bathroom: 58 * Total Floor: 13 * All rooms are fully furnished * Public facilities: Sky Bar, Restaurant, Coffee Shop, Elevators...","$4,300,000"
205425.0,8000400.0,25.0,26.0,708.0,Phnom Penh,Chamkarmon,BKK 1,Villa,False,residential,11.5472836,104.9245262,POINT (104.9245262 11.5472836),53910.0,13796.0,0.0,Villa boutique Sell $11300/m2 Size land 708 m2 Size house 17m X 23m 23 Bedrooms + 3 small rooms Negotiable NP 34454634,"$8,000,400"
234724.0,3139500.0,6.0,7.0,483.0,Phnom Penh,Chamkarmon,BKK 1,Land/Development,False,residential,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0," Land size: 17.07m x 28.62m  Hard Title: 483 m2  Housesize: N/A  6 Bedrooms | 7 Bathrooms  Price: $6,500/m2 negotiable It's very good for real estate investment or develop into build villa, hotel, apartment, condo, office building, school, clinic, hospital and for all kinds of business activities","$6,500/m²"
187580.0,750000.0,3.0,4.0,101.0,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.53458362,104.898466,POINT (104.898466 11.53458362),53905.0,16637.0,0.0,"Town House for Sale in Riverside Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-210 Room Type :  3 Bedrooms /  4 Bathrooms Price : USD 750,000 Floor Size : 101?","$750,000"
233584.0,530000.0,4.0,5.0,71.4,Phnom Penh,Sen Sok,Phnom Penh Thmey,House,False,residential,11.62846333,104.8677856,POINT (104.8677856 11.62846333),54098.0,2777.0,0.0,House for sale size 4.2× 17m bathroom 5 bedroom 4 floors 3,"$530,000"
233478.0,530000.0,5.0,4.0,71.4,Phnom Penh,Sen Sok,Khmuonh,Retreat,False,residential,11.64028828,104.8660004,POINT (104.8660004 11.64028828),54102.0,2477.0,0.0,Rental price 530000$ size 4.2× 17m bathroom 5 bedroom 4 floor 3,"$530,000"
233496.0,530000.0,5.0,4.0,71.4,Phnom Penh,Russey Keo,Chrang Chamres I,House,False,residential,11.63488897,104.8739469,POINT (104.8739469 11.63488897),54110.0,2082.0,0.0,Rental price: 530000$ Size: 4.2×17m 4 bedroom 5 bathroom Floor: 3 1 kitchen 1 living room,"$530,000"
215436.0,1800000.0,4.0,4.0,246.0,Phnom Penh,Chamkarmon,BKK 1,Villa,False,residential,11.55,104.93,POINT (104.93 11.55),53894.0,7658.0,0.0,"?? House for sale Location Boeung Keng Kang I ?? Location: Sangkat Boeung Keng Kang I, Khan Boeung Keng Kang, Phnom Penh ??? Price for sale: $ 7,500 per square meter ?? Land size: 10.5m x 20m (L-Map 246m2 ) ???? House size: 9m x 16m ? There are 4 bedrooms and 4 bathrooms ? 3 parking lots and 11 motorbikes ? Good location, wide road, next to town, easy to open shop Become a Company ? Real Estate Agent License Number: E-14-160 ?????? Contact Details 099 666 722/099 666 726 #forsale #fujiRealty #fujiRealty #PhnomPenh #rent #sale #realestateagency #propertyforsale #propertyforrent #propertyforrent #proatetyaleforlease #flatef #houseforsale #condoforsale #condoforrent","$1,800,000"
134962.0,1500000.0,4.0,1.0,205.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Shophouse,False,commercial,11.540096,104.915475,POINT (104.915475 11.540096),53911.0,27697.0,0.0,"Shophouse for Sale On Main Road-(Toul Tompong) ,Rentex is proud to present this stunning property located in the Phnom Penh Neighborhood of Chomkamon , This property is available for lease and is suitable for professionals looking to stay close to the center of Phnom Penh in a prestigious location. Properties Code : 678786 4Bedroom 1Bathroom Size 8mx25m=205sqm Price = $1500000 Title= Hard This Property is very good for open big bussiness like Condo, Apartment, Company, Office !!!!","$1,500,000"
232422.0,599000.0,4.0,5.0,82.0,Phnom Penh,7 Makara,Veal Vong,Retreat,False,residential,11.56580639,104.9137002,POINT (104.9137002 11.56580639),53922.0,16037.0,0.0,"Flat (3 floors) near Bak Touk High School and Phnom Penh Referral Hospital urgently needed for sale * Price only: $ 599,000 (Negotiable) * This price includes the transfer of ownership of the title deed * Land size: 4.18m x 20m (82 square meters, plan size) * House size: 4.18m x 20m * Front parking 4m and back road * 6 bedrooms and 4 bathrooms * House facing: South * Provide equipment such as: 4 beds and bathroom equipment * Rental income $ 550 / month Location: Opposite Bak Touk Primary School, 50m from Chey Thavy School and 400m from Phnom Penh Referral Hospital => Can pay in installments through the bank for 20 years, but requires to pay 30% of the house price in advance.","$599,000"
190003.0,350000.0,5.0,6.0,48.0,Phnom Penh,Chroy Changvar,Chroy Changvar,House,False,residential,11.58,104.93,POINT (104.93 11.58),54133.0,5351.0,0.0,"Town House For Sale in Chroy Changvar Area, Phnom Penh/T'S HOME Real Estate Phnom Penh ??Property ID : TS-372 ??Bedroom : 5 ??Bathroom : 6 ?? Price : 350,000 USD ?? Land Size : 4m x 12m ?? Floor Size : 4m x 12m","$350,000"
242845.0,610000.0,6.0,5.0,84.0,Phnom Penh,Sen Sok,Khmuonh,Villa,False,residential,11.62927694,104.8633337,POINT (104.8633337 11.62927694),54104.0,2086.0,0.0,"Villa Queen Big Chip Mong Land Grand Phnom Penh Urgent sale Good location near Aeon Mall 2 _ Head 15.5 m _ Length 23 m - Width 7 × 12 m, 3 storey villa, corner and garden, 5 bathrooms, 6 bedrooms, 2 parking spaces. The rest of the house can be used as a garden or as an additional parking space.","$610,000"
246056.0,6500000.0,6.0,5.0,900.0,Phnom Penh,Daun Penh,Chakto Mukh,other,False,commercial,11.56133858,104.9263175,POINT (104.9263175 11.56133858),53898.0,20064.0,0.0,"This corner building in Daun Penh is now available for sale or rent, offering an ideal opportunity for investment, business, or office space . With a land size of 900 SQM and a total of 4 floors (E0, E1, E2, E3), the property provides ample space for various uses. It includes 6 rooms and 5 bathrooms , along with a well-equipped kitchen. The building has a good interior, offering a comfortable environment for work and business. Located in a convenient area with nearby commercial spots, this property is strategically placed for businesses aiming to attract customers or clients in a bustling area. Its corner position offers greater visibility and accessibility, which can be valuable for retail, office use, or as a service-oriented business. Dont miss the chance to make this location the new base for your enterprise. Key Features:  Land size: 900 SQM  Total floors: 4 (E0, E1, E2, E3)  Total rooms: 6  Bathrooms: 5  1 Kitchen  Good interior  Convenient location  Commercial area nearby","$6,500,000"
237364.0,2800000.0,,,400.0,Phnom Penh,Daun Penh,Boeng Reang,Villa,False,residential,11.55936595,104.9232151,POINT (104.9232151 11.55936595),53897.0,39519.0,0.0,"[Villa For Sale] ??LOCATION: Boeung Raing, Khan Duan Penh ?? Price: $2,800,000 (Negotiable)  Property ID: S-V500 - Monthly Income: $3,000 - Land Size: 16m x 25m - Building Size: 15m x 22m - Total Floors: 03 - Big Balcony - Hard Title - Parking Spaces: 05","$2,800,000"
229293.0,700000.0,5.0,3.0,100.0,Phnom Penh,Daun Penh,Chey Chumneah,Retreat,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0,0.0,"LOCATION: DAUN PENH Surrounded by Many Restaurants, Clothes shop, Banks, Coffee shops, supermarket and other Business. PRICE: $700,000 Building Size: 400 sqm Land Size: 100 sqm 5 Bedrooms, 3 Bathrooms, Mezzanine, Kitchen, Balcony, Parking. If you are interested in this property, then book a viewing today!","$700,000"
131676.0,18000000.0,145.0,145.0,13090.0,Phnom Penh,Chamkarmon,BKK 1,other,False,commercial,11.539474,104.917352,POINT (104.917352 11.539474),53912.0,18375.0,0.0,"Whole Building 22Floor For Rent and Sale -(Boueng Keng Kang),Rentex is proud to present this stunning property located in the Phnom Penh Neighborhood of Chomkamon , This property is available for lease and is suitable for professionals looking to stay close to the center of Phnom Penh in a prestigious location. Properties Code : 266311 Office Space For Rent At 1 Floor to 4 floor  22 Floor  145 Bedroom  145 bathroom Building Size : 15×29=435m2 Land Size : 17×35=595m2 Sale = $18.000.000 Rent = $120.000","$18,000,000"
246771.0,550000.0,8.0,12.0,83.3,Phnom Penh,Toul Kork,Phsar Depou II,Shophouse,False,residential,11.56302693,104.9006766,POINT (104.9006766 11.56302693),53937.0,20882.0,0.0,"This spacious shophouse , with a land and house size of 4.9m x 17m , offers a prime opportunity for living, business, or investment. The property features 5.5 floors , providing ample space with 8 bedrooms, 12 bathrooms, 1 living room, and 1 kitchen . Conveniently located in Phsar Depou 2, it is near key landmarks such as the Techno Sky Bridge, Phsar Depou local market, a branded supermarket, the Olympic National Stadium, and other essential amenities. The property's construction was completed in 2009 and includes a hard title , ensuring secure ownership. Whether youre looking to establish a business or invest in a highly accessible area, this property is a solid choice. Contact us today for more details or to schedule a viewing! Key Features:  Land size: 4.9m x 17m  House size: 4.9m x 17m  Total floors: 5.5  8 Bedrooms and 12 Bathrooms  1 Living room and 1 Kitchen  Hard title ownership  Construction finished in 2009  Convenient location near major landmarks and amenities","$550,000"
184689.0,800000.0,3.0,3.0,120.0,Phnom Penh,Daun Penh,Chakto Mukh,House,False,residential,11.57561,104.92025,POINT (104.92025 11.57561),53920.0,16252.0,0.0,"House for Sale Now/T'S HOME Real Estate Phnom Penh ??Property ID : TS-074 ??Room Type : 3 Bedroom / 3 Bathroom ?? Price : 800,000USD ?? Land Size : 120? ?? Floor Size : 96? Location : Riverside Area","$800,000"
230027.0,4000000.0,,,600.0,Phnom Penh,Chamkarmon,BKK 3,Warehouse,False,commercial,11.5445,104.913586,POINT (104.913586 11.5445),53909.0,23239.0,0.0,"- Address: Commune Boeng Keng Kang Ill , District Boeng Keng Kang , Phnom Penh - Land area :  20m x 30m - Built up area : 500m2 Sale Price : 4,000,000$ Rent Price : 3,500$/month","$4,000,000"
223774.0,1700000.0,8.0,8.0,255.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.569135,104.9248,POINT (104.9248 11.569135),53895.0,28799.0,0.0,"- Price before $1,700,000 (negotiable) - Selling price $1,460,000 (negotiable) - House size: 15m x 17m - Land size: 20.5m x 30m - Bedroom: 08 - Bathroom: 08 - The house is facing the north - In the house there are some equipment, air conditioner, curtains in every room ?? Location is in Phnom Penh Thmey commune, Khan Sen Sok district, Phnom penh capital.","$1,700,000"
