address_subdivision,address_locality,address_line_2,h_id,category_name,type,price_per_m2,land_area,price,longitude,latitude,population
Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846f67fffff,Land/Development,residential,729.74,54.0,39405.96,104.85685178517258,11.5761028072076,4408.0
Phnom Penh,Dangkao,Dangkao,886584611bfffff,Retreat,residential,3333.33,92.0,306666.36,104.90124010002124,11.482638330779643,1551.0
Phnom Penh,Russey Keo,Chrang Chamres I,88658468abfffff,Flat,residential,1633.66,44.0,71881.04000000001,104.8766909213363,11.627693172463337,5723.0
Phnom Penh,Dangkao,Dangkao,8865846183fffff,Land,commercial,365.21,66.0,24103.86,104.85505206506647,11.500553689189186,2310.0
Phnom Penh,Toul Kork,Boeung Kak 1,8865846aa3fffff,Studio,residential,1920.0,108.0,207360.0,104.9021955960831,11.576144282065588,7618.0
Phnom Penh,Dangkao,Dangkao,88658461e1fffff,Villa,residential,1936.5,98.0,189777.0,104.8886335691593,11.507831735030829,3259.0
Phnom Penh,Chamkarmon,Boeung Trabek,8865846ac9fffff,Condo,residential,1595.09,98.0,156318.81999999998,104.92080931786067,11.531968580657647,22796.0
Phnom Penh,Chbar Ampov,Preaek Thmei,8865846125fffff,Villa,residential,885.83,48.0,42519.84,104.94644837481904,11.527976787629871,11754.0
Phnom Penh,Toul Kork,Boeung Kak 2,8865846ab5fffff,Studio,residential,1812.68,62.0,112386.16,104.89558516358154,11.57495585189118,13220.0
Phnom Penh,Toul Kork,Boeung Kak 1,8865846ab5fffff,Studio,residential,1228.5,86.0,105651.0,104.88922886145846,11.580504264632347,13220.0
Phnom Penh,Toul Kork,Boeung Kak 1,88658468c9fffff,Apartment,residential,2213.63,104.0,230217.52,104.90279614178309,11.588385755274992,8037.0
Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,886584681bfffff,Villa,residential,1898.33,88.0,167053.03999999998,104.91262732058809,11.597316772272398,29575.0
Phnom Penh,Chbar Ampov,Veal Sbov,8865846a03fffff,Land/Development,residential,387.09,42.0,16257.78,104.95939714924376,11.54637220223911,22.0
Phnom Penh,Chbar Ampov,Chbar Ampov II,8865846a15fffff,Land,commercial,2380.95,114.0,271428.3,104.94683860845632,11.551428102997706,808.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,886584688bfffff,Land/Development,residential,1872.66,46.0,86142.36,104.87158050415948,11.609333632114916,6031.0
Phnom Penh,Por Sen Chey,Snaor,8865846c07fffff,Retreat,residential,1395.0,102.0,142290.0,104.77802794502448,11.573548906047105,499.0
Phnom Penh,Chbar Ampov,Chbar Ampov I,886584612dfffff,House,residential,1484.38,38.0,56406.44,104.95107117163512,11.515615291176038,8223.0
Phnom Penh,Dangkao,Krang Pongro,886584611bfffff,Villa,residential,1777.78,116.0,206222.48,104.90682668197618,11.485179886081411,1551.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468ddfffff,Shophouse,residential,2755.56,36.0,99200.16,104.8828007467684,11.588227785745596,3193.0
Phnom Penh,Meanchey,Stueng Mean chey,8865846ad1fffff,Villa,residential,1286.66,60.0,77199.6,104.89365790263837,11.53146904628547,16637.0
Phnom Penh,7 Makara,Veal Vong,8865846a85fffff,condo,residential,1691.18,112.0,189412.16,104.91116319166082,11.560466325113694,25191.0
Phnom Penh,Chbar Ampov,Nirouth,8865846a57fffff,Unit,residential,2024.2,44.0,89064.8,104.96149329748089,11.52926662920982,4083.0
Phnom Penh,Chroy Changvar,Chroy Changvar,8865846819fffff,Terrace,residential,1494.44,100.0,149444.0,104.92392417107496,11.592391769609511,11327.0
Phnom Penh,Toul Kork,Boeung Kak 2,8865846a87fffff,Condo,residential,1875.15,114.0,213767.1,104.90146676774845,11.559411558209712,20882.0
Phnom Penh,Por Sen Chey,Trapeang Krasang,8865846f35fffff,Land/Development,residential,500.0,88.0,44000.0,104.82666800305408,11.585539779361952,1887.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846ae7fffff,Land,commercial,966.82,76.0,73478.32,104.9251635620107,11.56744831580073,28799.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468ddfffff,Unit,residential,2777.78,40.0,111111.2,104.87831538928327,11.592376884708358,3193.0
Phnom Penh,Meanchey,Chak Angrae Kraom,8865846105fffff,Twin Villa,residential,2173.91,94.0,204347.54,104.9360765793418,11.506406306061578,8431.0
Phnom Penh,Toul Kork,Boeung Kak 1,8865846aa3fffff,Villa,residential,2637.25,76.0,200431.0,104.90285283761084,11.579994367886234,7618.0
Phnom Penh,Russey Keo,Tuol Sangke,88658468e9fffff,Land/Development,residential,1200.0,46.0,55200.0,104.90428125175224,11.608700918810625,4977.0
Phnom Penh,Chamkarmon,Toul Tum Poung 1,8865846ac3fffff,Apartment,residential,1285.36,52.0,66838.72,104.9146304345778,11.53706054096133,27697.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468dbfffff,Twin Villa,residential,5416.67,96.0,520000.32,104.8683191544163,11.58080968714948,2884.0
Phnom Penh,Meanchey,Chak Angrae Leu,8865846ac9fffff,project,residential,175.7,76.0,13353.2,104.92841661380288,11.526417165179108,22796.0
Phnom Penh,Russey Keo,Tuol Sangke,886584681bfffff,Villa,residential,1479.43,72.0,106518.96,104.9158652439187,11.587722467121273,29575.0
Phnom Penh,Toul Kork,Boeung Kak 1,8865846aa7fffff,Land/Development,residential,2528.74,30.0,75862.2,104.91035095833897,11.58608703576912,36545.0
Phnom Penh,Dangkao,Preaek Kampues,8865846183fffff,House,residential,1650.79,112.0,184888.48,104.86218228711834,11.503816513987866,2310.0
Phnom Penh,Toul Kork,Tuek L'ak 2,8865846ab1fffff,Flat,residential,2833.81,80.0,226704.8,104.88369476845996,11.572572961083113,5039.0
Phnom Penh,Toul Kork,Tuek L'ak 1,88658468c9fffff,Condo,residential,1456.78,36.0,52444.08,104.90017497581394,11.58666763469802,8037.0
Phnom Penh,Toul Kork,Phsar Depou I,8865846ab1fffff,Villa,residential,3303.3,62.0,204804.6,104.88651703214252,11.56928004651029,5039.0
Phnom Penh,Dangkao,Dangkao,8865846183fffff,Terrace,residential,1807.3,84.0,151813.19999999998,104.86220260062188,11.504300134704264,2310.0
Phnom Penh,Chamkarmon,Tonle Bassac,8865846a17fffff,Offices,commercial,2644.65,50.0,132232.5,104.93622873574924,11.551702786817174,5336.0
Phnom Penh,Dangkao,Cheung Aek,8865846157fffff,Twin Villa,residential,1483.15,70.0,103820.5,104.92232833883104,11.477901556020994,977.0
Phnom Penh,Por Sen Chey,Kamboul,8865846e23fffff,House,residential,885.05,66.0,58413.3,104.79757311337248,11.533461257951329,5043.0
Phnom Penh,Sen Sok,Khmuonh,8865846adbfffff,Land/Development,residential,1949.82,56.0,109189.92,104.89192048149404,11.51919720202081,20104.0
Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a4dfffff,Land/Development,residential,427.63,52.0,22236.76,104.9917841503688,11.52494361529931,2286.0
Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846a1bfffff,Villa,residential,2857.14,30.0,85714.2,104.94016264231227,11.532778723687873,16309.0
Phnom Penh,Meanchey,Stueng Mean chey,8865846addfffff,House,residential,1478.0,90.0,133020.0,104.91098120393956,11.525862676846115,24762.0
Phnom Penh,Chbar Ampov,Nirouth,8865846a53fffff,Twin Villa,residential,1578.8,98.0,154722.4,104.95323795146014,11.527827380512552,3952.0
Phnom Penh,Meanchey,Stueng Mean chey 3,8865846ad3fffff,Villa,residential,1425.0,56.0,79800.0,104.88456361411238,11.531512663623744,26248.0
Phnom Penh,Chroy Changvar,Preaek Lieb,8865846819fffff,Terrace,residential,2649.52,32.0,84784.64,104.91924747569225,11.596178688647155,11327.0
Phnom Penh,Toul Kork,Boeung Kak 2,8865846ab5fffff,Apartment,residential,1157.89,64.0,74104.96,104.8963325643585,11.581264027904147,13220.0
Phnom Penh,Meanchey,Chak Angrae Kraom,8865846101fffff,Shophouse,residential,2666.67,84.0,224000.28,104.93374682578084,11.497080501319926,2439.0
Phnom Penh,Chbar Ampov,Preaek Aeng,88658478bbfffff,Land/Development,residential,280.3,100.0,28030.0,104.97566568673597,11.499505946522367,314.0
Phnom Penh,Sen Sok,Krang Thnong,8865846d55fffff,Land/Development,residential,1057.4,72.0,76132.8,104.8106222390097,11.600848578974226,1347.0
Phnom Penh,Sen Sok,Khmuonh,8865846f65fffff,Warehouse,commercial,693.43,72.0,49926.96,104.87144846770347,11.57432462992434,3626.0
Phnom Penh,Chroy Changvar,Preaek Ta Sek,886584698bfffff,Unit,residential,937.5,34.0,31875.0,104.9136453375216,11.654967319543465,1785.0
Phnom Penh,Chroy Changvar,Chroy Changvar,8865846857fffff,Apartment,residential,2076.26,68.0,141185.68000000002,104.92980495834064,11.593448417543785,5029.0
Phnom Penh,Sen Sok,Ou Baek K'am,8865846a97fffff,Shophouse,residential,3275.86,36.0,117930.96,104.8800693236552,11.554214628087983,16032.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468d1fffff,other,commercial,2321.72,64.0,148590.08,104.87428993494323,11.587334073826014,4621.0
Phnom Penh,Chbar Ampov,Nirouth,8865846a09fffff,Villa,residential,6435.64,60.0,386138.4,104.974419806139,11.544342821234556,1781.0
Phnom Penh,Meanchey,Chak Angrae Kraom,8865846a5bfffff,Land/Development,residential,1900.0,42.0,79800.0,104.953140188646,11.518968736025885,3829.0
Phnom Penh,Sen Sok,Tuek Thla,8865846f65fffff,Apartment,residential,1300.0,36.0,46800.0,104.87118004523576,11.574609708120326,3626.0
Phnom Penh,Sen Sok,Khmuonh,88658468bbfffff,Land/Development,residential,791.67,68.0,53833.56,104.85661141226988,11.622542568806878,5035.0
Phnom Penh,7 Makara,Veal Vong,8865846ae3fffff,Apartment,residential,1419.05,82.0,116362.1,104.92019599246235,11.555745706920092,39519.0
Phnom Penh,Sen Sok,Khmuonh,8865846a97fffff,Unit,residential,2150.0,38.0,81700.0,104.87560312032517,11.556016998357252,16032.0
Phnom Penh,Dangkao,Krang Pongro,886584611bfffff,Flat,residential,1129.49,112.0,126502.88,104.9012674297781,11.47899074506524,1551.0
Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Villa,residential,1984.13,52.0,103174.76,104.77923274750182,11.563014891171274,735.0
Phnom Penh,7 Makara,Boeung Prolit,8865846a8dfffff,Villa,residential,3719.01,72.0,267768.72000000003,104.91267524111169,11.551304302569982,23250.0
Phnom Penh,7 Makara,Ou Ruessei 2,8865846a85fffff,House,residential,812.5,30.0,24375.0,104.91312160222478,11.55989239112516,25191.0
Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a41fffff,Villa,residential,1522.85,40.0,60914.0,104.98189394345331,11.529266901592448,3141.0
Phnom Penh,Russey Keo,Chrang Chamres I,88658468c9fffff,Villa,residential,3222.53,100.0,322253.0,104.9015068314472,11.588030013710656,8037.0
Phnom Penh,Meanchey,Stueng Mean chey 3,8865846ad3fffff,Shophouse,residential,1158.54,94.0,108902.76,104.88575821335866,11.534411730349932,26248.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846a89fffff,Land/Development,residential,813.01,52.0,42276.52,104.91070541493131,11.544438700078665,21669.0
Phnom Penh,Meanchey,Stueng Mean chey,8865846addfffff,Twin Villa,residential,2328.81,74.0,172331.94,104.91122814090863,11.535341002528162,24762.0
Phnom Penh,Dangkao,Pong Tuek,886584611bfffff,House,residential,2741.09,54.0,148018.86000000002,104.89993026957336,11.482502228709944,1551.0
Phnom Penh,Chbar Ampov,Veal Sbov,8865846a55fffff,Land/Development,residential,600.0,102.0,61200.0,104.96702966239044,11.53171545261882,1701.0
Phnom Penh,Meanchey,Chak Angrae Kraom,8865846ad1fffff,Villa,residential,2572.99,48.0,123503.52,104.89563911199048,11.532881087035916,16637.0
Phnom Penh,Por Sen Chey,Kamboul,8865846c59fffff,CommercialShophouse,commercial,952.28,54.0,51423.12,104.7771178022428,11.538892270065435,672.0
Phnom Penh,Dangkao,Cheung Aek,8865846029fffff,Villa,residential,1645.79,118.0,194203.22,104.90267814135576,11.459963935102598,277.0
Phnom Penh,Toul Kork,Tuek L'ak 1,8865846abdfffff,Land/Development,residential,3664.36,52.0,190546.72,104.90154585907932,11.569190836674547,15107.0
Phnom Penh,Dangkao,Dangkao,88658461e1fffff,Shophouse,residential,1145.69,102.0,116860.38,104.89354999501715,11.51023915009051,3259.0
Phnom Penh,Chamkarmon,Tumnob Tuek,8865846ac3fffff,House,residential,2925.92,108.0,315999.36,104.90959447600214,11.53829466747905,27697.0
Phnom Penh,Chroy Changvar,Preaek Lieb,8865846853fffff,Villa,residential,1607.14,118.0,189642.52,104.92875995768324,11.58259296669212,2841.0
Phnom Penh,Toul Kork,Boeung Kak 2,8865846a87fffff,Retreat,residential,5606.2,92.0,515770.4,104.90513180229114,11.561431098261975,20882.0
Phnom Penh,Sen Sok,Tuek Thla,8865846a97fffff,Villa,residential,2238.78,86.0,192535.08,104.88020586960548,11.55585851768708,16032.0
Phnom Penh,Sen Sok,Khmuonh,88658468d7fffff,Land/Development,residential,1300.0,30.0,39000.0,104.86382842501362,11.595482624656968,4758.0
Phnom Penh,Dangkao,Dangkao,88658461ebfffff,Shophouse,residential,1890.24,106.0,200365.44,104.88464469830276,11.504695069948292,3219.0
Phnom Penh,Dangkao,Dangkao,88658461e7fffff,Land/Development,commercial,746.92,98.0,73198.15999999999,104.88248594927602,11.518338955811927,6684.0
Phnom Penh,Sen Sok,Tuek Thla,8865846f65fffff,Retreat,residential,820.94,54.0,44330.76,104.86607419447856,11.576866808314184,3626.0
Phnom Penh,7 Makara,Veal Vong,8865846a85fffff,Condo,residential,1628.53,48.0,78169.44,104.91019095859868,11.564069509436203,25191.0
Phnom Penh,Sen Sok,Krang Thnong,8865846f2dfffff,House,residential,1829.27,112.0,204878.24,104.85658792159514,11.578825382609532,4051.0
Phnom Penh,Dangkao,Prey Sa,88658461ebfffff,Shophouse,residential,2102.27,106.0,222840.62,104.8877233635728,11.498651314577168,3219.0
Phnom Penh,Chroy Changvar,Chroy Changvar,8865846857fffff,Land/Development,residential,1500.0,84.0,126000.0,104.92731652768724,11.595560640917798,5029.0
Phnom Penh,Chroy Changvar,Chroy Changvar,886584698bfffff,Shophouse,residential,3821.8,84.0,321031.2,104.9130480455599,11.653694942682176,1785.0
Phnom Penh,Russey Keo,Chrang Chamres 2,88658469dbfffff,Villa,residential,1736.02,74.0,128465.48,104.899631415778,11.636829236922154,2574.0
Phnom Penh,Chroy Changvar,Preaek Lieb,886584685bfffff,Villa,residential,1658.74,112.0,185778.88,104.92892414023942,11.579606557991314,5351.0
Phnom Penh,Por Sen Chey,Snaor,8865846f1dfffff,Land/Development,residential,278.2,110.0,30602.0,104.82794988314772,11.549976704737244,2554.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846ab3fffff,Hotel,commercial,2271.39,118.0,268024.02,104.88076763736382,11.568501731737102,4119.0
Phnom Penh,Sen Sok,Tuek Thla,8865846abbfffff,Apartment,residential,1968.25,76.0,149587.0,104.88448485682518,11.563700430503378,11443.0
Phnom Penh,Russey Keo,Tuol Sangkae 1,88658468c1fffff,Villa,residential,1672.9,64.0,107065.6,104.8937654452341,11.59497221737227,3083.0
Phnom Penh,Meanchey,Stueng Mean chey,8865846addfffff,Condo,residential,1739.09,42.0,73041.78,104.90614813685808,11.535111433120294,24762.0
Phnom Penh,Sen Sok,Krang Thnong,8865846f65fffff,other,commercial,3658.54,90.0,329268.6,104.8665562141699,11.570438637366122,3626.0
Phnom Penh,Chamkarmon,Toul Tum Poung 1,8865846ac3fffff,Villa,residential,4687.5,86.0,403125.0,104.90873890843314,11.535513862119306,27697.0
Phnom Penh,Toul Kork,Boeung Kak 2,8865846ab1fffff,House,residential,4386.75,68.0,298299.0,104.89059999170398,11.571941470951028,5039.0
Phnom Penh,Prek Pnov,Ponhea Pon,8865846d59fffff,Unit,residential,833.33,38.0,31666.54,104.81687205774344,11.590412354611416,2809.0
Phnom Penh,Por Sen Chey,Kakab 2,8865846f01fffff,Land/Development,residential,1666.67,104.0,173333.68,104.83705212612476,11.557158458276811,6724.0
Phnom Penh,Chroy Changvar,Chroy Changvar,8865846855fffff,project,residential,190.0,78.0,14820.0,104.94478527167446,11.585677478673102,1037.0
Phnom Penh,Sen Sok,Ou Baek K'am,8865846a97fffff,Villa,residential,1939.66,106.0,205603.96,104.88046459317128,11.553241152874907,16032.0
Phnom Penh,Meanchey,Chak Angrae Leu,8865846ac9fffff,Condo,residential,2197.52,118.0,259307.36,104.92186270536628,11.532351987304358,22796.0
Phnom Penh,Meanchey,Stueng Mean chey,8865846ad1fffff,other,commercial,6118.88,52.0,318181.76,104.90131919015012,11.528047015765866,16637.0
Phnom Penh,Sen Sok,Ou Baek K'am,8865846a9bfffff,Twin Villa,residential,2564.22,30.0,76926.59999999999,104.87441538533297,11.545731652275585,18748.0
Phnom Penh,Meanchey,Boeung Tumpun,8865846addfffff,Retreat,residential,1683.17,32.0,53861.44,104.90919916606416,11.53205315350425,24762.0
Phnom Penh,Por Sen Chey,Chaom Chau 3,8865846f53fffff,Villa,residential,1362.4,84.0,114441.6,104.8224390043597,11.534672906763724,8517.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468ddfffff,Land/Development,residential,790.0,74.0,58460.0,104.8856332588001,11.585589354133964,3193.0
Phnom Penh,Toul Kork,Boeung Kak 1,88658468c9fffff,Condo,residential,1500.28,48.0,72013.44,104.89595499308022,11.58378467923477,8037.0
Phnom Penh,Meanchey,Chak Angrae Leu,886584613dfffff,Land/Development,residential,2989.36,50.0,149468.0,104.91890569259772,11.5138092161759,2806.0
Phnom Penh,Chbar Ampov,Chbar Ampov I,8865846153fffff,Land/Development,residential,1500.0,60.0,90000.0,104.91109348708252,11.47875538820056,118.0
Phnom Penh,Meanchey,Boeung Tumpun,8865846137fffff,Villa,residential,1649.31,108.0,178125.47999999998,104.9152876412185,11.517349032959666,24682.0
Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468e5fffff,Land/Development,residential,1833.33,36.0,65999.88,104.9055202533271,11.62767953754285,3972.0
Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468edfffff,Retreat,residential,1489.48,108.0,160863.84,104.90877825690347,11.61843839009016,5598.0
Phnom Penh,Chbar Ampov,Veal Sbov,8865846a51fffff,Land/Development,residential,963.56,48.0,46250.88,104.96348669476065,11.5258952377075,3342.0
Phnom Penh,Meanchey,Chak Angrae Kraom,886584610bfffff,Unit,residential,2589.42,102.0,264120.84,104.92666905747632,11.49333041997436,26.0
Phnom Penh,Toul Kork,Boeung Kak 2,8865846a87fffff,Land/Development,residential,2443.24,46.0,112389.04,104.90026431388506,11.56529047779484,20882.0
Phnom Penh,Chroy Changvar,Chroy Changvar,886584698dfffff,Land/Development,residential,1050.0,64.0,67200.0,104.9251945253989,11.6608957067342,1147.0
Phnom Penh,Toul Kork,Phsar Depou II,8865846a87fffff,Offices,commercial,2407.99,30.0,72239.7,104.89872848620452,11.561762215964794,20882.0
Phnom Penh,Por Sen Chey,Kamboul,8865846e29fffff,Villa,residential,535.71,30.0,16071.3,104.8105989306274,11.519364303095818,557.0
Phnom Penh,Chbar Ampov,Nirouth,8865846a53fffff,Land/Development,residential,978.33,46.0,45003.18,104.9545887660479,11.525170525309306,3952.0
Phnom Penh,Russey Keo,Tuol Sangke,886584681bfffff,other,commercial,6333.33,92.0,582666.36,104.9139648817346,11.591462465277152,29575.0
Phnom Penh,Russey Keo,Chrang Chamres I,88658469dbfffff,Land/Development,residential,1128.21,36.0,40615.56,104.905490215655,11.632798916941276,2574.0
Phnom Penh,Dangkao,Dangkao,8865846183fffff,Retreat,residential,1449.54,112.0,162348.47999999998,104.86010760793876,11.502545848520384,2310.0
Phnom Penh,Meanchey,Chak Angrae Kraom,8865846ad1fffff,Condo,residential,1698.41,88.0,149460.08000000002,104.89469038205566,11.532848354107657,16637.0
Phnom Penh,Meanchey,Boeung Tumpun,8865846ac3fffff,Land/Development,residential,1756.8,32.0,56217.6,104.912492919374,11.537864009157216,27697.0
Phnom Penh,Chamkarmon,BKK 1,8865846ac5fffff,project,residential,106.25,62.0,6587.5,104.9300431602939,11.545720905949109,13796.0
Phnom Penh,Chamkarmon,BKK 1,8865846a89fffff,Apartment,residential,4616.91,64.0,295482.24,104.90625573581002,11.542112513219845,21669.0
Phnom Penh,Chbar Ampov,Veal Sbov,8865846a5dfffff,House,residential,229.17,44.0,10083.48,104.973776031987,11.528097776716804,1099.0
Phnom Penh,Chbar Ampov,Nirouth,8865846125fffff,Unit,residential,1180.24,46.0,54291.04,104.94200029941426,11.523387918600433,11754.0
Phnom Penh,Toul Kork,Boeung Kak 2,8865846a83fffff,Apartment,residential,2590.09,32.0,82882.88,104.89627024543316,11.550238706372896,29015.0
Phnom Penh,Dangkao,Dangkao,8865846183fffff,Flat,residential,1366.34,32.0,43722.88,104.8597487020658,11.505235382481825,2310.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846d69fffff,Villa,residential,2564.29,68.0,174371.72,104.84398664677336,11.619585797130185,4427.0
Phnom Penh,Por Sen Chey,Kantaok,886584600dfffff,Land/Development,residential,550.0,86.0,47300.0,104.90418082938052,11.43957883304356,1188.0
Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468ddfffff,Twin Villa,residential,2272.73,38.0,86363.74,104.88133562828251,11.584445511658746,3193.0
Phnom Penh,Sen Sok,Krang Thnong,8865846f05fffff,Villa,residential,897.44,58.0,52051.52,104.8486791560682,11.566441358187683,2987.0
Phnom Penh,Prek Pnov,Preaek Pnov,8865846d5dfffff,Shophouse,residential,883.72,108.0,95441.76,104.8156608781712,11.594963488487217,2903.0
Phnom Penh,Meanchey,Stueng Mean chey 2,8865846ad1fffff,Condo,residential,1602.05,76.0,121755.8,104.90087350205545,11.531264335161236,16637.0
Phnom Penh,Chroy Changvar,Bak Kaeng,886586a69bfffff,Unit,residential,1080.4,36.0,38894.4,104.92643888307474,11.69918766282387,67.0
Phnom Penh,Dangkao,Preaek Kampues,886584611bfffff,Retreat,residential,1320.49,68.0,89793.32,104.8998445930731,11.486819451171746,1551.0
Phnom Penh,Dangkao,Dangkao,88658461a1fffff,Retreat,residential,1839.08,64.0,117701.12,104.87477262669384,11.521073795817202,12462.0
Phnom Penh,Toul Kork,Boeung Kak 2,8865846aa3fffff,Villa,residential,3300.0,50.0,165000.0,104.9004094541777,11.579840510235734,7618.0
Phnom Penh,Dangkao,Prey Sa,886584618dfffff,Shophouse,residential,3048.78,80.0,243902.4,104.87361378946996,11.49856353252613,653.0
Phnom Penh,Dangkao,Cheung Aek,886584611bfffff,Twin Villa,residential,3265.87,68.0,222079.16,104.90295759600708,11.486291094801189,1551.0
Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,106.0,178526.26,104.91856081301071,11.530948871690438,27484.0
Phnom Penh,Toul Kork,Tuek L'ak 3,8865846abdfffff,Land/Development,residential,4146.68,100.0,414668.0,104.89473522493708,11.566213819498364,15107.0
Phnom Penh,Dangkao,Dangkao,88658461c5fffff,Retreat,residential,1322.75,58.0,76719.5,104.8861095612836,11.490270614066,1386.0
Phnom Penh,Dangkao,Preaek Kampues,886584611bfffff,Villa,residential,1672.24,64.0,107023.36,104.9033015081944,11.480280794618626,1551.0
Phnom Penh,Chroy Changvar,Preaek Lieb,886584685bfffff,House,residential,2437.5,84.0,204750.0,104.93042081475336,11.571178052911671,5351.0
Phnom Penh,Chbar Ampov,Nirouth,8865846165fffff,Land/Development,residential,2007.69,58.0,116446.02,104.96259387310552,11.50613043854236,665.0
Phnom Penh,Sen Sok,Khmuonh,8865846d61fffff,Land/Development,residential,3666.67,50.0,183333.5,104.83710157677982,11.62131527816225,1339.0
Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846a89fffff,Villa,residential,4631.58,66.0,305684.28,104.9048716024273,11.545336991157663,21669.0
Phnom Penh,Sen Sok,Krang Thnong,8865846a97fffff,Unit,residential,1333.95,104.0,138730.80000000002,104.88020918956148,11.553488479879883,16032.0
Phnom Penh,Chroy Changvar,Chroy Changvar,8865846859fffff,Land,commercial,1700.0,70.0,119000.0,104.93478846127236,11.576398425653432,2125.0
Phnom Penh,Meanchey,Chak Angrae Kraom,886584613dfffff,Shophouse,residential,3402.34,102.0,347038.68,104.91997881218327,11.516453479561132,2806.0
Phnom Penh,Dangkao,Cheung Aek,88658461e1fffff,Twin Villa,residential,3082.94,52.0,160312.88,104.89010717929295,11.511998136663715,3259.0
Phnom Penh,Russey Keo,Chrang Chamres I,886584681bfffff,Twin Villa,residential,2139.5,110.0,235345.0,104.90860752085224,11.588797706028704,29575.0
Phnom Penh,Meanchey,Stueng Mean chey 3,8865846f4dfffff,Unit,residential,2941.18,90.0,264706.2,104.87144363907062,11.54143906537358,10778.0
Phnom Penh,Toul Kork,Boeung Kak 2,8865846ab1fffff,Villa,residential,2636.15,52.0,137079.80000000002,104.8871451358782,11.567260348587055,5039.0
Phnom Penh,Prek Pnov,Preaek Pnov,8865846d05fffff,Flat,residential,987.22,64.0,63182.08,104.81621701613336,11.625180416828638,86.0
Phnom Penh,7 Makara,Veal Vong,8865846a85fffff,Apartment,residential,1400.0,60.0,84000.0,104.909189922374,11.565157253061123,25191.0
Phnom Penh,7 Makara,Mittapheap,8865846ae3fffff,Condo,residential,3486.15,84.0,292836.60000000003,104.91615835883836,11.561128632337304,39519.0
Phnom Penh,Russey Keo,Svay Pak,886584681bfffff,Flat,residential,1085.32,88.0,95508.16,104.911581623161,11.596335129546617,29575.0
Phnom Penh,Toul Kork,Boeung Kak 2,8865846ab5fffff,Villa,residential,2832.67,104.0,294597.68,104.89389034085627,11.579486033048855,13220.0
Phnom Penh,Chamkarmon,BKK 1,8865846aebfffff,Studio,residential,1108.36,104.0,115269.44,104.92236503944171,11.549779705334796,18149.0
Phnom Penh,Russey Keo,Russey Keo,88658469dbfffff,Condo,residential,847.46,44.0,37288.240000000005,104.90612577660688,11.629067065047051,2574.0
Phnom Penh,Dangkao,Preaek Kampues,88658461cdfffff,Villa,residential,1637.17,110.0,180088.7,104.89658552352668,11.485707098370408,1076.0
Phnom Penh,7 Makara,Veal Vong,8865846aabfffff,condo,residential,2166.67,68.0,147333.56,104.90793340342582,11.56912467943762,17436.0
Phnom Penh,Toul Kork,Tuek L'ak 2,8865846a87fffff,Land,commercial,3571.43,80.0,285714.4,104.8986138830551,11.564841114968864,20882.0
Phnom Penh,Russey Keo,Tuol Sangke,88658468c9fffff,Factory,commercial,1850.0,74.0,136900.0,104.89768284364705,11.581453593092744,8037.0
Phnom Penh,Russey Keo,Russey Keo,8865846817fffff,Villa,residential,1813.33,66.0,119679.78,104.91855416568964,11.60318331880572,5147.0
Phnom Penh,Chamkarmon,Toul Svay Prey 1,8865846a81fffff,Condo,residential,2260.23,64.0,144654.72,104.90075095189196,11.552877091325628,26838.0
Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a4dfffff,Villa,residential,1471.83,72.0,105971.76,104.9959880053319,11.5272220063375,2286.0
Phnom Penh,Meanchey,Chak Angrae Leu,8865846123fffff,Villa,residential,1404.56,32.0,44945.92,104.92814398136244,11.523389085113385,9638.0
Phnom Penh,Daun Penh,Srah Chak,8865846aa1fffff,Land/Development,residential,4950.0,104.0,514800.0,104.90844831432028,11.573788405225754,9274.0
Phnom Penh,Dangkao,Prey Sa,886584611bfffff,House,residential,2068.28,36.0,74458.08,104.8991996865923,11.485340911416603,1551.0
Phnom Penh,Dangkao,Prey Veaeng,88658460adfffff,Land/Development,residential,402.78,96.0,38666.88,104.84204241696207,11.474292809707045,1304.0
