id,price,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,latitude,longitude,price_per_m2,information,price_display,geometry,index_right,population,h_id,nearest_cafe,n_cafe_in_1km,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,nearest_gas_station,n_gas_station_in_1km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,nearest_hospital,n_hospital_in_1km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,nearest_hotel,n_hotel_in_1km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,nearest_mart,n_mart_in_1km,n_mart_in_1km_to_2km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,nearest_pre_school,n_pre_school_in_1km,n_pre_school_in_1km_to_2km,n_pre_school_in_2km_to_3km,n_pre_school_in_3km_to_5km,nearest_secondary_school,n_secondary_school_in_1km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_2km_to_3km,n_secondary_school_in_3km_to_5km,nearest_primary_school,n_primary_school_in_1km,n_primary_school_in_1km_to_2km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,nearest_university,n_university_in_1km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,nearest_seven_eleven,n_seven_eleven_in_1km,n_seven_eleven_in_1km_to_2km,n_seven_eleven_in_2km_to_3km,n_seven_eleven_in_3km_to_5km,nearest_resturant,n_resturant_in_1km,n_resturant_in_1km_to_2km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,nearest_super_market,n_super_market_in_1km,n_super_market_in_1km_to_2km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,nearest_borey,n_borey_in_1km,n_borey_in_1km_to_2km,n_borey_in_2km_to_3km,n_borey_in_3km_to_5km,nearest_bank,n_bank_in_1km,n_bank_in_1km_to_2km,n_bank_in_2km_to_3km,n_bank_in_3km_to_5km,nearest_atm,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km
245297.0,368000.0,4.0,6.0,194.7,Phnom Penh,Chbar Ampov,Nirouth,Twin Villa,False,residential,11.522551,104.96247,1890.087313816128,"This spacious twin villa offers a comfortable living environment with 4 bedrooms and 6 bathrooms . The house covers a land size of 8.85m x 22m with a house size of 6m x 12m , spread over 3 floors(E0, E1, E2) . Facing north , the villa includes some furniture and has a hard title deed , ensuring secure ownership. The transfer fee is negotiable. Located in Borey Peng Huoth Beoung Snor Euro Ville, this property is conveniently close to various amenities. It is near Southbridge International School , Garden , Kids playground , PH Euro Park , Eco Park , The Platinum Sport Center , general department of identification building , The Park Community Mall , and PTT Gas Station . The villa is just 2.5km from Chbar Ampov Bridge and Market, providing easy access to the city. This villa is a great option for comfortable living with convenient access to nearby attractions. Contact us today to schedule a viewing and make this property your new home sweet home. Key Features:  Land Size: 8.85m x 22m  House Size: 6m x 12m  3 Floors (E0, E1, E2)  Hard Title Deed  Transfer Fee (Negotiable)  North Facing  4 Bedrooms I 6 Bathrooms  1 Living Room I 1 Kitchen  Some Furniture Included  Just 2.5km from Chbar Ampov Bridge and Market","$368,000",POINT (104.96247 11.522551),53953.0,3342.0,8865846a51fffff,0,1,8,4,36,0,0,4,10,20,0,0,2,0,6,0,0,0,0,10,0,0,0,1,5,0,0,3,1,13,0,0,1,4,8,0,0,0,3,7,0,0,0,0,6,0,0,3,1,4,0,0,0,0,9,0,0,2,0,9,0,4,5,0,7,0,0,0,0,4,0,0,0,0,11
243393.0,320000.0,4.0,5.0,169.4,Phnom Penh,Chroy Changvar,Preaek Lieb,Twin Villa,False,residential,11.658559,104.91317,1889.0200708382529,"Discover a spacious twin villa located in the desirable Borey Peng Huoth The Star Munirah 6A. This property offers a generous land size of 7.7m × 22m and a house size of 6m × 12m . The villa spans three floors (E0, E1, E2) , providing ample space for comfortable living. The villa faces south , ensuring plenty of natural light throughout the day. It comes unfurnished , allowing you to personalize and design your home as you wish. The layout includes 4 bedrooms and 5 bathrooms , perfect for a large family. There is also a spacious living room and a kitchen . Located just 10 minutes from Chroy Changvar Bridge, this villa is conveniently surrounded by many new borey projects. The property comes with a change of ownership with the developer, and the transfer fee can be discussed later. Don't miss this opportunity to own a beautiful twin villa in a prime location. Contact us now to schedule a viewing and learn more about this fantastic property! Key Features:  Land size: 7.7m × 22m  House size: 6m × 12m  Total floors: 3 (E0, E1, E2)  Facing: South  Deed type: Change ownership with developer  Transfer fee: Negotiable  Furniture: Unfurnished  Bedroom: 4  Bathroom: 5  Living room: 1  Kitchen: 1","$320,000",POINT (104.91317 11.658559),54030.0,1785.0,886584698bfffff,0,0,1,2,6,0,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0
186183.0,170000.0,3.0,3.0,90.0,Phnom Penh,Meanchey,Boeung Tumpun,House,False,residential,11.55,104.93,1888.888888888889,"Town House for Sale in Boeng Tompun Area, Phnom Penh/T'S HOME Real Estate Phnom Penh ??Property ID : TS-132 ??Land Size : 4.50m × 20m ??Shop Size : 4m × 16m ??Bedroom : 3 ??Bathroom : 3 ?? Price : 170,000USD Location : Boeng Tompun Area, Phnom Penh.","$170,000",POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,7,14,32,49,62,2,1,9,53,57,2,14,29,44,22,2,8,27,39,12,3,5,32,29,32,7,10,16,19,27,4,3,16,16,34,0,4,13,15,31,2,3,11,11,54,2,0,8,11,12,9,7,34,64,4,2,13,23,30,20,0,0,1,2,16,1,1,7,12,4,2,14,39,89,33
217637.0,850000.0,3.0,4.0,450.0,Phnom Penh,Meanchey,Boeung Tumpun,Villa,False,residential,11.55,104.93,1888.888888888889,"- Villa for sale urgently at Boeung Tumpun - FJ: 03438 - Location: Sangkat Boeung Tumpun, Khan Meanchey, Phnom Penh - Price for sale: $ 850,000 (Negotiable) - House size: 18m X 25m - Land size: 5m X 16m - Bedrooms: 3, Bathrooms: 4 - Beautiful new house - Hard plan - Provide some materials","$850,000",POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,7,14,32,49,62,2,1,9,53,57,2,14,29,44,22,2,8,27,39,12,3,5,32,29,32,7,10,16,19,27,4,3,16,16,34,0,4,13,15,31,2,3,11,11,54,2,0,8,11,12,9,7,34,64,4,2,13,23,30,20,0,0,1,2,16,1,1,7,12,4,2,14,39,89,33
221078.0,203000.0,4.0,5.0,107.5,Phnom Penh,Sen Sok,Phnom Penh Thmey,Villa,False,residential,11.57561,104.92025,1888.372093023256,"Villa for sale (LB) in Borey Chipmong (Oknha Mong Rithy Road), Sen Sok District. Urgent sale. * Price only: $ 203,000 (negotiable) *This price includes the transfer of ownership * Land size 5m x 21.5m * House size 5m x 12m * left 7.5m in front and 2m in the back * 4 Bedrooms & 5 Bathrooms * home facing : south => Civilized, safe, comfortable lifestyle => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.","$203,000",POINT (104.92025 11.57561),53920.0,16252.0,8865846aadfffff,11,10,33,44,76,0,14,20,26,82,8,13,48,22,21,7,23,35,15,9,2,14,28,38,27,2,0,12,33,46,2,2,22,20,32,1,2,13,20,28,3,3,11,40,46,1,3,6,8,17,3,47,42,19,8,1,14,28,25,29,0,0,1,4,11,2,5,8,8,5,15,41,72,27,31
229140.0,100000.0,2.0,1.0,53.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.5445,104.913586,1886.7924528301887,"- Address: Commune Tonle Bassak , District Chamkarmon , Phnom Penh - Size: 53sqm - Price : $100,000","$100,000",POINT (104.913586 11.5445),53909.0,23239.0,8865846ac7fffff,7,12,36,37,85,1,13,20,35,76,1,4,36,49,22,0,3,5,36,47,3,9,23,30,38,3,12,26,16,33,3,4,14,30,22,2,4,17,21,35,0,8,7,24,62,1,6,5,4,18,2,4,18,28,68,2,9,20,29,35,0,0,3,3,18,0,0,10,9,7,3,6,28,59,83
250958.0,100000.0,1.0,1.0,53.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.537783,104.920235,1886.7924528301887,"This 1-bedroom fully furnished condo is now available for sale . It is located on the 8th floor with a total floor area of 53 sqm . The unit includes 1 bathroom , and the building has a lift/elevator for easy access. This property is great for living or business . It's ready to move injust bring your suitcase. Located in a prime area , only 5 minutes away from Chip Mong Mega Mall 271, AEON Mean Chey, ISPP International School , and many other places like supermarkets, restaurants, and coffee shops . Utility fees are not included in the price. Electricity is $0.30/kWh , water is $0.70/m³ . Parking is also available $7.5/month for moto and $40/month for car . Contact us today to view this unit! Key Features: - 1 bedroom, 1 bathroom - 53 sqm floor area - Fully furnished - 8th floor unit - Elevator access - Great for living or business - Near mall, school, and restaurants","$100,000",POINT (104.920235 11.537783),53912.0,18375.0,8865846ac1fffff,5,12,31,33,82,3,6,24,26,70,0,1,12,45,53,1,1,8,11,65,2,2,18,23,48,4,9,21,16,19,1,6,11,16,28,1,7,8,18,28,1,1,10,10,59,2,4,5,4,19,3,2,16,14,83,1,6,17,21,38,0,0,0,6,22,1,1,2,7,12,1,5,15,39,109
252399.0,130000.0,3.0,4.0,68.9,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.522551,104.96247,1886.7924528301885,"This LC2 Villa is now available for sale and is a solid choice for family living . It comes with a hard title and the transfer fee is included , giving you peace of mind in ownership. The villa is fully furnished and ready to move in. It features 3 bedrooms , 4 bathrooms , 1 living room , and 1 kitchen , spread across 3 floors . The land size is 5.3m x 13m with a house size of 5.3m x 7.3m . It faces north , which helps keep the house cool during the day. The location is convenientjust 2.5km from Chbar Ampov bridge and market , and close to Southbridge International School , Eco Park , The Park community mall , and more. Great for living in a quiet but growing area. ?? Contact now to arrange a viewing. Key Features: - Property type: LC2 Villa - For Sale - Hard Title (transfer fee included) - Fully furnished - 3 Bedrooms, 4 Bathrooms - 1 Living room, 1 Kitchen - Land size: 5.3m x 13m - House size: 5.3m x 7.3m - 3 Floors - North facing - Near schools, parks, mall, and 2.5km from Chbar Ampov bridge","$130,000",POINT (104.96247 11.522551),53953.0,3342.0,8865846a51fffff,0,1,8,4,36,0,0,4,10,20,0,0,2,0,6,0,0,0,0,10,0,0,0,1,5,0,0,3,1,13,0,0,1,4,8,0,0,0,3,7,0,0,0,0,6,0,0,3,1,4,0,0,0,0,9,0,0,2,0,9,0,4,5,0,7,0,0,0,0,4,0,0,0,0,11
236001.0,165000.0,4.0,5.0,87.5,Phnom Penh,Chroy Changvar,Bak Kaeng,Unit,False,residential,11.589674,104.925654,1885.7142857142856,"- Address: Commune Bak Khaeng, District  Chroy Changva, Phnom Penh - Land area : 5m x 17.5m - Building area : 5m x 11.5m - Room ( s ) : 4 - Floors ( s ) : 2 - Price : $ 165,000 - ID : KEY-16642","$165,000",POINT (104.925654 11.589674),54162.0,11327.0,8865846819fffff,4,3,19,29,86,2,2,10,26,71,0,0,12,24,67,0,1,15,47,22,1,2,15,22,58,0,1,3,11,60,1,3,9,13,35,0,2,4,6,37,0,1,5,7,70,1,0,1,9,17,0,0,32,52,29,2,2,3,27,47,0,0,1,1,15,0,1,1,9,14,2,3,35,70,60
244704.0,150000.0,4.0,5.0,79.8,Phnom Penh,Chbar Ampov,Nirouth,Shophouse,False,residential,11.522551,104.96247,1879.6992481203008,"This 3-floor shophouse in Borey Peng Houth Boeung Snor Polaris 2 offers a great opportunity for both living and investment. With a land size of 4.2m x 19m and a house size of 4.2m x 12m , this property is well-suited for various uses. The house includes 4 bedrooms , 5 bathrooms , a living room , and a kitchen . It is unfurnished , giving you the flexibility to design the space according to your preferences. Located in a gated community , this shophouse faces south and has a borey title with free title transfer fees . The property is conveniently situated near Southbridge International School , parks, playgrounds, and shopping areas such as the Park Community Mall . It is approximately 2.5 km from Chbar Ampov bridge and market . Invest in a property that provides both a comfortable living space and promising investment potential. Contact us now to learn more! Key Features:  Shophouse for Sale, Borey Peng Houth Boeung Snor Polaris 2  Land Size: 4.2m x 19m  House Size: 4.2m x 12m  3 Floors (E0, E1, E2)  South Facing  Borey Title  Free Title Transfer Fee  Unfurnished  4 Bedrooms  5 Bathrooms  Living Room  Kitchen  Gated Community  Near Southbridge International School and Parks","$150,000",POINT (104.96247 11.522551),53953.0,3342.0,8865846a51fffff,0,1,8,4,36,0,0,4,10,20,0,0,2,0,6,0,0,0,0,10,0,0,0,1,5,0,0,3,1,13,0,0,1,4,8,0,0,0,3,7,0,0,0,0,6,0,0,3,1,4,0,0,0,0,9,0,0,2,0,9,0,4,5,0,7,0,0,0,0,4,0,0,0,0,11
160647.0,3900000.0,9.0,10.0,2075.0,Phnom Penh,Chbar Ampov,Nirouth,Villa,False,residential,11.52,104.95,1879.5180722891569,"Rentex Property ID Code: R00278 Property detail: Located in Borey Peng Huoth Boeng Snor Type: King Villa  Price: $3,900,000  Land size : 50m x 40m (2,075m2)  House size : 21m x 16.5m  9 Bedrooms  10 Bathrooms Contact to Rentex Property Services via Phone, Chat, Telegram, WhatsApp, WeChat.","$3,900,000",POINT (104.95 11.52),54706.0,8223.0,886584612dfffff,0,2,9,7,50,0,0,12,5,31,0,1,1,0,19,0,0,0,2,17,0,0,1,1,18,0,2,1,2,32,0,0,5,0,22,0,0,4,3,13,0,0,0,0,9,0,1,2,1,10,0,0,0,1,22,0,0,2,1,28,0,5,2,5,5,0,0,0,1,4,0,0,1,0,28
244281.0,390000.0,5.0,6.0,207.5,Phnom Penh,Chbar Ampov,Veal Sbov,Villa,False,residential,11.52698798,104.9710257,1879.5180722891569,"??vila for sell urgent: Borey Peng Hourt Boeng Snor, Phnom Penh ? Price: ??-Vila ??: Borey Peng Hourt Boeng Snor, ? ?: 8.3m x 25m ? ?: 5 ? ? ?? ? ? ? ? ? ? 15 15m5 (5 bedrooms & 6 bathrooms) ? Sales Price: $ 390,000 ? Location: Good to live a civilized dignity of civilization.","$390,000",POINT (104.9710257 11.52698798),53947.0,1099.0,8865846a5dfffff,0,0,7,6,17,0,0,4,8,13,0,0,1,1,2,0,0,0,0,5,0,0,0,0,5,0,0,1,2,3,0,0,0,2,6,0,0,0,1,6,0,0,0,1,1,0,0,2,2,1,0,0,0,0,1,0,0,0,2,5,0,1,7,3,5,0,0,0,0,1,0,0,0,0,4
217548.0,295000.0,6.0,7.0,157.0,Phnom Penh,Russey Keo,Chrang Chamres I,Twin Villa,False,residential,11.59,104.9,1878.9808917197447,"Twin villa in Borey Peng Huoth 598 for urgent sale - FJ: 03432 - House location: Sangkat Chrang Chamres I, Khan Russey Keo, Phnom Penh - Price for sale: 2XX, XXX $ (Negotiable) - Transfer to Borey - Land size: 7.5mx 21m (Total size: 157m2) - House size: 6m x 12m - House type: E0E1E2 - Bedrooms: 6 (Main family room with separate closet) - KTV room: 1 - Sky Bar upstairs - Bathroom : 7 - Warehouse: 2 - The road in front is wide and easy to travel and park - Borey is full of nobles - Only 15 minutes drive to AEON2 Shopping Mall and MAKRO Market - About 500m from St. 598 ????? Nice house There will be fresh air and 24 hours security.","$295,000",POINT (104.9 11.59),54093.0,8037.0,88658468c9fffff,3,10,14,45,81,4,6,24,35,66,0,0,2,24,70,0,3,1,10,67,2,1,11,13,64,1,8,16,11,37,2,1,12,13,38,0,1,12,12,35,3,2,7,47,38,0,3,1,7,17,0,0,2,5,96,1,5,9,11,52,0,1,7,5,9,0,1,2,5,18,2,2,11,29,120
207781.0,169000.0,3.0,4.0,90.0,Phnom Penh,Sen Sok,Khmuonh,Flat,False,residential,11.55,104.89,1877.7777777777776,"Chip Mong The Park Land 598 (LBF) in Borey Chip Mong 598 ( Chip Mong The Park land 598) His excellency Chea Sophara road need to sell urgently *Price only: $169,000 (negotiable) *This price plus a free transfer *Land size: 5m x 18m * House size: 5m x 8m * 6m front land left, 4m back land left * 3 bedrooms and 4 bathrooms * Home turning direction: North Chiang West * House under construction (80%) - Location: 10 minutes from AEON2 Supermarket, Makro Supermarket and located at His Excellency Chea Sophara Road (598) - Civilized living, safe, comfortable and full of big projects, markets and condos - Bank installment for 20 years but require 30% of the house upfront.","$169,000",POINT (104.89 11.55),53927.0,23197.0,8865846a9dfffff,1,3,21,35,125,0,12,20,43,100,0,0,12,27,74,0,0,1,4,88,1,3,14,22,61,1,2,13,20,61,1,3,10,16,49,1,9,11,24,48,1,5,18,54,34,0,1,4,9,23,0,0,0,2,117,0,3,5,18,76,0,3,5,5,17,0,0,2,5,20,0,2,9,20,148
235631.0,300000.0,4.0,5.0,160.0,Phnom Penh,Russey Keo,Chrang Chamres I,Twin Villa,False,residential,11.59015,104.909641,1875.0,"- Address: Commune Chrang Chamres 1, District Russey Keo, Phnom Penh - Land area : 8m x 20m - Building area : 6m x 12m - Room ( s ) : 4 - Floors ( s ) : 2 - Price : $300,000 - ID : KEY-16182","$300,000",POINT (104.909641 11.59015),54161.0,29575.0,886584681bfffff,2,0,25,50,67,4,1,26,29,68,0,0,8,34,61,1,0,8,34,43,1,3,11,27,58,0,1,14,19,46,2,2,12,16,35,1,2,6,18,29,0,1,9,36,51,0,0,3,12,13,0,0,4,52,57,2,0,11,27,43,0,2,0,8,10,0,0,3,14,9,1,3,19,73,75
224627.0,750000.0,,,400.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Warehouse,False,commercial,11.589674,104.925654,1875.0,"- Address: Commune Preaek Lieb , District Chroy Changva , Phnom Penh - Land area :  8m x 50m - Price : $750,000","$750,000",POINT (104.925654 11.589674),54162.0,11327.0,8865846819fffff,4,3,19,29,86,2,2,10,26,71,0,0,12,24,67,0,1,15,47,22,1,2,15,22,58,0,1,3,11,60,1,3,9,13,35,0,2,4,6,37,0,1,5,7,70,1,0,1,9,17,0,0,32,52,29,2,2,3,27,47,0,0,1,1,15,0,1,1,9,14,2,3,35,70,60
235491.0,1650000.0,,,880.0,Phnom Penh,Dangkao,Prey Sa,Warehouse,False,commercial,11.500658,104.856173,1875.0,"- Address: Commune Prey Sa, District  Dangkao, Phnom Penh - Land area : 20m x 44m - Price : $1,650,000 - ID : KEY-16110","$1,650,000",POINT (104.856173 11.500658),54676.0,2310.0,8865846183fffff,0,0,2,0,15,1,1,4,2,28,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,3,9,0,0,0,0,2,0,0,2,0,6,0,0,0,0,0,0,0,0,0,3,1,2,7,6,16,0,0,0,0,0,0,0,0,0,0
247145.0,600000.0,8.0,10.0,320.0,Phnom Penh,Chroy Changvar,Preaek Lieb,Twin Villa,False,residential,11.64242479,104.9186602,1875.0,"This is a great opportunity to own a spacious twin villa (2) in Borey The Mekong Royal (6A). The property offers a land size of 16m × 20m and a house size of 12m × 12m . The villa has three floors (E0, E1, E2) and is ideal for both living and investment. The villa is facing north , providing a pleasant environment and good natural lighting. It comes with a hard title , and the transfer fee is already included. Inside, you will find 8 bedrooms, 10 bathrooms, 2 living rooms, and 2 kitchens . It is currently unfurnished, giving you the flexibility to design and furnish it to your taste. Located near NR06A, the villa is surrounded by convenient amenities. You are just a short drive from the Department of Public Works, gas stations, Preaek Lieb market, international schools, and only 8 minutes from Chroy Changvar Bridge . Take action now and secure this property today. It is perfect for a large family or as an investment in Phnom Penhs growing real estate market. Key Features:  Land size: 16m × 20m  House size: 12m × 12m  Total floors: 3 (E0, E1, E2)  Facing: North  Deed type: Hard title (Transfer fee included)  Furniture: Unfurnished  Bedrooms: 8  Bathrooms: 10  Living rooms: 2  Kitchens: 2  Nearby: NR06A, Department of Public Works, Preaek Lieb market, International Schools, 8 mins to Chroy Changvar Bridge","$600,000",POINT (104.9186602 11.64242479),53996.0,3373.0,88658469ddfffff,0,2,0,1,13,0,0,2,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0,0,0,2,6,0,0,1,1,1,0,0,1,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,0,0,0,0,0,0,0,0,0,2
142504.0,75000.0,1.0,1.0,40.0,Phnom Penh,Chamkarmon,Toul Tum Poung 1,Apartment,False,residential,11.540096,104.915475,1875.0,"1 bedroom Apartment  for sale in Toul Tum Pong 1 (Chamkarmon), Rentex is proud to present this stunning property located in the phnom penh Neigborhood of Chamkarmon ,This property is available for lease and is suitable for professionals to stay close to the center of PHOM PENH is a prestigious location. - 1 Bedroom - 1 Bathroom - 1 kitchen - Size : 40sqm - Price : 75000$ Property ID: DP00162","$75,000",POINT (104.915475 11.540096),53911.0,27697.0,8865846ac3fffff,6,13,30,34,83,0,19,18,25,69,0,3,19,49,43,1,0,7,16,62,3,3,22,24,45,7,6,23,17,27,3,5,9,27,25,2,4,11,20,38,1,1,9,15,65,3,4,4,5,16,4,2,11,19,83,4,7,17,20,41,0,0,1,5,23,0,2,6,6,11,3,4,23,39,104
245561.0,300000.0,3.0,3.0,160.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54686669,104.9291628,1875.0,"Discover this modern and spacious 3-bedroom condominium for sale in Rose Condo , located on the 20th floor of a well-maintained building. This unit is fully furnished and boasts a generous floor area of 160sqm net and 195sqm gross . The condo features a large living room , an L-shape kitchen , and 3 bathrooms , providing ample space for families or individuals seeking a comfortable and stylish home. The building is equipped with a lift/elevator for easy access to all floors. Service charges include a management fee of $0.70 per sqm , electricity at $0.25 per kWh and water usage at $0.35 per m³ . Situated in a prime location, this condo is close to major attractions like the Independence Monument, AEON Mall Phnom Penh, CIS International School,  and a variety of commercial areas, coffee shops, supermarkets, and restaurants. Don't miss the chance to invest in this property today! Contact us to schedule a visit or get more details. Key Features:  195sqm Gross area  160sqm Net area  20th-Floor  3 Bedrooms I 3 Bathrooms  Big living room  L-shape kitchen  Fully furnished  Management fee $0.70/sqm  Electricity fee $0.25/kWh  Water usage $0.35/m3  Lift/Elevator access  Near AEON Mall Phnom Penh, Independence Monument, and other commercial area","$300,000",POINT (104.9291628 11.54686669),53910.0,13796.0,8865846ac5fffff,7,15,39,31,69,2,4,13,40,67,3,9,24,50,24,1,5,19,47,14,2,5,29,29,36,4,14,18,16,24,0,5,19,16,27,1,2,13,16,30,1,3,11,11,56,2,1,7,10,14,4,9,20,72,13,2,7,25,34,18,0,0,1,2,18,1,1,7,11,4,3,10,31,81,50
234438.0,360000.0,4.0,5.0,192.0,Phnom Penh,Chbar Ampov,Chbar Ampov I,Villa,False,residential,11.52709327,104.949351,1875.0,"Villa for sale Property code: AVL23-026 Price Price: 360,000$ (Can negotiation) Land size Land area: 8m x 24m House size House size: 6m x 15m Bedroom Room: 4 Bathroom Bathroom: 5 Location Address: Chbar Ampov district, Phnom Penh","$360,000",POINT (104.949351 11.52709327),53952.0,3952.0,8865846a53fffff,0,3,8,19,56,0,5,6,6,34,0,0,2,1,33,0,0,0,4,28,0,1,0,2,37,1,2,0,4,39,1,0,2,6,26,0,1,3,3,16,0,0,0,2,14,0,1,2,3,12,0,0,0,1,45,0,2,0,4,39,0,3,4,2,9,0,0,0,1,8,0,0,0,4,46
201214.0,150000.0,4.0,3.0,80.0,Phnom Penh,Chbar Ampov,Nirouth,Retreat,False,residential,11.52,104.95,1875.0,"Townhouse for Sale Now In Chbar Ammpov Area !!!/TS HOME Real Estate Phnom Penh. ??Property ID : TS-588 ??Room Type : 4 Bedroom / 3 Bathroom ?? Price : 150,000USD ?? House Size: 4m × 16m Location :Chbar Ampov area","$150,000",POINT (104.95 11.52),54706.0,8223.0,886584612dfffff,0,2,9,7,50,0,0,12,5,31,0,1,1,0,19,0,0,0,2,17,0,0,1,1,18,0,2,1,2,32,0,0,5,0,22,0,0,4,3,13,0,0,0,0,9,0,1,2,1,10,0,0,0,1,22,0,0,2,1,28,0,5,2,5,5,0,0,0,1,4,0,0,1,0,28
211274.0,120000.0,5.0,6.0,64.0,Phnom Penh,Sen Sok,Tuek Thla,House,False,residential,11.55,104.89,1875.0,"Townhouse for Sale in Sen Sok, Tuek Thla Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-730 Land Size : 4m x 16m Hard Title Price : USD 120,000 Location : Sen Sok, Tuek Thla  Area, Phnom Penh. If you interested with this property !! Please kindly contact us or leave us a message now","$120,000",POINT (104.89 11.55),53927.0,23197.0,8865846a9dfffff,1,3,21,35,125,0,12,20,43,100,0,0,12,27,74,0,0,1,4,88,1,3,14,22,61,1,2,13,20,61,1,3,10,16,49,1,9,11,24,48,1,5,18,54,34,0,1,4,9,23,0,0,0,2,117,0,3,5,18,76,0,3,5,5,17,0,0,2,5,20,0,2,9,20,148
246668.0,60000.0,1.0,1.0,32.0,Phnom Penh,Chamkarmon,Tonle Bassac,Condo,False,residential,11.54332886,104.9243486,1875.0,"Discover a convenient living space in Phnom Penh with this SOHO condo unit, perfect for both living or investment . The unit has a net area of 32sqm and is located on the 13th floor of The Bridge SOHO, offering good views and a central location close to many essential amenities. With 1 bed and 1 bathroom , the unit includes a one-wall kitchen, suitable for streamlined living. While the unit is currently unfurnished , it allows new owners to design and furnish it to their taste. Additional features include elevator access and a pet-friendly policy , making it a practical choice for urban living. Nearby, youll find popular spots like Diamond Island , AEON Mall Phnom Penh , international schools, commercial buildings, coffee shops, and restaurants  all within easy reach. The property management services and utilities come with clear fees to maintain comfort and reliability for residents. Dont miss the chance to secure a valuable property in a prime location. Key Features:  Net area: 32sqm  Floor level: 13F  Unfurnished  1 Bed, 1 Bathroom  One-wall kitchen  Lift/elevator access  Pet-friendly  Electricity fee $0.24/kWh, Water usage $5/month  Car parking fee $50/month  Nearby Diamond Island, AEON Mall Phnom Penh, and commercial areas","$60,000",POINT (104.9243486 11.54332886),53910.0,13796.0,8865846ac5fffff,3,11,47,29,72,3,5,26,23,71,2,7,22,50,30,1,2,16,34,33,0,9,22,29,40,5,7,28,13,23,0,3,16,22,26,3,5,10,17,30,0,3,10,14,56,1,4,7,6,15,0,6,23,34,55,1,6,30,24,22,0,0,1,2,23,1,2,6,7,8,2,8,26,63,75
215881.0,150000.0,2.0,2.0,80.0,Phnom Penh,Chamkarmon,BKK 1,Flat,False,residential,11.55,104.93,1875.0,"Flat (E1) near Olympic swimming pool stop, Khan Boeung Keng Kang need to sell urgently * Price only: $ 150,000 (negotiable) *This price includes transfer of title * House size: 4m x 20m * 2 Bedrooms & 2 Bathrooms * house facing : west side ??Location: 400m from Olympic swimming pool stop and 100m from Olympic market. => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.","$150,000",POINT (104.93 11.55),53894.0,7658.0,8865846ae9fffff,7,14,32,49,62,2,1,9,53,57,2,14,29,44,22,2,8,27,39,12,3,5,32,29,32,7,10,16,19,27,4,3,16,16,34,0,4,13,15,31,2,3,11,11,54,2,0,8,11,12,9,7,34,64,4,2,13,23,30,20,0,0,1,2,16,1,1,7,12,4,2,14,39,89,33
188746.0,120000.0,3.0,4.0,64.0,Phnom Penh,Chbar Ampov,Preaek Pra,House,False,residential,11.52,104.95,1875.0,"House For Sale in Chbar Ampov Area, Phnom Penh/TS HOME Real Estate Phnom Penh Property ID : TS-325 Bedrooms : 3 Bathrooms : 4 Price : 120,000 USD Land Size : 4m × 16m = 64? Floor  Size : 4m × 16m = 64?","$120,000",POINT (104.95 11.52),54706.0,8223.0,886584612dfffff,0,2,9,7,50,0,0,12,5,31,0,1,1,0,19,0,0,0,2,17,0,0,1,1,18,0,2,1,2,32,0,0,5,0,22,0,0,4,3,13,0,0,0,0,9,0,1,2,1,10,0,0,0,1,22,0,0,2,1,28,0,5,2,5,5,0,0,0,1,4,0,0,1,0,28
