id,headline,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,address_line_1,category_name,is_parent,type,information,latitude,longitude,price_clean
243812.0,Shophouse (2) for Sale/Rent I Borey Chipmong 6A,"$295,000",4.0,5.0,112.8,Phnom Penh,Chroy Changvar,Preaek Lieb,   ,Shophouse,False,residential,"Discover convenient and spacious shophouses for your next venture or residence at Borey Chipmong 6A! Available for sale or rent, each shophouse offers ample space and flexibility, perfect for business, living, or investment opportunities. Located in a bustling area near the Chroy Changvar Bridge, you'll enjoy easy access to major attractions and new borey developments, making it an ideal hub for growth and connectivity. Each shophouse boasts a generous land size of 4.8m × 23.5m and a practical house size of 4.8m × 12.5m spread over three floors . With 4 bedrooms , 5 bathrooms , a spacious living room , and a functional kitchen , these shophouses are designed to accommodate diverse needs. Whether you're looking to set up your business, find a comfortable home, or make a smart investment, Borey Chipmong 6A offers the flexibility and space you need. Hard title deed ensures security and peace of mind, while the south-facing orientation maximizes natural light throughout the day. Unfurnished interiors allow you to customize according to your taste and needs. Management fees are negotiable, and transfer fees can be discussed later, ensuring flexibility in ownership. Don't miss out on this opportunity! Contact us today to schedule a viewing or for more information. Take the first step towards securing your future at Borey Chipmong 6A. Key Features: • Shophouse (2) for sale/rent • Asking price for rental $800 per each shophouse • Land size: 4.8m × 23.5m • House size: 4.8m × 12.5m • Total floors: 3 (E0, E1, E2) • Deed type: Hard title (Transfer fee on negotiation) • Management fee: Negotiable • Facing: South • Furniture: Unfurnished • Bedrooms: 4 • Bathrooms: 5 • Living room: 1 • Kitchen: 1 • Nearby attractions: Just 10 minutes from Chroy Changvar Bridge, surrounded by new borey projects, etc.",11.64307588,104.9155757,295000.0
223720.0,Flat house for sale ,"$600,000",4.0,4.0,112.8,Phnom Penh,Meanchey,Stueng Mean chey, ,Flat,False,residential,"- Address: Commune Stung Meanchey, District  Meanchey, Phnom Penh - Land area :  5.2m x 21.7m - Built up area : 5.2m x 18m - Room ( s ) : 2 - Floors ( s ) : 4 - Price : $600,000",11.530293,104.898903,600000.0
213091.0,Business House (SH) in Orkide Villa The Botanic City National Road (6A) Chroy Changvar,"$230,000",4.0,5.0,112.5,Phnom Penh,Chroy Changvar,Chroy Changvar, ,Shophouse,False,residential,"Business house (SH) in Orkide Villa The Botanic City, National Road (6A), Chroy Changva, urgent need to sell * Price only: $ 230,000 (Negotiable) * This price includes transfer of ownership * Land size : 4.5m x 25m * House size: 4.5m x 18m * Front land 5m and back land 2m * 4 bedrooms and 5 bathrooms * House facing east: New house clean from Borey (Available) ?? Location: 10 minutes from Chroy Changvar Bridge and 500 meters from Prek Leap Agricultural School => Civilized living, safe, comfortable and full of big projects => Can pay by bank installment for 20 years only 30% down payment is required.",11.58,104.93,230000.0
246505.0,Shophouse for Sale in Borey Orkide The Botanic City,"$220,000",4.0,5.0,112.5,Phnom Penh,Chroy Changvar,Preaek Ta Sek,  ,Shophouse,False,residential,"This shophouse for sale in Borey Orkide The Botanic City offers an ideal space for both living and business . The property sits on a land size of 4.5m × 25m, with a house size of 4.5m × 18m. Spread across three floors (E0, E1, E2), it faces west, providing ample natural light and a pleasant ambiance. This shophouse comes with a hard title deed , allowing for easy, free transfer. Inside, there are 4 bedrooms and 5 bathrooms , providing enough room for family living or business operations. The property also includes a living room , kitchen , and multiple levels for flexible usage. Located just 10 minutes from Chroy Changvar Bridge and surrounded by new borey developments, this property is in a prime spot with promising potential. Ready to make a smart investment? Act now to secure this shophouse. Key Features: • Land size: 4.5m × 25m • House size: 4.5m × 18m • Total floors: 3 (E0, E1, E2) • Facing: West • Deed type: Hard title (Free transfer fee) • Bedrooms: 4 • Bathrooms: 5 • Living room: 1 • Kitchen: 1 • Unfurnished • Just 10 minutes from Chroy Changvar Bridge",11.658559,104.913169,220000.0
246233.0,Spacious Shophouse for Sale / Orkide 6A,"$250,000",4.0,5.0,112.5,Phnom Penh,Chroy Changvar,Preaek Ta Sek,  ,Shophouse,False,residential,"This shophouse for sale offers a well-sized layout with a land size of 4.5m x 25m and a house size of 4.5m x 18m, spanning 3 floors. It features 4 bedrooms, 5 bathrooms, a living room, and a kitchen, ideal for both residential and business purposes. The property is unfurnished, providing a blank canvas for customization. Facing south, it benefits from optimal natural light throughout the day. The deed transfer is handled through the developer with free transfer, making the transaction process more streamlined. Located just 10 minutes from Chroy Changvar Bridge, this property sits in an area surrounded by new borey projects, which boosts its value for both residential and commercial investment potential. Key Features - 4 bedrooms, 5 bathrooms - Land size: 4.5m x 25m - House size: 4.5m x 18m - Unfurnished - South-facing - Deed transfer with developer (free transfer)",11.658559,104.913169,250000.0
246504.0,Shophouse for Sale I Borey Orkide 6A,"$230,000",4.0,5.0,112.5,Phnom Penh,Chroy Changvar,Preaek Ta Sek,  ,Shophouse,False,residential,"This shophouse for sale in Borey Orkide 6A is a great choice for living, business, or investment . With a land size of 4.5m × 25m and a house size of 4.5m × 18m, this property provides plenty of space. It has 3 floors (E0, E1, E2), making it suitable for various uses. The property comes with a hard title deed , ensuring secure ownership. The transfer fee is negotiable . It faces north , providing good natural lighting throughout the day. This shophouse includes 4 bedrooms, 5 bathrooms, 1 living room, and 1 kitchen. There is also 1 car parking space for added convenience. Located in a convenient area , this property is only 10 minutes from Chroy Changvar Bridge. It is also surrounded by many new borey projects, increasing its future value. Whether for personal use or investment, this shophouse is a smart choice. Don’t miss this opportunity! Contact us today for more details. Key Features: • Shophouse for Sale in Borey Orkide 6A • Land size: 4.5m × 25m • House size: 4.5m × 18m • Total 3 floors (E0, E1, E2) • Deed type: Hard Title • Transfer fee: Negotiable • Facing: North • Unfurnished • 4 Bedrooms, 5 Bathrooms • 1 Living Room, 1 Kitchen • 1 Car Parking • 10 Minutes from Chroy Changvar Bridge • Surrounded by new borey projects",11.65048821,104.9124823,230000.0
246386.0,Shophouse for Sale I Borey Orkide 6A,"$260,000",4.0,5.0,112.5,Phnom Penh,Chroy Changvar,Preaek Ta Sek,  ,Shophouse,False,residential,"This shophouse in Borey Orkide 6A is now available for sale, offering a great opportunity for living, business, or investment . The property has a land size of 4.5m × 25m and a house size of 4.5m × 18m , providing enough space for various uses. With 3 floors (E0, E1, E2) , this property is ideal for those looking for a spacious home or a commercial space in a growing area. The property comes unfurnished , allowing you to design and set up the space as needed. It includes 4 bedrooms, 5 bathrooms, 1 living room, and 1 kitchen , making it suitable for families or business operations. There is also 1 car parking space for added convenience. Located in a convenient area , it is just 10 minutes from Chroy Changvar Bridge and surrounded by many new development projects, increasing its future value. The deed transfer is free , and ownership change is done directly with the developer. Don't miss this opportunity—contact us today for more details or a viewing! Key Features: • Land size: 4.5m × 25m • House size: 4.5m × 18m • 3 Floors (E0, E1, E2) • Deed type: Change ownership with developer • Free transfer fee for title deed • Facing south • Unfurnished • 4 Bedrooms, 5 Bathrooms • 1 Living room, 1 Kitchen • 1 Car parking space • Convenient area • 10 M • Surrounded by new borey projects",11.64746755,104.9150563,260000.0
245760.0,"Flat house for sale Price ??: 139,000$ (Can negotiation)","$139,000",2.0,3.0,112.5,Phnom Penh,Sen Sok,Krang Thnong, ,Retreat,False,residential,"Flat house for sale Property code: AFL24-009 Price: 139,000$ (Can negotiation) Land size Land area: 4.50m x 25m House size House size House size: 4.50m x 16m Bedroom Room: 2 Bathroom Bathroom: 3 Location Address: Sen Sok district, Phnom Penh",11.578108,104.87022,139000.0
223497.0,Princess villa for sale very urgent,"$550,000",5.0,7.0,112.5,Phnom Penh,Chroy Changvar,Preaek Lieb, ,Villa,False,residential,"Princess villa for sale very urgent ?? At Borey Blue Diamond along National Road 6A in front of Prek Leap Agricultural School 6A ??Selling price : $ 550,000 (negotiable) * House size: 9m X 12.5m * Land size : 14m X 21m * 5 bedrooms 7 bathrooms * 3 car parking lot * 3 sheets C plan ??Location near the big park, gym and playground",11.589674,104.925654,550000.0
207632.0,Business house (SH) in Borey Orkide Villa (Orkide Villa The Botanic City) National Road (6A) Chroy Chongvar,"$230,000",4.0,6.0,112.5,Phnom Penh,Chroy Changvar,Preaek Lieb, ,Villa,False,residential,"Business house (SH) in Borey Orkide Villa (Orkide Villa The Botanic City) National Road (6A) Chroy Chongvar need to sell urgently. * Price only: 230,000 dollars (negotiable) *This price plus a free transfer *Land size: 4.5m x 25m * House size: 4.5m x 18m * 5m front land and 2m back land left * 4 bedrooms and 5 bathrooms * house facing : east side * New clean house from Borey (available for stay) - Location: 10 minutes from Chroy Chongva Bridge and 500 meters from Prek Leap Agricultural School - Civilized living, safe, comfortable and full of big plans - Bank installment for 20 years but require 30% of the house upfront.",11.58,104.93,230000.0
181728.0,House for Sale Near Market In BKK2 Phnom Penh.,"$500,000",2.0,3.0,112.5,Phnom Penh,Chamkarmon,BKK 2,    ,House,False,residential,"House for Sale Near Market In BKK2 Phnom Penh./T’S HOME Real Estate Phnom Penh. - Price : 500,000$ (Negotiable) - House Size: 7.5 × 15 = 112.5? - Bedroom  : 2 - Bathroom : 3",11.55,104.93,500000.0
221030.0,"Building (6 floors and a half) on the main road (St. 271) near Russian hospital, Meanchey district,","$780,000",11.0,11.0,112.5,Phnom Penh,Meanchey,Stueng Mean chey, ,other,False,commercial,"Building (6 floors and a half) on the main road (St. 271) near Russian hospital, Meanchey district, need to sell urgently. * Price only: $ 780,000 (negotiable) *This price includes transfer of title or title * Land size: 5m x 22,5m * Building size: 5m x 16m * Have 6 meters of front land and 0,5 meters of back land * 11 Bedrooms & 11 Bathrooms *building facing direction: East *special points: the building has stairs ?? Location: Near Russian Hospital 600m and from Sansom Kosol Pagoda 300m => Civilized lifestyle, safe, comfortable and full of big projects, markets and condos. => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.",11.53,104.91,780000.0
222963.0,"Flat (side) in Borey Piphup Thmey Chamkar Dong 1, Dongkor District ","$89,999",2.0,3.0,112.2,Phnom Penh,Dangkao,Dangkao, ,Flat,False,residential,"Flat (side) in Borey Piphup Thmey Chamkar Dong 1, Dongkor District need to sell urgently * Price only: $ 89,999 (negotiable) *This price includes transfer of title * Land size: 5.1m x 22m * House size: 4m x 16m * left front land 4.5m, back 1,5m and side 1,5m * 2 Bedrooms & 3 Bathrooms * home facing : south *Rental income $230/month ?? Location: Good location, 500m from Borey Piphup Thmey Market, Chamkar Dong 1 and 450m from Mickey Wes School, 26th Branch. => Civilized lifestyle, safe, comfortable and full of big projects, markets and condos. => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.",11.500658,104.856173,89999.0
213353.0,"House in Boeung Tompun, Meanchey district,","$170,000",3.0,5.0,112.0,Phnom Penh,Meanchey,Boeung Tumpun, ,House,False,residential,"House in Boeung Tompun, Meanchey district, need to sell urgently. * Price only: $ 170,000 (negotiable) *This price includes transfer of title * Land size: 7m x 16m * House size: 6,7m x 14m * Front land left 2m, side left 0.3m * 3 Bedrooms & 5 Bathrooms * house facing : west side * Provide equipment such as: 1 air conditioner, refrigerator, 1 hot water heater - Location: Good location, down from street 271, about 600m and about 400m from Sansom Kosol pagoda. - Civilized lifestyle, safe, comfortable and full of big projects, markets and condos. - Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.",11.55,104.93,170000.0
224544.0,Shop-House for Sale,"$385,000",4.0,5.0,112.0,Phnom Penh,Chbar Ampov,Nirouth, ,Shophouse,False,residential,"- Address: Commune Niroth, District Chbar Ampov , Phnom Penh - Land area :  4.5m x 24.9m - Built up area : 4.5m x 14m - Floors ( s ) : 2 - Price : $385,000",11.52928,104.941454,385000.0
229930.0,House for Sale or Rent,"$650,000",1.0,1.0,112.0,Phnom Penh,Russey Keo,Tuol Sangkae 2, ,House,False,residential,"- Address: Commune Toul Sang Ke , District Russey Keo , Phnom Penh - Land area :  7m x 16m - Built up area : 7m x 11m - Floors ( s ) : 4 - Sale Price: 650,000$ - Rent Price: 1,500$/month",11.59015,104.909641,650000.0
191494.0,TS-476 - Shop House for Sale In Dang Kao Area,"$285,000",5.0,6.0,112.0,Phnom Penh,Dangkao,Dangkao,  ,Shophouse,False,residential,"Shop House for Sale In Dang Kao Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-476 Room Type : 5 Bedrooms /  6 Bathrooms Price : 285,000USD Land Size: 5.2m × 21.5m Floor Size: 4.2m × 16m",11.48,104.9,285000.0
191758.0,"TS-516 - Shop House for Sale In Russey Keo Area, Phnom Penh","$220,000",4.0,5.0,112.0,Phnom Penh,Russey Keo,Russey Keo,  ,Shophouse,False,residential,"Shop House for Sale In Russey Keo Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-516 Room Type : 4 Bedrooms / 5 Bathrooms Price : 220,000 USD Land Size: 4.5m × 25m Floor Size: 4.5m × 16m",11.59,104.9,220000.0
240463.0,Riverside | Four Bedrooms Townhouse For Sale In Phsar Jas,"$130,000",4.0,2.0,112.0,Phnom Penh,Daun Penh,Phsar Chas, ,Retreat,False,residential,"This townhouse with full of natural light is located in Riverside area has 4 bedrooms, 2 bathrooms and a balcony. This new furnished townhouse is equipped with a flat screen TV, air-cons, refrigerator,  hot water, washing machine, sofa and built-in closets. It is a good location in the middle city , it just 5minute to central market and 10minute to AEON Mall Phnom Penh . Features -Aircon -Furnished -Hot Water -Outdoor Space -Washing Machine",11.57249807,104.9263095,130000.0
218685.0,"Flat (2 flats in a row) near Silip market, Dun Penh district,","$325,000",6.0,7.0,112.0,Phnom Penh,Daun Penh,Chakto Mukh, ,Flat,False,residential,"Flat (2 flats in a row) near Silip market, Dun Penh district, need to sell urgently. * Price only: $ 325,000 / flat (negotiable) *This price includes transfer of title * Land size: 8m x 14m * House size: 8m x 12m * 2 meters of front land left * 6 Bedrooms & 7 Bathrooms * house facing : west side ??Location: near silip market => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.",11.57561,104.92025,325000.0
242192.0,Shophouse Phsa Kandal,"$550,000",5.0,6.0,112.0,Phnom Penh,Daun Penh,Phsar Kandal I,  ,Shophouse,False,residential,- Shophouse Phsa Kandal - Selling price 550.000$ - Location in Daun Penh - 5 bedrooms - 6 bathrooms - 1 living room - 1 kitchen - Size 4m X 28m,11.569135,104.9248,550000.0
246211.0,Spacious 3-Bedroom Condo for Sale/Rent in Beoung Tumpun 1,"$49,999",3.0,2.0,112.0,Phnom Penh,Meanchey,Boeung Tumpun 1,  ,Condo,False,residential,"This 112sqm 3-bedroom condo on the 7th floor is perfect for living or investment. Located in the growing area of Beoung Tumpun 1, the property offers a mix of convenience and comfort. The unit includes 3 bedrooms, 2 bathrooms, 1 living room, and 1 kitchen, making it suitable for families or individuals looking for extra space. The condo is semi-furnished, with a sofa set, refrigerator, and air conditioning already provided. Its practical layout allows you to design the space to your preference. The property is close to commercial areas and nearby amenities, adding to its value and convenience. Whether you’re looking for a new home or an investment, this condo provides flexibility and growth potential in a promising location. Don’t miss this opportunity—schedule a viewing today! Key Features: • Spacious 112sqm unit • 7th-Floor location • Semi-furnished with sofa, refrigerator, and air conditioning • 3 Bedrooms I 2 Bathrooms • 1 Living room I 1 Kitchen • Close to commercial areas and amenities",11.53468986,104.9085984,49999.0
245199.0,"Flat house for sale Price ??: 150,000$ (Can negotiation)","$150,000",4.0,5.0,111.6,Phnom Penh,Chbar Ampov,Nirouth,  ,Flat,False,residential,"Flat house for sale Property code: AFL24-006 Price Price: 150,000$ (Can negotiation) Land size Land area: 6.2m x 18m House size House size House size: 4.2m x 12m Bedroom Room: 4 Bathroom Bathroom: 5 Location Address: Chbar Ampov district, Phnom Penh",11.522551,104.96247,150000.0
245768.0,"Condo for sale Price ??: 189,000$ (Can negotiation)","$189,000",3.0,2.0,111.48,Phnom Penh,Chamkarmon,BKK 3, ,Condo,False,residential,"Condo for sale Property code: ACD24-034 Price: 189,000$ (Can negotiation) Gross size Common area: 111.48m² Net size Interior area: 85.83m² Property type Listing type: Three Bedrooms Bathroom Bathroom: 2 Location Address: Chamkarmon district, Phnom Penh",11.537783,104.920235,189000.0
251091.0,Fully furnished Condo for Sale I The Peninsula Phnom Penh Condo,"$220,000",3.0,3.0,111.15,Phnom Penh,Chroy Changvar,Chroy Changvar, ,Condo,False,residential,"This 3-bedroom unit is available for sale on the 8th floor , offering a spacious and fully ready-to-move-in home. The net size is 111.15 sqm and the gross size is 148.20 sqm , providing plenty of living space for families. The unit is fully furnished and includes 3 bedrooms , 3 bathrooms , a kitchen , and a living room . It comes with a strata title , ensuring secure and individual ownership. The transfer fee is negotiable , offering flexibility for buyers. This is a great opportunity for family living or long-term investment. Contact us today to arrange a viewing! Key Features: -Property Type: 3 Bedroom Unit - For Sale - Floor Level: 8 - Net Size: 111.15 sqm - Gross Size: 148.20 sqm - Fully Furnished - 3 Bedrooms / 3 Bathrooms - Kitchen and Living Room - Strata Title - Transfer Fee Negotiable",11.658559,104.91317,220000.0
247537.0,"Villa for sale ???? / Price ??: 259,032$ (Can negotiation)","$259,032",4.0,6.0,111.0,Phnom Penh,Sen Sok,Khmuonh, ,Villa,False,residential,"Villa for sale Property code: AVL24-014 Price: 259,032$ (Can negotiation) Land size Land area: 5m x 22.20m House size House size House size: 5m x 13m Bedroom Room: 4 Bathroom Bathroom: 6 Location Address: Sen Sok district, Phnom Penh",11.578108,104.87022,259032.0
246352.0,Renovated House for Sale/Rent in Daun Penh,"$65,000",2.0,1.0,111.0,Phnom Penh,Daun Penh,Phsar Thmei II,   ,House,False,residential,"This renovated house in Daun Penh is available for sale or rent . It offers a floor area of 111 sqm and is located on 4th floor , making it a great choice for living or investment . The house is fully furnished with a comfortable layout, including 2 bedrooms , 1 bathroom , a living room , and a kitchen . All furniture is included in the sale price, except for the TV, fridge, and washer. This property is located in a prime area, close to a commercial business district , restaurants , supermarkets , local markets , and cafés . Whether you are looking for a home or an investment opportunity, this house is in a high-demand location with strong rental potential. Don’t miss this chance to own or rent a property in the heart of the city. Contact us today to schedule a viewing! Key Features: • Renovated house in Daun Penh • Floor area: 111 sqm • 4th Floor • Fully furnished (except TV, fridge, and washer) • 2 Bedrooms, 1 Bathroom • 1 Living room, 1 Kitchen • Near business areas, restaurants, supermarkets, and cafés",11.57617834,104.9182043,65000.0
236268.0,Property on sale in Toul Sangke,"$320,000",6.0,6.0,111.0,Phnom Penh,Russey Keo,Tuol Sangkae 1, 907,Flat,False,residential,"House for sale - Apartment - Phnom Penh - Toul Sangke Russey Keo - Boeung Salang Village - Price: 320,000 $ (Negotiable) 290,000 $ - Size: 111m2 - Residential land type - Private land - 6 rooms - 6 bathrooms - A loft for party. (Good weather)",11.5445,104.913586,320000.0
110921.0,Agile Sky Residence,"$106,766",1.0,,111.0,Phnom Penh,Chamkarmon,BKK 3,Preah Monivong BLVD (93) 456,project,True,residential,"Agile Sky Residence is a 45-storey residential building located in Beoung Keng Kang 3 (BKK3) area which is a prime location that comprises high-rise real estate development buildings and low-rise residential dwellings. The development is situated on Preah Monivong Boulevard, a prime commercial boulevard that runs south-north of the city. Agile Sky Residence was completed in 2022 and is developed by a well-experienced company Agile Group Holdings Limited. The company is a top 10 developer in China and with the experiences in eight major sectors such as real estate. life services, conservation, education, construction, home management, capital investment, and commercial property management. The units within the development comprise different types and sizes range from studio to three-bedroom and from 39 to 111 square meters. One-bedroom with a size of 57 square meters is the most provided one. Agile Sky Residence is designed by Patrick Leung who is a famous interior designer that has won more than 200 international awards. The building is a flagship residential development to consist of high-quality home materials and high-class amenities and facilities throughout. The development is set to provide a superb view of Phnom Penh skyline, sky swimming pool, spacious lobby, nine high-speed lifts, a sky bay, sky club and café, a book lounge, fitness center, yoga area, fire protection system, safety cameras, and 424 parking lots. Why Agile Sky Residence is the most standing out project in Cambodia? 1. Prime location 2. Experienced-developer 3. High return on investment 4. Affordable price 5. Flexible payment terms Contact us for more information!",11.55024069,104.9210541,106766.0
215653.0,Villa (LC2) in Borey Peng Hout Beoung Snor (Mercurean2) Niroth commune,"$170,000",3.0,4.0,110.96,Phnom Penh,Chbar Ampov,Nirouth, ,Villa,False,residential,"Villa (LC2) in Borey Peng Hout Beoung Snor (Mercurean2) Niroth commune need to sell urgently * Price only: $ 170,000 (negotiable) *This price includes transfer of title * Land size: 7.3m x 15.2m * House size: 5.3m x 7.2m * Left front land 5.5m, back 2.5m and front side land 2m (and bloom 6m) * 3 bedrooms and 4 bathrooms * home facing direction: north * Provides equipment such as: 4 air conditioners, sofa, curtains and kitchen table ?? Location: 7 minutes from Chbar Ampov bridge which is near National Road 1, Khan Chbar Ampav near Euro Park => Civilized lifestyle, safe, comfortable and full of big projects, markets and condos. => Can pay installment through bank for 20 years but need to pay 30% of the house price in advance.",11.52,104.95,170000.0
206962.0,"Vimean Phnom Penh Villa (LB) in Borey, Vimean Phanom Penh, Project , His Excellency Chea Sophara Road (598) ","$199,000",4.0,5.0,110.55,Phnom Penh,Sen Sok,Khmuonh, ,Villa,False,residential,"Vimean Phnom Penh Villa (LB) in Borey, Vimean Phanom Penh, Project , His Excellency Chea Sophara Road (598) Need to sell urgently * Price only: $199,000 (negotiable) *This price plus a free transfer *Land size: 5.5m x 20.1m *House size: 5.5m x 12.6m * 5.5m front land and 2m back land left * 4 bedrooms and 5 bathrooms * House facing east: South Chiang Kert * Provide materials such as: 4 air conditioners, 1 dresser, 1 bed, 1 sofa set and curtain - Location: at His Excellency Chea Sophara Road (598) spend 7 – 10 minutes from AEON2 supermarket and Makro supermarket - Civilized living, safe, comfortable and full of big plans - Bank installment for 20 years but require 30% of the house upfront.",11.55,104.89,199000.0
215703.0,"Flat (corner) Borey Lay Kong, Dongkor District","$155,000",2.0,3.0,110.5,Phnom Penh,Dangkao,Dangkao, ,Flat,False,residential,"Flat (corner) Borey Lay Kong, Dongkor District, need to sell urgently. * Price only: 155,000 dollars (negotiable) *This price includes transfer of title * Land size: 6.5m x 17m * House size: 4m x 12m * Front land left 4m, back land 1m and corner land 2.5m * 2 bedrooms 3 bathrooms * home facing : north side ?? Location: Good location, 700m from Sunna Phum school, Toul Pongro road and 1.6k. From the Iron Bridge of Chamka Doung => Civilized lifestyle, safe, comfortable and full of big projects, markets and condos. => Can pay installment via This is some text bank for 20 years but need to pay 30% of the house price in advance.",11.48,104.9,155000.0
218775.0,"Urgent! 2 bedrooms resale condo in Chroy Changvar, Phnom Penh","$120,000",2.0,2.0,110.0,Phnom Penh,Chroy Changvar,Chroy Changvar, ,Condo,False,residential,"Selling price: $90,000 Gross size: 110sqm Net size: 70sqm Type: 2 bedrooms 2 bathrooms +1 free car parking space Title: Freehold *Location: 1km from Cambodia-Japan friendship bridge, surrounded by ABA bank, Lucky supermarket, Starbucks, Aeon max value, very convenient for living.",11.58,104.93,120000.0
235904.0,Shophouse for rent and sale ,"$1,400,000",3.0,5.0,110.0,Phnom Penh,Chamkarmon,Tumnob Tuek, ,Shophouse,False,residential,"- Address: Commune Tumnob Tuek, District  Boeng Keng Kang, Phnom Penh - Land area : 5.5m x 20m - Building area : 4.2m x 16m - Room ( s ) : 3 - Floors ( s ) : 2.5 - Price for sale : $1,400,000 - Price for rent : $2,000 - ID :  KEY-16430",11.5445,104.913586,1400000.0
224466.0,Flat 1 Unit for Sale,"$319,800",5.0,6.0,110.0,Phnom Penh,Dangkao,Prey Sa, ,Flat,False,residential,"- Address: Commune Prey Sa , District Dangkao , Phnom Penh - Land area :  4m x 27.5m - Built up area : 4m x 16m - Floors ( s ) : 2.5 - Price : $319,800",11.500658,104.856173,319800.0
227967.0,Link-House for Sale,"$155,000",4.0,5.0,110.0,Phnom Penh,Chroy Changvar,Preaek Lieb, ,Unit,False,residential,"- Address: Commune Preaek Lieb , District Chroy Changva , Phnom Penh - Land area :  5m x 22m - Built up area : 5m x 12m - Floors ( s ) :2 - Price : $155,000",11.589674,104.925654,155000.0
230550.0,House for Sale,"$170,000",5.0,4.0,110.0,Phnom Penh,Chroy Changvar,Preaek Lieb, ,House,False,residential,"- Address: Commune Preaek Lieb, District Chroy Changva, Phnom Penh - Land area : 5m x 22m - Built up area : 5m x 12m - Floors ( s ) : 2 - Price : $170,000",11.589674,104.925654,170000.0
210090.0,Modern 4 bedroom  Link house for sale in Orkid? the Royal ,"$285,000",4.0,6.0,110.0,Phnom Penh,Sen Sok,Ou Baek K'am,Kolab  ,Unit,False,residential,"Description: - 4 bedroom - 6 bathroom - Livingroom - Balcony - 1 car Parking - Soft Title - Land Size: 5.5m * 20m - House Size: 5.5m * 12m - Garden, Swimming pool, Gym, ... - International School (CIA, Northbridge...), International Hospital, ... - In project: Lucky Express, Restaurant, Salon, ...",11.546459,104.874422,285000.0
187324.0,TS-183 - Shop/House for Sale in Sen Sok Area,"$390,000",4.0,5.0,110.0,Phnom Penh,Sen Sok,Khmuonh,  ,Shophouse,False,residential,"Shop/Town House for Sale in Sen Sok Area, Phnom Penh/T'S HOME Real Estate Phnom Penh ??Property ID : TS-183 ??Room Type : 4 Bedroom / 5 Bathroom ?? Price : USD 390,000 ?? Land Size : 110? ?? Floor Size : 65?",11.55,104.89,390000.0
221627.0,"?? Business house next to main road, 20m concrete road for sale: 220 000 $ ??","$220,000",5.0,6.0,110.0,Phnom Penh,Sen Sok,Krang Thnong,105 105,House,False,residential,"?? Business house next to main road, 20m concrete road for sale: 220 000 $ ?? ---------------------- // ---------- - // --------------------- _ House next to 105K road, 20m concrete road, main road connecting Aeon Mall 2 to Phnom Penh Airport Business has a lot of traffic to and fro _ Property type: Soft title (transfer to the district to pay stamp duty for one floor) _ 3-storey house: Eo (with twin loft), E1, E2 (tile roof) Bedrooms: 5 Kitchens: 1 Bathrooms: 6 _ House size: 4.3x16m 10m in front of the house and 1.5m behind the house ?? Location: St. 105K, Sangkat Kraing Thnong, Khan Sen Sok, 200m west of Borey Phnom Penh Thmey, Elite Park and North. Borey Piphop Thmey La Sen Sok II ???Price: 220,000 $ (3% fee for guides to buy) ??",11.59138915,104.8422208,220000.0
193807.0,"TS-551 - Shop / Town House for Sale In Dang Kor Area, Phnom Penh","$300,000",4.0,5.0,110.0,Phnom Penh,Dangkao,Dangkao,  ,Shophouse,False,residential,"Shop / Town House for Sale In Dang Kor Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-551 Room Type : 4 Bedrooms / 5 Bathrooms Price : 300,000 USD Land Size: 5m × 22m Floor Size: 4m × 16m",11.48,104.9,300000.0
251107.0,????????????? ??????????? ?????? ????? ???????? ,"$95,000",2.0,3.0,110.0,Phnom Penh,Por Sen Chey,Kamboul,  ,Shophouse,False,residential,"Shophouse for sale in Kamboul, Por Sen Chey, Phnom Penh at $95,000. Details This Shophouse has 2 bedrooms and 3 bathrooms plus parking for 0 cars. The property includes a generous land holding of 110.00 m2, with an internal floor area of 70.00. Location Enjoy living in a convenient location with this Shophouse for sale. If you would like to know more about this property, send an email to the agent by clicking ""Enquire"" or ""Email Agent"" buttons, or click the phone icon to reveal the agent's number to make a call. Alternatively, you can save this property and revisit it later.",11.537783,104.920235,95000.0
214506.0,Two bedroom and two bathroom Condo for Sale in Tonle Bassac-31floor,"$409,217",2.0,2.0,109.9,Phnom Penh,Chamkarmon,Tonle Bassac, ,Condo,False,residential,"??Unit Condo for Sale in Tonle Bassac The Richmond Type - Price: $409,217 (negotiate) - Floor: 31th - Size:  109.9 m2 -  2bedrooms - 2bathrooms - 1 Big living room and Kitchen - Fully Furnished - Face: South Fee additional management fee 0.9/m2 parking car $40/month and motor $7/month Note: the unit is completely 100% finished.",11.54798177,104.9324033,409217.0
