id,information,type,province,price,land_area,price_per_m2,lat,long
rl-132826824,"2 BedRome AT J Tower 2 For Sale
- Floor: 11th
- FACE TO: South
-65SQM Net
A WELL-Known Successful Japan Developer Offerese High Standery, Sky Bar, Sky Bar, etc with extraordinary, etc with extraordinary Japanese-Standard Management Services. 
All of THESE Lead The Project BECOMES BECOMES A POPESTINES TO INVESTASE NOLCHESE FOR OWN FOREE, Investment for Rental. A 91-SQM-2BEDROM UNIT BET BET BET BET BET BET BET BET BET BET BET BET BET BET BET BET BET ABEEN $ 1200- $ 1300 / M. 
Century21 Fuji Realty Investment of J Tower 2 recommended to Locality, Investors from Jana. 
Not Only The Purchase Advisor, Century21 Fuji Realty Will Assist Our Investment for Investment for Investment Return Return. 
We are Offering One Wide Range One-Stop Services Including Buy, Rent, Sell, Sell, and Property Management. 
Call Panhareth Now to Seeable for J Tower 2 Or the UP-coming project of J Tower 3 at: +85589666721",RESIDENTIAL,Phnom Penh,169000.0,65.0,2600.0,11.546037,104.923498
rl-121469960,"Flat for sale at an independent market
- Value: $ 165,000 (Negotiable) (L-3390)
- Home Size: 4.1m x 16m
- Land size: Lower left 2M, 4m front
- Layout: Soft
- Room: 9 bedrooms, 9 bathrooms
- Description: Easy to exploit and in the town area.
 For more information:
085 222 731/085 222 939 968 (Mr59)",RESIDENTIAL,Phnom Penh,165000.0,65.6,2515.2439024390246,11.519958,104.839625
rl-121013974,"House for sale in Boeung Tunnak
- ID: SR08-001
- 5m House size 5m x 20m
- $ 160,000 sales (negotiated)
- 6 bedrooms, 6 bathrooms, 1 kitchen kitchen 1
- The remaining 5M - the side remaining 2.5M
- House at the lane in the concrete road, 8 meters near the UK market and the Boeung Portal city project
- Location is located behind 999 Boeung Tunnanges, Boeung Tunnanges, Bangkou, Phnom Penh, Phnom Penh.
📞 Information Contact Us 016 833 833, 017 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833
🙏 Thanks!
------------------------------------------
House for Sale
- ID: SR08-001
- House Size: 5m x 20m
- PRICE: 160,000 $ (negatiable)
- 6 BedRrogroms, 6 bathrooms, 1 kitchen, 1 living room
- front yard: 5m, side yard: 2.5m
- Road Size: 8m (Concrete Road)
- IT & # 39; S Corner House Nearly Uk Condo Project, Located in Develop Area.
- Location: Sangkat Boeung Tum Pun Ti 1, Khan Mean Chey, Phnom Penh.
📞 FOR More Information Pleatly Kindly Contact Us 016 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833 833.
🙏thanks you!",RESIDENTIAL,Phnom Penh,160000.0,100.0,1600.0,11.526996,104.916137
rl-133915549,"Spacious 2Bedroom For Rent at Orkide The Royal Condominium 2004st.
出租超大 2 房皇家兰花公寓!
- 2BEDROUROMS with 2Bathrooms 
- 10th Floor / 18F
- corner unit 
- Type 2c 107.5SQM Net
- Located on 2004st Inside Borney orkide Gated Community 
- Special Price: $ 700 / M 
- FOR Sale: $ 160,000
看房热线 Visit Appointment: 089 666721 | 098 889987
t.me/panhareth_duy",RESIDENTIAL,Phnom Penh,160000.0,107.5,1488.3720930232557,11.550346,104.87687
rl-121288984,"Hybrid villa for sale in Borey Mongkulk Phnom Penh Project 3 (P-329)
K k kilometers No. 6 Khan Russey Keo
Price: $ 155,000 (Negotiable)
Home Size: 4.4m x 14m
The rest of 4M, the next rest: 1.5m will remain on the side of 1M
Rooms: 4
Bathrooms: 5
Cutting a hard layout
Good location near Borey big will spend 10 minutes to Aeon2 Supermarket.
Contact No: 085 222 928/085 222 798 993 667 (MR.Roma)",RESIDENTIAL,Phnom Penh,155000.0,61.60000000000001,2516.233766233766,11.622469,104.910548
rl-121013819,"House for sale in Tynchery
- ID: NR11-005
- Price: $ 150,000 (Negotiable Prices)
- Land size: 144 square meters
- bedrooms: 8
- Bathrooms: 8
- Kitchen: 1
- The living room: 1
- Direction: Born
- Location is located in the Boeung Sangkat district, Meanchey district, Phnom Penh.
- For more information, please contact 096 966 8888 (Telegram, Line, Whatsapp). Thank you
------------------------------
House for Sale
- ID: NR11-005
- PRICE: $ 150,000 (Negotiable)
- Land Size: 144 SQM
- BED: 8
- bath: 8
- living room: 1
- kitchen: 1
- View: East
- Location: Sangkat Boeung Tum Pun, Khan Meanchey, Phnom Penh.
- For More Information Please Contact to 096 966 8888 (Telegram, Line, WhatsApp). Thanks You!",RESIDENTIAL,Phnom Penh,150000.0,144.0,1041.6666666666667,11.526996,104.916137
rl-121014046,"PLEASE Contact ME AT: 010898864
House for sale
▪ Location: Sangkat Boeung Toul Kork
• Features: New home, large kitchen (5m), atmosphere and neighboring neighbors and near schools and marketing.
• Size: 15m x 4m (backway), 4 bedrooms, 4 bathrooms, (renting from 300-500 $ / month)
▪: 012 389 389 108/098 389 108 (Telegram, Line, WeChat or WhatApp)
--------------
House for Sale
▪ Sankat Boeng Salang Salang Salang, Khan Toul Kok, 5 minutes or 1.3 km from sovana shopping mall.
• size: 15m x 4m FRONS DOOR + 5M FOR KITCHEN, 4 TILLSS, Big kitchen, 
• Environmentus: Peaceful, Friendly Neighbors and Convenient to Public School ND Markets.
• Rental Possibility: 350 $-$ 450 $ / month
▪ ▪:389 1089 1089 108/098 389 108 (Telegram, Line, WeChat or WhatApp)",RESIDENTIAL,Phnom Penh,150000.0,60.0,2500.0,11.554077,104.896265
rl-121724712,"With 3 BedRrogroms apartment for Sale
- PRICE: $ 150,000
- There, Two Bathrooms, 142 SQM, 2 Living Rooms, includee kitchen and balcony
- on 4th Floor
- The Location on St 136 on the 4th Floror, It Have Been Renovated to Western Standards.and IT Has Some Furniture.
Therere Are Sale on Price $ 150,000, However Will Consider Separately.
If You Are Looking For Newly Renovated APARATED APARTMS AS HOME, Or BOTH, Call Now For Book A Viewing Today!
🚩Contact us: 085 223 377 | 085 222 768 (MR Phirun)",RESIDENTIAL,Phnom Penh,150000.0,142.0,1056.338028169014,11.558485,104.930332
rl-133195770,"#Just #listed 2BEDRROOMS GOD PRICE 
Orkide the royal condominium 
- 2BEDROOMS
- size 95.2sqm 
- fully filned 
- $ 750 / m on 1 year Leasing Contract 🥰🥰
Visit Appointment: 089788861
T.me/panhareth_duy",RESIDENTIAL,Phnom Penh,150000.0,95.2,1575.6302521008404,11.550031,104.874681
rl-134185638,"L'attrait beneung kang condominium 
1bedroom, 1bathroom Very Urgent Sale 
- Before Price 162K NOW DrOPEDPED ONLY $ 145,000 🔥🔥
- Net Size 51.71m2
- Facing to Northwest 
- Location BKK1
- fully filned
- Facility Has Fitness Gym, Swimming Pool, Shared Laundry Room, Car Parking ...
☎️more info please:
- Call: (855) 89 666 721
- Telegram: https://t.me/panhareth_duy",RESIDENTIAL,Phnom Penh,145000.0,51.71,2804.0997872751886,11.551595,104.92427
rl-121013801,"House for sale
- ID: NR11-009
- Price: $ 140,000 (Negotiable)
- Home Size: 5m x 14m
- bedrooms: 4
- Bathrooms: 5
The rest of the front: 2M
The rest rest: 1m
- Location in the village of Property, Sangkat Sangkat, Boeung Torak district, district, Phnom Penh.
- For more information, please contact 096 966 8888 (Telegram, Line, Whatsapp). Thank you
--------------------------------------------
House for Sale
- ID: NR11-009
- PRICE: $ 140,000 (Negotiable)
- House Size: 6m x 14m
- Beds: 4
- Baths: 5
- front yard: 2m
- Back yard: 1m
- Location: Phum Chamreun Phal, Sangkat Beoung Tumpun, Phnom Penh.
- For More Information Please Contact to 096 966 8888 (Telegram, Line, WhatsApp). Thanks You!",RESIDENTIAL,Phnom Penh,140000.0,70.0,2000.0,11.526996,104.916137
rl-121462832,"💢 Condo for sale
: 138,000
+ 2 bedrooms
+ 65sqm size
+ 17th floor
+ Furniture
-------------------------------
-Price: $ 138,000
-Bedroom: 2
-Size: 65 SQM
-Floor: 17
-Furniture: Full
Contact: 085 223 377 | 085 222 768 (M Pherun)",RESIDENTIAL,Phnom Penh,138000.0,65.0,2123.076923076923,11.545763,104.930554
rl-121476934,"Apartment apartment sells near Ta Tang Krorom Pagoda (Khith Chhoeun)
- Price: $ 135,000 (L-3407)
- There are 2 bedrooms, 3 bathrooms
- 4.2m x 16m size
The rest 6m
The rest of the back 1.5m
- 3M rest
- Hard layout
- Location: Located on a good main road for a living
 Contact Number: 085 222 735/069 993 667 (Jeudi)",RESIDENTIAL,Phnom Penh,135000.0,67.2,2008.9285714285713,11.549646,104.795465
rl-121440231,"LC2 hybrid hybrid villa sells
In Borey Peng Huoth Boeung Snor project in Musgreen Project
-------------------------------
 Price: $ 135,000 (Negotiable) (L-3363)
- Home size: 5.1m x 7.2m
- Room: 3 bedrooms, 4 bathrooms
- Describe: Good to live in business, located nearly located near school, hospital, mall, modern, high-speed, high quality and high safety ...
- For more information: 085 222 710 / 085/096 555 1755 (Mr58 (Mr58)",RESIDENTIAL,Phnom Penh,135000.0,36.72,3676.470588235294,11.524933,104.956408
rl-121013844,"An emergency sale of the shekkin near Aeon 3 Malls Diamond Palace and Borey Peng Huoth The Star Diamond.
 Prevent $ 132,000
 Size 4.2m x 15m
 There are 2 bedrooms, 3 bathrooms
 Contact: 012 61 31 311 319 919 789/015 779 779 789",RESIDENTIAL,Phnom Penh,132000.0,63.0,2095.2380952380954,11.504046,104.933045
rl-121406181,"Condo for sale in J-Tower 1
+ Sale Price: $ 130,000
+ Size 45 SQM
+ One bedroom on the 21st floor
+ Soft layout
Contact: 085 223 377 | 085 222 768 (MS PichSung)
-----------------------------------------
Condo for Sale at AT J-Tower 1
- PRICE: $ 130,000 (Negotiate) (L-3336)
- size: 45 sqm
- ROOM: 1 BedRoom
- Floror: 21
- Title: SOFT
- Contact us: 085 223 377 | 085 222 768 (MS PichSung)",RESIDENTIAL,Phnom Penh,130000.0,45.0,2888.8888888888887,11.545763,104.930554
rl-121013786,"House Sale in Borey New World New World Farm
- Price: $ 130,000 (Negotiable) (L-2407)
- Home Size: 4m x 16m
- Room: 2 bedrooms, 3 bathrooms
Land Size: The 3.5m remaining ahead of the front 6m and behind 7m
- Layout: Hard layout
- facing the east
- Material: Cool Machin 1, 2 wardrobs
- Location: Borey New World New Farm
- Description: Highly secure and is downtown ...
📳 Relationship: 085 222 731/069 993 668 (Mr66 (Mr. PC)",RESIDENTIAL,Phnom Penh,130000.0,64.0,2031.25,11.492978,104.861209
rl-134185641,"🔥🔥🔥big 1bedroll De Castle Royal BKK1 
🫰🫰special Price only $ 128,000
- 1 BedRooms, 1 bedroom, big living room, 1 kitchen, balcony
- Total AREA 117 SQM, Net AREA 74 SQM
- free hard title
- included furniture
- include 1 Car Parking Private
📍 Fitness Gym, swimming pool, sauna, café, mini-mart, 1 Private Car Parking ...
📍 Located in BKK1 ISA OF Phnom Penh Phnom Penh.
📍 Map: https://goo.gl/maps/lukwj74he2ph17sx7
𝐌𝐨𝐫𝐞 𝐢𝐧𝐟𝐨 𝐩𝐥𝐞𝐚𝐬𝐞:
Call: (855) 89 666 721
Telegram: https://t.me/panhareth_duy",RESIDENTIAL,Phnom Penh,128000.0,117.0,1094.017094017094,11.553188,104.921955
rl-121308587,"Flat for sale in Borey Longny (Highland)
- Price: $ 125,000 (Negotiable) (L-3253)
- Home Size: 4m x 16m
Land size: The rest of the 4m front
- Room: 4 bedrooms, 5 bathrooms
- Layout: Hard
- facing north
- Indoor Material: None
- Location: Borey Long Nyn Nany
- Describe: Multiple lives are very secure near the school hospital ...
Contact: 085 222 769/085 222 731/069 993 668 (Mr59 (Mr5)",RESIDENTIAL,Phnom Penh,125000.0,64.0,1953.125,11.492978,104.861209
rl-134594648,"🤩🤩2BEDROOM FOR SALE WITH Special Price at Agile Residence Monivong! ️! ️! ️
👉 2BEDROUROMS with 1 bathroom
👉 21st Floor 
👉 Brand New Room 
👉 $ 125,000 😊😊71.99SQM 
! ️First comerst server! ️
☎️visit Appointment 089 788861
T.me/panhareth_duy",RESIDENTIAL,Phnom Penh,125000.0,71.99,1736.3522711487708,11.552217,104.917532
rl-121013821,"Flat for sale
- ID: NR11-003
- Price: $ 120,000 (Negotiable Prices)
- Home size: 4m × 16m
- bedrooms: 4
- Bathrooms: 5
- Kitchen: 1
- The living room: 1
- The face remains: 4M
- direction: Gems
- Location located: Neak Chomong Village, Sangkat Boeung Torakkun Sangkat, Phnom Penh, Phnom Penh.
- For more information, please contact 096 966 8888 (Telegram, Line, Whatsapp). Thank you
------------------------------
Flat House For Sale
- ID: NR11-003
- PRICE: $ 120,000 (Negotiable)
- House Size: 4m x 16m
- BED: 4
- BAT: 5
- living room: 1
- kitchen: 1
- front yard: 4m
- view: South
- Location: Sangkat Boeung Tum Pun, Khan Meanchey, Phnom Penh.
- For More Information Please Contact to 096 966 8888 (Telegram, Line, WhatsApp). Thanks You!",RESIDENTIAL,Phnom Penh,120000.0,64.0,1875.0,11.526996,104.916137
rl-121899598,"Go Home Residences is located in Toul Kork Arreea Which is Central Points of Phnom Penh and Rich In Political, Cultural and Sports Facilities. The Project Was Built on Total Land 1220.47 SQM. The Building Size IS IS 29382 SQM Which Was Built 32 Floors Of The Building and Offered 448 Units 448 Units 448 Units. The Building Was Designed in The Concepts of Living with Nature WITH Nature WITH Nature WITH Nature WITH NATJY Comfortable in the City.
The Unit SizeS Starts from 39.3 Square Meters Meters to 73.93 Square Meters. The UNIT IS A Blank Canvas That, Outfit and Customize to Your Heard's Content.
If You Want to Have A Modern Stylish and Luxury Lifestyle, This Project ISject Is the Best Place for You. The Project Was Distributed MeanY OF Amenities and Facilities That It is A Part Perfectly Complement There, Parking Areas with 24-Hour Security Will Always Alwaysure Your Safety and Peace of Mind and Peace of Mind.
Contact Centricy 21 Apex Property
Send Us a Message Today to Hear More About this Amazing Piece of Real Estate.
Tel: +8561555020
Email: Sovanda@c21apex.com",RESIDENTIAL,Phnom Penh,120000.0,1220.47,98.32277729071588,11.575754,104.891908
rl-121424854,"Flat in front of Asking Chhg (3352)
- Price: $ 118,000 (Negotiable)
- Home Size: 4m x 16m
- Land size: 4m x 23m
- side left: 1m
- bedrooms: 4
- Bathrooms: 5
- The living room: 1
- Location: Borey Vimean, Phnom Penh Road 5, National Road No 5, Svay Pan Khan, full of full. Business Types of Business A face of comfortable airbuilders, comfortable and secure.
Contact Number: 085 222 798/069 993 667 (MR Roma)",RESIDENTIAL,Phnom Penh,118000.0,64.0,1843.75,11.644791,104.874991
rl-121013876,"+ Villa for sale in Borey Peng Huoth Boeung Snor
- Price: $ 116,000 in talks
- Home size: 5.1m x 7.2m
- Land size.: 5m x 14.2m
- Room: 2 bedrooms, 3 bathrooms
- Hard layout
☎ Please communicate: 085 777 644/069 993 668 (MSAVER)
--------------------------------------------------------
The Villa for Sale In Penghout Boeng Snor
- Price $ 116,000 Negotiable
- 2 BedRouss, 3 bathrooms
- House Size 5.1m x 7.2 m
- Land Size 5.1m x 14.2m
- HARD TITTLE
- Furnished semi
☐ Contact us NOW: 085 777 644/069 993 668 (MSAVERVY)",RESIDENTIAL,Phnom Penh,116000.0,36.72,3159.041394335512,11.524933,104.956408
rl-134228466,"Super Amazing Deal For 2Bedrooms at The Penthhouse Residence 
永旺 1 对面
【捡漏】 2 房全家具家电现房出售 !!! 
- 2BEDRROMS 70sqm Gross 50sqm Net 2 房 1 位 1 位
- On Higher Floor 21st Floor 21 楼
- $ 115,000 Negotiable 可谈
- includee Furniture & Free Transfer Strata Title 含家具家电和硬卡更名费
看房热线 Visit Appointment 089 788861 | 098 889987
t.me/panhareth_duy",RESIDENTIAL,Phnom Penh,115000.0,70.0,1642.857142857143,11.548667,104.930958
rl-132992067,"2Bedroom Penthouse Residence Urgent For Sales
- 2BEDROOMS
- 71SQM GRO 50 Net SQM
- Higher Floor 
- the infront of aeon 1
- Purchase Price Before $ 18X, XXX
- on Sales Urgently $ 107,000 Ngotiable 
- fully filned 
- Strata Title
Visit Appointment: 089 788861
t.me/panhareth_duy
# 2BedRoom #Forsale # Aeon1 #penthouse #uresidelence #urgent",RESIDENTIAL,Phnom Penh,115000.0,71.0,1619.718309859155,11.548328,104.932617
rl-121014037,"PLASE Contact Me AT: 012389108 | 098 389 108
House Sold at Tuol Kork Market
* Special features: Multiple people (near factories), home to the market, there are postoperative paths and good prices
* Home Size: 50sqm 
• Relationships: 012 389 108 | 098 389 108",RESIDENTIAL,Phnom Penh,110000.0,50.0,2200.0,11.585203,104.898336
rl-134185639,"Agile Sky Residence Condominium urgent Sale!
🔥 Sale Price $ 109,000 on 23RD Floror
🔥 Building A
- Branch New Furniture
- 1 BedRoom, 1 bathroom, living room kitchen and balcony ..
- Total Size 57sqm
- Facing to East
- Freehold / Strata Title 
- Facility Has Infinity Pool, Gym & Yoga Room, Maze Garden, Library, Sky Bar and etc ...
📍 Locations on Monivong Blvd, Next to BKK1 Area, surrounding by Restaurant, Coffer Shop, Bank etc.
𝐌𝐨𝐫𝐞 𝐢𝐧𝐟𝐨 𝐩𝐥𝐞𝐚𝐬𝐞:
Call: (855) 89 666 721
Telegram: https://t.me/panhareth_duy",RESIDENTIAL,Phnom Penh,109000.0,57.0,1912.280701754386,11.55062,104.924957
rl-121899595,"Studio Type: 
PRICE RANGE: $ 90,000 to $ 150,000
Studio Type A: (1 bedroom, 2 living Room, 1 kitchen, 1 bathroom)
- Net Size: 40.04 SQM
- Gross Size: 48.99 SQM
Studio Type A1: (1 bedroom, 2 living room, 1 kitchen, 1 bathroom)
- NET SIZE: 44.18 SQM
- Gross Size: 56.33 SQM
Studio Type A2: (1 bedroom, 2 living room, 1 kitchen, 1 bathroom)
- Net Size: 46.28 SQM
- Gross Size: 56.33 SQM
Studio Type A3 (1 BedRoom, 2 Living Room, 1 kitchen, 1 bathroom)
- NET SIZE: 48.44 SQM
- Gross Size: 59.27 SQM
Studio Type B (1 BedRoom, 2 Living Room, 1 kitchen, 1 bathroom)
- Net Size: 46.28 SQM
- Gross Size: 56.33 SQM
Studio Type B1 (1 BedRoom, 2 Living Room, 1 Kitchen, 1 Bathroom)
- Net Size: 48.06 SQM
- Gross Size: 58.81 SQM
Studio Type B2 (1 BedRoom, 2 living Room, 1 kitchen, 1 bathroom)
- NET SIZE: 51.52SQM
- Gross Size: 63.04 SQM
Contact Centricy 21 Apex Property
Send Us a Message Today to Hear More About this Amazing Piece of Real Estate.
Tel: 061555020
E-mail: sovanda@c21apex.com",RESIDENTIAL,Phnom Penh,105000.0,40.04,2622.3776223776226,11.589422,104.927091
rl-121899602,"1 Bedroom Type:
PRICE RANGE: $ 100,000 to $ 190,000
1 BedRoom: Type C (1 bedroom, 2 living Room, 1 kitchen, 1 bathroom)
- NET SIZE: 61.32 SQM 
- Gross Size: 75.91 SQM 
1 BedRoom: Type g (1 bedroom, 2 living room, 1 kitchen, 2 bathroom)
- Net Size: 59.59 SQM 
- Gross Size: 72.91 SQM 
Contact Centricy 21 Apex Property
Send Us a Message Today to Hear More About this Amazing Piece of Real Estate.
Tel: 061555020
E-mail: sovanda@c21apex.com",RESIDENTIAL,Phnom Penh,100000.0,61.32,1630.7893020221786,11.589422,104.927091
rl-121013820,"House for sale in Boeung Torak
- ID: NR11-004
- Price: $ 100,000 (Negotiable Prices)
- Home size: 4m × 16m
- Layout type: Hard layout
- bedrooms: 4
- Bathrooms: 5
- Kitchen: 1
- The living room: 1
- Direction: Born
- Location in Boeung Sangkat Sangkat, Khan Meanchey, Phnom Penh, down from Street 371, 600 meters.
- For more information, please contact 096 966 8888 (Telegram, Line, Whatsapp). Thank you
------------------------------
House for Sale at Beeoung Tum Pun
- ID: NR11-004
- PRICE: $ 100,000 (Negotiable)
- House Size: 4m x 16m
- Title: Hard Title
- BED: 4
- BAT: 5
- living room: 1
- kitchen: 1
- front yard: 4m
- View: East
- Location: Sangkat Boeung Tum Pun, Khan Meanchey, Phnom Penh.
- For More Information Please Contact to 096 966 8888 (Telegram, Line, WhatsApp). Thanks You!",RESIDENTIAL,Phnom Penh,100000.0,64.0,1562.5,11.526996,104.916137
rl-121424866,"House for sale
- Price: $ 99,000 (Negotiable)
- Land size: 4.3 m x 22m
- Home Size: 4.3 m × 16 m
- 3 bedrooms 3 bathrooms
- Layout: Soft layout
- Location: Sangkat Meanchey Cham, Khan Meanchey, Phnom Penh
- Description: Good location for comfortable living
And well-being near the shop market is easy to get a business.
☎ Communicate: 085 222 736/085 222 710/069 993 668",RESIDENTIAL,Phnom Penh,99000.0,94.6,1046.5116279069769,11.504046,104.933045
rl-121013817,"House for sale in New World Farm Center
- ID: nr11-010
- Sale Price: $ 97,000 (Negotiable Prices)
- Home Size: 4m x 16m
- Bedrooms: 3
- Bathrooms: 4
- The face remains: 4M
LINE NEW: 1M
- Store in Borey, the New World Farm, Khan Dangkang, Sangkat of Dangka, Phnom Penh.
- For more information, please contact 016 833 833 833 833 833 833 833 833 (Da Van). Thanks!
----------------------------
House for Sale
- ID: nr11-010
- PRICE: $ 97,000 (Negotiable)
- House Size: 4m x 16m
- Beds: 3
- baths: 4
- front yard: 4m
- Back yard: 1m
- Location: Borey New World Chamka Dong, Khan Dang Kor, Phnom Penh.
- for More Information Pleatgo Contacts to Ms. Davan: 016 833 833/017 833 833 833 833 833 833 Thanks You!",RESIDENTIAL,Phnom Penh,97000.0,64.0,1515.625,11.479751,104.868813
rl-134185640,"Urgent! ️ $ 97,000 resale unit 
 Higher Floor 1bedroom 47sqm Net For Sales 
- urban village Phase 2 on 31st Floor
- 47SQM Net 
- HAND OVER OVER OVER End of 2024
For More Details 089788861
T.me/panhareth_duy",RESIDENTIAL,Phnom Penh,97000.0,47.0,2063.8297872340427,11.524328,104.92879
rl-135315812,"Urgent Sales House ⚡️ near Borey Peng Huot Road 60m (ID: # D3369)
👉 Price: $ 95,000 (Negotiable)
👉 A good location near Eaon3, near the Road 60m near the Sovanna School Borey Peng Huoth, 60m, medical, and malls.
 👉 Home size: 4.2 M x 16m 
👉 Homes have 2 bedrooms and 3 bathrooms
👉 In front of 2 2.3m and rear 1m
👉 Homes turn south
👉 Release the Oil Transfer Service (solid layout)	
E-19-306 ID ID
Contact:	
☎️ (Cellcard): 078 919 789 | 012 61 31113  	
☎️ (smart): 015 779 789	
🌐https: //www.c21diamondInvestments.com	
↗️telgram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,95000.0,67.2,1413.6904761904761,11.504344,104.933089
rl-121476935,"New World House in New World (Chock V 2)
- Price: $ 90000 (L-3405)
- 4.1m x 12m size
- Bedrooms: 2
- Bathrooms: 3
- House Front: 6m
- Late Land Remain: 1.7m
- Location: Located on the main road to live
Contact Number: 085 222 735/069 993 667 (Jeudi)",RESIDENTIAL,Phnom Penh,90000.0,49.2,1829.2682926829268,11.549646,104.795465
rl-121383037,"Buy home Morgan Emma Worldwide, you will be the largest international condominium in the Mekong River and Chakkang River on Chroy Choma 
 The price of sale from $ 90,000
 Morgan residential building is 53 floors
 Each floor can see a beautiful scenery in every corner of Phnom Penh
 Each floor residence size range from 45 square meters up to 102 square meters
 Monthly service $ 1.20 / square meters 
 The Morgan project extends on a 2.4-hectar land area of ​​39% of the entire project area
 Can enter in 2022 Potes: Near University, Major Malls, International Commerce, International Hospital, Five-star hotel, etc.
 You will get up to 21% for 3 years for 3 years or rent yourself earnings of monthly income from $ 800 to $ 3,000 / month
Location: 1.5 km from Chroy Changva bridge or 5 minutes from four-hand circles.
 Contact today to get a special discount ever: 096 289 6959 61 719 789 789",RESIDENTIAL,Phnom Penh,90000.0,45.0,2000.0,11.554077,104.896265
rl-121899597,"2 Bedroom Type: 
Average Price Range: $ 2,200 - $ 2,500
TYPE D (2 BedRoom, 2 Living Room, 1 Kitchen, 1 Bathroom)
- NET SIZE: 68.46 SQM 
- Gross Size: 83.62 SQM
TYPE D1 (2 BedRoom, 2 Living Room, 1 Kitchen, 1 Bathroom)
- Net Size: 70.25 SQM 
- Gross Size: 85.96 SQM
TYPE D2 (2 BedRoom, 2 Living Room, 1 Kitchen, 1 Bathroom)
- Net Size: 73.24 SQM 
- Gross Size: 89.62 SQM
Type e (2 bedroom, 2 living room, 1 kitchen, 3 bathrooms)
- NET SIZE: 85.06 SQM 
- Gross Size: 104.08 SQM
Contact Centricy 21 Apex Property
Send Us a Message Today to Hear More About this Amazing Piece of Real Estate.
Tel: 061555020",RESIDENTIAL,Phnom Penh,90000.0,68.46,1314.6362839614374,11.589422,104.927091
rl-133925397,"UK CONDO 271 CornRome 2Bedrooms for Sale
- Brand New of Corner Room 
- 12th Floror, $ 90,000 Negotiable
- 65sqm net 
- 2BEDRROOMS with 1 Bathroom 
- Located on Street 271, Sangkat Tum Nob Terk, Khan Boueng Kang Kang Kang Kang Kang
Visit Appointment at 089 666 721 | 098 889987
t.me/panhareth_duy",RESIDENTIAL,Phnom Penh,90000.0,65.0,1384.6153846153845,11.543745,104.905645
rl-121013787,"House for sale in Dangkor District
- Sale Price: $ 85,000 (Negotiable) (L-2406)
- Home Size: 4m x 15m
- Land Size: The rest of 5m and the back of 1M
- Room: 2 bedrooms, 3 bathrooms
- Layout: Hard
- Home: 2 floors
- facing the east
- Location: Dangkor District, Phnom Penh
- Description: Highly secure and near the Phum of Chamkarmon
📳 Relationship: 085 222 731/069 993 667 (Mr. PC)",RESIDENTIAL,Phnom Penh,85000.0,60.0,1416.6666666666667,11.492978,104.861209
rl-134399860,"🌟 Developer's PRICE: $ 140,000
😊😊 Price dropped to: $ 85,000
1 BedRoom | 53.9 sqm net
Located in Tower C | 18th Floror
Enjoy A Stunning Pool View
This resale unit at orkide the Royal Condominium Offers A Spacious A Spacious Aprea with Elegant Design and Breattaking Views. Don't Miss Out On this Incredible Opportunity! Contact us Todays US To Schedule A Viewing and Secure Your New Home.
Welcome to orkide The Royal Condominium, WHER LUXURY MEETS Convenience In Central Phnom Penh. Our condominium is Near The Central Business District and the Aird Top Schools and a Mall Right Right Here.
Enjoy The Royal Sky Club On The Rooftop For Swimming, Cycling, or Stargazing with the views stunning views. Relax in The Royal Garden for Peaceful Moments with Loved ones.
Discovery Our resale Unit on the 18th Floror, offering spacious living and beauts views. IT Features Elegant Design Designable Urban Lifestyle.
Experience Urban Luxury At orkide The Royal Condominium in Phnom Penh.",RESIDENTIAL,Phnom Penh,85000.0,53.9,1576.9944341372914,11.549463,104.876055
rl-121013824,"House for sale in New World Farm Center
- ID: NR11-008
- Sale Price: $ 83,000 (Negotiable Prices)
- Home Size: 4m x 16m
- Bedrooms: 2
- Bathrooms: 3
- The face remains: 4m
LINE NEW: 1M
- Store in Borey, the New World Farm, Khan Dangkang, Sangkat of Dangka, Phnom Penh.
- For more information, please contact 016 833 833 833 833 833 833 833 833 (Da Van). Thanks!
----------------------------
House for Sale
- ID: NR11-008
- PRICE: $ 83,000 (Negotiable)
- House Size: 4m x 16m
- Beds: 2
- Baths: 3
- front yard: 4m
- Back yard: 1m
- Location: Borey New World Chamka Dong, Khan Dang Kor, Phnom Penh.
- for More Information Pleatgo Contacts to Ms. Davan: 016 833 833/017 833 833 833 833 833 833 Thanks You!",RESIDENTIAL,Phnom Penh,83000.0,64.0,1296.875,11.479751,104.868813
