Phsar_Chas_nearest,Royal_Palace_3_5km,address_line_2,address_locality,h_id,h_id_price_min,n_atm_in_1km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,nearest_resturant,price_per_m2
0.0,1.0,16.0,1.0,180.0,942.13,0.0,44.0,248.0,0.0,2083.34
0.0,0.0,73.0,6.0,29.0,174.89,0.0,0.0,0.0,0.0,225.11
0.0,0.0,74.0,8.0,709.0,442.82,0.0,0.0,0.0,0.0,449.78
0.0,0.0,30.0,9.0,364.0,1326.07,0.0,20.0,169.0,0.0,1326.07
0.0,0.0,74.0,8.0,567.0,336.65,0.0,0.0,0.0,0.0,348.89
0.0,1.0,37.0,1.0,439.0,1675.32,0.0,4.0,158.0,0.0,1713.99
0.0,0.0,21.0,9.0,363.0,1130.11,0.0,4.0,72.0,0.0,1350.62
0.0,0.0,9.0,8.0,271.0,147.5,0.0,0.0,0.0,0.0,147.5
0.0,0.0,73.0,6.0,10.0,230.5,0.0,0.0,0.0,0.0,301.01
0.0,0.0,68.0,3.0,240.0,238.98,0.0,0.0,0.0,0.0,682.85
0.0,0.0,93.0,1.0,776.0,807.74,0.0,0.0,4.0,0.0,958.2
0.0,0.0,72.0,3.0,159.0,252.7,0.0,0.0,0.0,0.0,912.05
0.0,0.0,70.0,3.0,110.0,191.92,0.0,0.0,0.0,0.0,191.92
0.0,0.0,9.0,8.0,270.0,149.4,0.0,0.0,0.0,0.0,169.33
0.0,0.0,59.0,6.0,64.0,134.33,0.0,0.0,0.0,0.0,191.98
0.0,0.0,23.0,3.0,237.0,227.23,0.0,0.0,0.0,0.0,1240.08
0.0,0.0,43.0,8.0,515.0,92.92,0.0,0.0,0.0,0.0,97.3
0.0,0.0,93.0,1.0,438.0,993.14,0.0,0.0,72.0,0.0,1167.94
0.0,0.0,45.0,10.0,715.0,2512.91,0.0,8.0,36.0,0.0,2532.52
0.0,0.0,20.0,9.0,336.0,1277.97,0.0,0.0,32.0,0.0,1456.84
0.0,0.0,93.0,1.0,429.0,777.68,0.0,0.0,0.0,0.0,823.48
0.0,0.0,43.0,8.0,548.0,89.73,0.0,0.0,0.0,0.0,89.73
0.0,0.0,27.0,2.0,413.0,181.04,0.0,0.0,0.0,0.0,194.57
0.0,0.0,59.0,6.0,64.0,134.33,0.0,0.0,0.0,0.0,223.11
0.0,0.0,78.0,5.0,223.0,1912.83,0.0,0.0,24.0,0.0,2495.14
0.0,0.0,70.0,3.0,92.0,189.72,0.0,0.0,0.0,0.0,265.93
0.0,0.0,77.0,4.0,459.0,2364.28,16.0,269.0,181.0,0.0,4032.32
0.0,0.0,9.0,8.0,272.0,129.95,0.0,0.0,0.0,0.0,159.52
0.0,0.0,63.0,2.0,310.0,506.86,0.0,20.0,272.0,0.0,2485.66
0.0,0.0,27.0,2.0,394.0,175.28,0.0,0.0,4.0,0.0,175.28
0.0,0.0,26.0,8.0,643.0,839.45,0.0,0.0,0.0,0.0,1211.41
0.0,0.0,57.0,3.0,136.0,225.71,0.0,0.0,0.0,0.0,361.27
0.0,0.0,58.0,6.0,66.0,151.14,0.0,0.0,0.0,0.0,166.27
0.0,0.0,78.0,5.0,454.0,3171.03,0.0,24.0,250.0,0.0,3197.45
0.0,0.0,17.0,3.0,116.0,414.37,0.0,0.0,0.0,0.0,561.88
0.0,1.0,88.0,9.0,298.0,1996.16,4.0,52.0,397.0,0.0,1996.16
0.0,1.0,84.0,11.0,470.0,2401.48,12.0,232.0,303.0,0.0,3951.82
0.0,0.0,67.0,1.0,258.0,368.57,0.0,0.0,0.0,0.0,419.63
0.0,0.0,12.0,5.0,170.0,1128.26,0.0,4.0,0.0,0.0,1785.29
0.0,0.0,17.0,3.0,93.0,249.28,0.0,0.0,0.0,0.0,541.47
0.0,0.0,93.0,1.0,429.0,777.68,0.0,0.0,0.0,0.0,821.4
0.0,0.0,28.0,1.0,747.0,196.17,0.0,0.0,0.0,0.0,196.17
0.0,0.0,80.0,3.0,253.0,159.47,0.0,0.0,0.0,0.0,194.32
0.0,0.0,17.0,3.0,119.0,218.86,0.0,0.0,0.0,0.0,492.42
0.0,0.0,63.0,2.0,309.0,2092.52,0.0,8.0,122.0,0.0,2092.52
0.0,1.0,88.0,9.0,352.0,2108.57,0.0,56.0,437.0,0.0,2108.57
0.0,0.0,37.0,1.0,441.0,716.16,0.0,4.0,20.0,0.0,1366.62
0.0,0.0,29.0,10.0,36.0,738.92,0.0,0.0,0.0,0.0,1086.16
0.0,0.0,12.0,5.0,198.0,630.77,4.0,0.0,24.0,0.0,2141.44
0.0,0.0,43.0,8.0,550.0,88.86,0.0,0.0,0.0,0.0,88.86
0.0,0.0,27.0,2.0,410.0,176.08,0.0,0.0,0.0,0.0,176.57
0.0,0.0,66.0,2.0,405.0,647.27,0.0,4.0,40.0,0.0,692.11
0.0,0.0,66.0,2.0,405.0,647.27,0.0,4.0,28.0,0.0,667.65
0.0,0.0,78.0,5.0,726.0,2277.06,0.0,4.0,56.0,0.0,2713.6
0.0,0.0,59.0,6.0,605.0,140.11,0.0,0.0,0.0,0.0,211.94
0.0,0.0,67.0,1.0,786.0,329.49,0.0,0.0,0.0,0.0,340.69
0.0,0.0,58.0,6.0,70.0,111.88,0.0,0.0,0.0,0.0,147.62
0.0,0.0,69.0,3.0,125.0,68.37,0.0,0.0,0.0,0.0,247.45
0.0,0.0,67.0,1.0,757.0,305.67,0.0,0.0,0.0,0.0,357.5
0.0,1.0,22.0,2.0,304.0,2281.32,8.0,86.0,387.0,0.0,2401.99
0.0,0.0,28.0,1.0,203.0,559.99,0.0,4.0,0.0,0.0,565.63
0.0,0.0,45.0,10.0,355.0,2887.38,0.0,24.0,112.0,0.0,3090.15
0.0,0.0,57.0,3.0,665.0,321.07,0.0,0.0,0.0,0.0,343.79
0.0,0.0,9.0,8.0,689.0,149.3,0.0,0.0,0.0,0.0,156.56
0.0,0.0,63.0,2.0,370.0,1577.1,0.0,0.0,0.0,0.0,1758.98
0.0,0.0,45.0,10.0,465.0,2779.0,4.0,40.0,227.0,0.0,3033.1
0.0,0.0,33.0,3.0,286.0,60.45,0.0,0.0,0.0,0.0,208.99
0.0,1.0,16.0,1.0,424.0,1946.64,0.0,80.0,418.0,0.0,2480.19
0.0,0.0,76.0,3.0,103.0,246.25,0.0,0.0,0.0,0.0,270.12
0.0,0.0,80.0,3.0,163.0,167.46,0.0,0.0,0.0,0.0,167.46
0.0,0.0,27.0,2.0,834.0,167.52,0.0,0.0,0.0,0.0,209.56
0.0,0.0,0.0,2.0,824.0,510.28,0.0,0.0,0.0,0.0,566.46
0.0,0.0,58.0,6.0,60.0,128.68,0.0,0.0,0.0,0.0,128.68
0.0,0.0,23.0,3.0,234.0,491.2,0.0,0.0,0.0,0.0,1259.48
0.0,0.0,9.0,8.0,279.0,118.18,0.0,0.0,0.0,0.0,169.83
0.0,0.0,25.0,8.0,687.0,743.28,0.0,0.0,0.0,0.0,743.28
0.0,0.0,69.0,3.0,139.0,276.99,0.0,0.0,0.0,0.0,341.95
0.0,0.0,93.0,1.0,442.0,958.0,0.0,0.0,20.0,0.0,971.31
0.0,0.0,45.0,10.0,354.0,2607.88,0.0,12.0,48.0,0.0,2659.49
0.0,0.0,43.0,8.0,518.0,79.1,0.0,0.0,0.0,0.0,94.06
0.0,0.0,66.0,2.0,376.0,569.68,0.0,0.0,0.0,0.0,569.68
0.0,1.0,78.0,5.0,480.0,2968.87,8.0,158.0,391.0,0.0,3592.42
0.0,0.0,59.0,6.0,601.0,41.07,0.0,0.0,0.0,0.0,146.72
0.0,0.0,86.0,10.0,465.0,2779.0,8.0,40.0,387.0,0.0,3106.44
0.0,0.0,32.0,6.0,578.0,875.56,0.0,0.0,4.0,0.0,875.56
0.0,0.0,78.0,5.0,218.0,2133.54,0.0,0.0,64.0,0.0,2587.56
0.0,1.0,37.0,1.0,439.0,1675.32,0.0,8.0,218.0,0.0,1884.24
0.0,0.0,27.0,2.0,838.0,172.36,0.0,0.0,0.0,0.0,172.36
0.0,0.0,69.0,3.0,240.0,238.98,0.0,0.0,0.0,0.0,283.26
0.0,0.0,32.0,6.0,582.0,741.2,0.0,0.0,0.0,0.0,741.2
0.0,0.0,32.0,6.0,583.0,694.69,0.0,0.0,0.0,0.0,694.69
0.0,0.0,21.0,9.0,402.0,608.7,0.0,0.0,8.0,0.0,1061.03
0.0,0.0,71.0,9.0,364.0,1326.07,0.0,28.0,272.0,0.0,2158.61
0.0,0.0,37.0,1.0,436.0,961.82,0.0,0.0,72.0,0.0,1608.96
0.0,0.0,33.0,3.0,145.0,237.86,0.0,0.0,0.0,0.0,273.74
0.0,0.0,68.0,3.0,244.0,257.18,0.0,0.0,0.0,0.0,571.51
0.0,0.0,93.0,1.0,442.0,958.0,0.0,0.0,32.0,0.0,990.77
0.0,0.0,29.0,10.0,330.0,1093.02,0.0,0.0,20.0,0.0,1126.76
0.0,0.0,68.0,3.0,206.0,720.2,0.0,0.0,24.0,0.0,837.43
0.0,0.0,15.0,8.0,218.0,2133.54,0.0,8.0,76.0,0.0,2169.34
0.0,0.0,68.0,3.0,206.0,720.2,0.0,0.0,24.0,0.0,775.56
0.0,0.0,72.0,3.0,162.0,171.64,0.0,0.0,0.0,0.0,814.24
0.0,0.0,71.0,9.0,348.0,1485.55,0.0,40.0,310.0,0.0,2338.21
0.0,0.0,24.0,8.0,710.0,1724.61,0.0,0.0,4.0,0.0,1952.55
0.0,0.0,78.0,5.0,726.0,2277.06,0.0,16.0,60.0,0.0,2967.94
0.0,0.0,32.0,6.0,583.0,694.69,0.0,0.0,0.0,0.0,757.11
0.0,0.0,17.0,3.0,173.0,519.7,0.0,0.0,0.0,0.0,577.91
0.0,0.0,15.0,8.0,219.0,1972.08,0.0,0.0,44.0,0.0,1991.74
0.0,0.0,59.0,6.0,552.0,95.9,0.0,0.0,0.0,0.0,188.46
0.0,0.0,32.0,6.0,572.0,671.62,0.0,0.0,0.0,0.0,674.23
0.0,0.0,0.0,2.0,824.0,510.28,0.0,0.0,0.0,0.0,627.06
0.0,0.0,79.0,9.0,38.0,582.53,0.0,0.0,0.0,0.0,757.19
0.0,0.0,59.0,6.0,555.0,184.19,0.0,0.0,0.0,0.0,185.1
0.0,0.0,29.0,10.0,340.0,1006.27,0.0,0.0,4.0,0.0,1092.93
0.0,0.0,70.0,3.0,90.0,169.36,0.0,0.0,0.0,0.0,273.51
0.0,0.0,12.0,5.0,189.0,2165.79,0.0,4.0,80.0,0.0,2359.3
0.0,0.0,44.0,8.0,663.0,402.35,0.0,0.0,0.0,0.0,432.62
0.0,0.0,45.0,10.0,354.0,2607.88,0.0,12.0,52.0,0.0,2607.88
0.0,0.0,43.0,8.0,546.0,88.41,0.0,0.0,0.0,0.0,90.4
0.0,1.0,37.0,1.0,425.0,1781.4,0.0,12.0,302.0,0.0,1781.4
0.0,0.0,9.0,8.0,264.0,120.03,0.0,0.0,0.0,0.0,147.63
0.0,0.0,26.0,8.0,658.0,924.46,0.0,0.0,0.0,0.0,1052.31
0.0,1.0,16.0,1.0,180.0,942.13,0.0,44.0,258.0,0.0,1995.99
0.0,0.0,9.0,8.0,268.0,145.93,0.0,0.0,0.0,0.0,188.91
0.0,0.0,44.0,8.0,671.0,384.03,0.0,0.0,0.0,0.0,426.19
0.0,0.0,74.0,8.0,506.0,199.95,0.0,0.0,0.0,0.0,397.09
0.0,1.0,83.0,11.0,452.0,2275.51,12.0,83.0,490.0,0.0,3523.48
0.0,0.0,82.0,8.0,523.0,366.39,0.0,0.0,0.0,0.0,436.39
0.0,1.0,37.0,1.0,439.0,1675.32,0.0,12.0,255.0,0.0,1822.38
0.0,0.0,72.0,3.0,159.0,252.7,0.0,0.0,0.0,0.0,832.86
0.0,0.0,25.0,8.0,658.0,924.46,0.0,0.0,0.0,0.0,1061.26
0.0,0.0,68.0,3.0,242.0,530.31,0.0,0.0,0.0,0.0,593.56
0.0,0.0,76.0,3.0,89.0,175.42,0.0,0.0,0.0,0.0,221.86
0.0,0.0,21.0,9.0,402.0,608.7,0.0,0.0,8.0,0.0,1113.58
0.0,0.0,74.0,8.0,537.0,349.69,0.0,0.0,0.0,0.0,372.62
0.0,1.0,1.0,11.0,351.0,3166.66,4.0,62.0,443.0,0.0,4311.8
0.0,0.0,26.0,8.0,657.0,851.14,0.0,0.0,0.0,0.0,943.54
0.0,0.0,43.0,8.0,553.0,89.65,0.0,0.0,0.0,0.0,102.8
0.0,0.0,76.0,3.0,236.0,227.02,0.0,0.0,0.0,0.0,259.38
0.0,0.0,59.0,6.0,624.0,183.75,0.0,0.0,0.0,0.0,183.75
0.0,0.0,77.0,4.0,460.0,2235.35,38.0,298.0,160.0,0.0,3878.11
0.0,0.0,67.0,1.0,257.0,404.71,0.0,0.0,0.0,0.0,413.06
0.0,0.0,31.0,3.0,147.0,80.54,0.0,0.0,0.0,0.0,80.54
0.0,0.0,9.0,8.0,279.0,118.18,0.0,0.0,0.0,0.0,131.45
0.0,0.0,26.0,8.0,650.0,1035.72,0.0,0.0,0.0,0.0,1406.85
0.0,0.0,17.0,3.0,193.0,516.84,0.0,0.0,4.0,0.0,609.12
0.0,0.0,15.0,8.0,219.0,1972.08,0.0,4.0,44.0,0.0,1996.17
0.0,0.0,76.0,3.0,89.0,175.42,0.0,0.0,0.0,0.0,234.83
0.0,0.0,63.0,2.0,403.0,1765.7,0.0,0.0,8.0,0.0,1768.59
0.0,0.0,66.0,2.0,406.0,673.75,0.0,4.0,40.0,0.0,680.89
0.0,0.0,59.0,6.0,600.0,193.78,0.0,0.0,0.0,0.0,193.78
0.0,0.0,25.0,8.0,497.0,151.33,0.0,0.0,0.0,0.0,958.13
0.0,0.0,45.0,10.0,738.0,2445.6,0.0,16.0,64.0,0.0,2822.84
0.0,0.0,25.0,8.0,659.0,994.03,0.0,0.0,0.0,0.0,1231.69
0.0,0.0,9.0,8.0,668.0,154.63,0.0,0.0,0.0,0.0,172.19
0.0,0.0,28.0,1.0,757.0,305.67,0.0,0.0,0.0,0.0,400.13
0.0,0.0,26.0,8.0,668.0,154.63,0.0,0.0,0.0,0.0,866.69
0.0,0.0,62.0,3.0,85.0,218.47,0.0,0.0,0.0,0.0,242.28
0.0,0.0,74.0,8.0,535.0,349.52,0.0,0.0,0.0,0.0,349.52
0.0,0.0,74.0,8.0,537.0,349.69,0.0,0.0,0.0,0.0,356.42
0.0,0.0,25.0,8.0,521.0,192.53,0.0,0.0,0.0,0.0,1196.37
0.0,0.0,78.0,5.0,726.0,2277.06,0.0,12.0,76.0,0.0,2757.87
0.0,0.0,74.0,8.0,537.0,349.69,0.0,0.0,0.0,0.0,365.32
0.0,0.0,26.0,8.0,634.0,1025.2,0.0,0.0,0.0,0.0,1025.2
0.0,0.0,58.0,6.0,55.0,134.98,0.0,0.0,0.0,0.0,189.37
0.0,0.0,17.0,3.0,95.0,522.82,0.0,0.0,4.0,0.0,625.29
0.0,0.0,66.0,2.0,35.0,566.06,0.0,0.0,0.0,0.0,569.76
0.0,1.0,11.0,5.0,447.0,2909.01,12.0,215.0,321.0,0.0,3152.39
0.0,0.0,12.0,5.0,168.0,2160.55,0.0,0.0,68.0,0.0,2303.41
0.0,0.0,0.0,2.0,393.0,594.43,0.0,0.0,0.0,0.0,783.97
0.0,0.0,66.0,2.0,32.0,577.21,0.0,0.0,0.0,0.0,577.21
0.0,0.0,12.0,5.0,202.0,472.71,0.0,4.0,0.0,0.0,1938.74
0.0,0.0,0.0,2.0,824.0,510.28,0.0,0.0,0.0,0.0,721.1
0.0,0.0,59.0,6.0,599.0,184.84,0.0,0.0,0.0,0.0,190.29
0.0,0.0,25.0,8.0,504.0,119.86,0.0,0.0,0.0,0.0,906.7
0.0,0.0,75.0,8.0,497.0,151.33,0.0,0.0,0.0,0.0,232.17
0.0,0.0,62.0,3.0,94.0,244.05,0.0,0.0,0.0,0.0,263.73
0.0,0.0,9.0,8.0,264.0,120.03,0.0,0.0,0.0,0.0,194.85
0.0,0.0,0.0,2.0,825.0,419.75,0.0,0.0,0.0,0.0,536.54
0.0,0.0,26.0,8.0,638.0,412.0,0.0,0.0,0.0,0.0,1352.16
0.0,0.0,79.0,9.0,334.0,455.39,0.0,0.0,0.0,0.0,455.39
0.0,0.0,73.0,6.0,9.0,204.15,0.0,0.0,0.0,0.0,206.14
0.0,0.0,66.0,2.0,377.0,567.63,0.0,0.0,0.0,0.0,602.12
0.0,0.0,32.0,6.0,561.0,716.76,0.0,0.0,0.0,0.0,716.76
0.0,0.0,75.0,8.0,618.0,175.29,0.0,0.0,0.0,0.0,178.8
0.0,0.0,32.0,6.0,581.0,374.14,0.0,0.0,0.0,0.0,869.28
0.0,0.0,59.0,6.0,568.0,163.87,0.0,0.0,0.0,0.0,163.87
0.0,0.0,59.0,6.0,596.0,190.72,0.0,0.0,0.0,0.0,203.86
0.0,0.0,67.0,1.0,259.0,391.11,0.0,0.0,0.0,0.0,391.11
0.0,0.0,31.0,3.0,155.0,101.64,0.0,0.0,0.0,0.0,105.32
0.0,0.0,28.0,1.0,777.0,513.84,0.0,0.0,0.0,0.0,625.89
0.0,0.0,16.0,1.0,477.0,2168.2,12.0,114.0,363.0,0.0,2843.28
0.0,0.0,78.0,5.0,482.0,1852.82,0.0,36.0,243.0,0.0,3278.26
0.0,0.0,33.0,3.0,156.0,216.08,0.0,0.0,0.0,0.0,300.99
0.0,0.0,67.0,1.0,782.0,331.65,0.0,0.0,0.0,0.0,332.78
0.0,0.0,43.0,8.0,547.0,76.07,0.0,0.0,0.0,0.0,90.91
0.0,1.0,22.0,2.0,295.0,2191.88,0.0,24.0,376.0,0.0,2240.46
0.0,0.0,0.0,2.0,383.0,560.21,0.0,0.0,0.0,0.0,754.21
0.0,0.0,76.0,3.0,105.0,219.55,0.0,0.0,0.0,0.0,289.08
0.0,0.0,34.0,10.0,573.0,861.15,0.0,0.0,8.0,0.0,1070.62
0.0,0.0,58.0,6.0,606.0,118.97,0.0,0.0,0.0,0.0,118.97
0.0,0.0,62.0,3.0,118.0,206.91,0.0,0.0,0.0,0.0,206.91
0.0,0.0,70.0,3.0,80.0,200.46,0.0,0.0,0.0,0.0,200.46
0.0,0.0,45.0,10.0,358.0,2683.53,4.0,12.0,81.0,0.0,2816.18
0.0,0.0,15.0,8.0,213.0,646.77,0.0,0.0,0.0,0.0,1688.17
0.0,0.0,57.0,3.0,128.0,57.54,0.0,0.0,0.0,0.0,304.47
0.0,0.0,44.0,8.0,276.0,155.79,0.0,0.0,0.0,0.0,333.61
0.0,0.0,93.0,1.0,429.0,777.68,0.0,0.0,0.0,0.0,901.45
0.0,0.0,59.0,6.0,628.0,197.15,0.0,0.0,0.0,0.0,200.55
0.0,0.0,66.0,2.0,378.0,570.28,0.0,0.0,0.0,0.0,582.07
0.0,0.0,69.0,3.0,215.0,250.01,0.0,0.0,0.0,0.0,340.97
0.0,0.0,74.0,8.0,709.0,442.82,0.0,0.0,0.0,0.0,493.6
0.0,0.0,67.0,1.0,765.0,389.67,0.0,0.0,0.0,0.0,389.67
0.0,1.0,22.0,2.0,315.0,2386.66,0.0,232.0,269.0,0.0,2386.66
0.0,0.0,80.0,3.0,153.0,94.38,0.0,0.0,0.0,0.0,202.36
0.0,0.0,71.0,9.0,348.0,1485.55,0.0,36.0,370.0,0.0,2373.85
0.0,0.0,58.0,6.0,60.0,128.68,0.0,0.0,0.0,0.0,144.65
0.0,0.0,0.0,2.0,833.0,171.12,0.0,0.0,0.0,0.0,728.34
0.0,0.0,75.0,8.0,509.0,147.16,0.0,0.0,0.0,0.0,175.33
0.0,1.0,22.0,2.0,295.0,2191.88,0.0,24.0,334.0,0.0,2191.88
0.0,0.0,30.0,9.0,364.0,1326.07,0.0,28.0,250.0,0.0,1454.36
0.0,1.0,65.0,1.0,180.0,942.13,0.0,64.0,348.0,0.0,971.03
0.0,0.0,80.0,3.0,91.0,166.16,0.0,0.0,0.0,0.0,202.55
0.0,0.0,59.0,6.0,624.0,183.75,0.0,0.0,0.0,0.0,186.95
0.0,0.0,25.0,8.0,524.0,367.69,0.0,0.0,0.0,0.0,1432.91
0.0,0.0,78.0,5.0,451.0,2552.21,0.0,36.0,185.0,0.0,3101.88
0.0,0.0,75.0,8.0,521.0,192.53,0.0,0.0,0.0,0.0,205.38
0.0,0.0,0.0,2.0,75.0,530.07,0.0,0.0,0.0,0.0,530.07
0.0,0.0,25.0,8.0,504.0,119.86,0.0,0.0,0.0,0.0,1022.23
0.0,0.0,32.0,6.0,720.0,891.81,0.0,0.0,4.0,0.0,950.79
0.0,1.0,19.0,1.0,180.0,942.13,0.0,36.0,260.0,0.0,2315.82
0.0,0.0,82.0,8.0,539.0,381.78,0.0,0.0,0.0,0.0,381.78
0.0,0.0,26.0,8.0,645.0,339.33,0.0,0.0,0.0,0.0,541.29
0.0,0.0,59.0,6.0,616.0,160.04,0.0,0.0,0.0,0.0,201.87
0.0,0.0,80.0,3.0,91.0,166.16,0.0,0.0,0.0,0.0,196.97
0.0,0.0,60.0,3.0,673.0,376.39,0.0,0.0,0.0,0.0,1177.1
0.0,0.0,59.0,6.0,602.0,187.67,0.0,0.0,0.0,0.0,190.36
0.0,0.0,33.0,3.0,128.0,57.54,0.0,0.0,0.0,0.0,223.98
0.0,0.0,64.0,6.0,27.0,912.5,0.0,0.0,0.0,0.0,957.57
0.0,0.0,82.0,8.0,494.0,99.63,0.0,0.0,0.0,0.0,373.56
0.0,0.0,13.0,5.0,190.0,1899.58,0.0,12.0,144.0,0.0,2126.89
0.0,0.0,65.0,1.0,198.0,630.77,0.0,0.0,12.0,0.0,672.04
0.0,0.0,32.0,6.0,564.0,825.28,0.0,0.0,0.0,0.0,848.12
0.0,0.0,62.0,3.0,119.0,218.86,0.0,0.0,0.0,0.0,226.41
0.0,0.0,0.0,2.0,818.0,545.16,0.0,0.0,0.0,0.0,545.16
0.0,0.0,63.0,2.0,399.0,218.5,0.0,0.0,8.0,0.0,1719.31
0.0,0.0,63.0,2.0,395.0,206.82,0.0,0.0,4.0,0.0,1929.17
0.0,0.0,27.0,2.0,414.0,183.29,0.0,0.0,0.0,0.0,183.29
0.0,0.0,23.0,3.0,96.0,487.93,0.0,0.0,0.0,0.0,1121.91
0.0,0.0,64.0,6.0,15.0,189.9,0.0,0.0,0.0,0.0,716.16
0.0,0.0,23.0,3.0,234.0,491.2,0.0,0.0,0.0,0.0,1295.21
0.0,0.0,31.0,3.0,155.0,101.64,0.0,0.0,0.0,0.0,103.26
0.0,0.0,17.0,3.0,93.0,249.28,0.0,0.0,0.0,0.0,516.82
0.0,0.0,43.0,8.0,499.0,93.61,0.0,0.0,0.0,0.0,120.31
0.0,0.0,23.0,3.0,482.0,1852.82,0.0,36.0,252.0,0.0,2045.37
0.0,0.0,69.0,3.0,125.0,68.37,0.0,0.0,0.0,0.0,256.73
0.0,0.0,59.0,6.0,616.0,160.04,0.0,0.0,0.0,0.0,161.39
0.0,0.0,12.0,5.0,183.0,2027.81,0.0,0.0,76.0,0.0,2496.54
0.0,0.0,60.0,3.0,127.0,221.29,0.0,0.0,0.0,0.0,1104.72
0.0,0.0,45.0,10.0,739.0,2323.29,4.0,8.0,60.0,0.0,2753.22
0.0,0.0,17.0,3.0,97.0,234.38,0.0,0.0,0.0,0.0,549.15
0.0,0.0,88.0,9.0,459.0,2364.28,14.0,250.0,172.0,0.0,2608.12
0.0,0.0,61.0,1.0,431.0,877.71,0.0,0.0,0.0,0.0,893.7
0.0,0.0,48.0,0.0,187.0,2054.11,0.0,24.0,150.0,0.0,2054.11
0.0,1.0,78.0,5.0,482.0,1852.82,0.0,40.0,269.0,0.0,3503.88
0.0,0.0,70.0,3.0,86.0,248.73,0.0,0.0,0.0,0.0,272.86
0.0,0.0,0.0,2.0,813.0,530.02,0.0,0.0,0.0,0.0,721.82
0.0,0.0,22.0,2.0,312.0,2455.8,16.0,198.0,208.0,0.0,2581.78
0.0,0.0,62.0,3.0,85.0,218.47,0.0,0.0,0.0,0.0,218.47
0.0,0.0,12.0,5.0,166.0,1924.94,0.0,4.0,24.0,0.0,2366.79
0.0,0.0,33.0,3.0,286.0,60.45,0.0,0.0,0.0,0.0,67.46
0.0,0.0,0.0,2.0,393.0,594.43,0.0,0.0,0.0,0.0,768.16
0.0,0.0,59.0,6.0,610.0,184.82,0.0,0.0,0.0,0.0,192.29
0.0,0.0,62.0,3.0,80.0,200.46,0.0,0.0,0.0,0.0,210.46
0.0,0.0,15.0,8.0,646.0,413.32,0.0,0.0,0.0,0.0,1482.39
0.0,0.0,61.0,1.0,775.0,563.05,0.0,0.0,4.0,0.0,877.0
0.0,0.0,28.0,1.0,751.0,481.27,0.0,0.0,0.0,0.0,548.07
0.0,0.0,58.0,6.0,51.0,138.79,0.0,0.0,0.0,0.0,140.02
0.0,0.0,71.0,9.0,365.0,1288.58,0.0,28.0,198.0,0.0,2105.29
0.0,0.0,12.0,5.0,166.0,1924.94,0.0,4.0,24.0,0.0,2469.69
0.0,1.0,11.0,5.0,480.0,2968.87,12.0,69.0,460.0,0.0,2968.87
0.0,0.0,26.0,8.0,696.0,896.98,0.0,0.0,0.0,0.0,1060.49
0.0,0.0,15.0,8.0,676.0,1532.22,0.0,0.0,0.0,0.0,1714.72
0.0,0.0,64.0,6.0,27.0,912.5,0.0,0.0,0.0,0.0,1113.32
0.0,0.0,80.0,3.0,91.0,166.16,0.0,0.0,0.0,0.0,207.16
0.0,0.0,59.0,6.0,555.0,184.19,0.0,0.0,0.0,0.0,188.97
0.0,0.0,15.0,8.0,634.0,1025.2,0.0,0.0,0.0,0.0,1440.27
0.0,0.0,24.0,8.0,699.0,2156.85,4.0,4.0,28.0,0.0,2278.53
0.0,0.0,67.0,1.0,259.0,391.11,0.0,0.0,0.0,0.0,393.5
0.0,0.0,76.0,3.0,100.0,201.03,0.0,0.0,0.0,0.0,249.26
0.0,0.0,24.0,8.0,699.0,2156.85,0.0,4.0,28.0,0.0,2265.43
0.0,0.0,72.0,3.0,159.0,252.7,0.0,0.0,0.0,0.0,922.29
0.0,1.0,2.0,11.0,470.0,2401.48,20.0,183.0,395.0,0.0,3872.48
0.0,0.0,13.0,5.0,190.0,1899.58,0.0,20.0,136.0,0.0,2363.86
0.0,0.0,58.0,6.0,77.0,124.2,0.0,0.0,0.0,0.0,124.2
0.0,0.0,73.0,6.0,0.0,199.3,0.0,0.0,0.0,0.0,199.3
0.0,0.0,25.0,8.0,504.0,119.86,0.0,0.0,0.0,0.0,902.32
0.0,0.0,26.0,8.0,638.0,412.0,0.0,0.0,0.0,0.0,1203.6
0.0,0.0,9.0,8.0,266.0,153.47,0.0,0.0,0.0,0.0,154.06
0.0,0.0,59.0,6.0,612.0,183.51,0.0,0.0,0.0,0.0,193.15
0.0,0.0,67.0,1.0,785.0,335.11,0.0,0.0,0.0,0.0,340.02
0.0,0.0,24.0,8.0,710.0,1724.61,0.0,0.0,4.0,0.0,1724.61
0.0,0.0,29.0,10.0,44.0,706.4,0.0,0.0,0.0,0.0,943.81
0.0,0.0,73.0,6.0,5.0,209.59,0.0,0.0,0.0,0.0,210.76
0.0,1.0,93.0,1.0,415.0,1149.09,0.0,4.0,257.0,0.0,1270.57
0.0,0.0,43.0,8.0,556.0,74.79,0.0,0.0,0.0,0.0,92.49
0.0,0.0,64.0,6.0,40.0,254.92,0.0,0.0,0.0,0.0,1193.32
0.0,0.0,75.0,8.0,509.0,147.16,0.0,0.0,0.0,0.0,147.16
0.0,0.0,61.0,1.0,434.0,734.83,0.0,0.0,4.0,0.0,837.13
0.0,0.0,28.0,1.0,751.0,481.27,0.0,0.0,0.0,0.0,548.97
0.0,0.0,74.0,8.0,704.0,377.31,0.0,0.0,4.0,0.0,544.62
