address_line_2,address_locality,h_id,n_atm_in_1km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,n_university_in_2km_to_3km,near_AEON_Mall_3_in_km,near_Phnom_Penh_Airport_in_km,price_per_m2
75.0,8.0,505.0,0.0,0.0,0.0,0.0,0.0,17.85098180711603,8.109480327335495,77.81751450389464
26.0,8.0,644.0,0.0,0.0,0.0,0.0,0.0,13.969555366740064,8.139257826416923,532.4480294570232
51.0,11.0,462.0,59.0,209.0,281.0,112.0,29.0,8.965589313630158,6.84299654545049,2763.121174104984
68.0,3.0,212.0,0.0,0.0,0.0,0.0,1.0,9.123639977624435,5.025406936639126,179.07286298287235
82.0,8.0,539.0,0.0,0.0,0.0,0.0,0.0,14.94994138797201,4.981962327644292,396.06099012097593
67.0,1.0,756.0,0.0,0.0,0.0,0.0,0.0,9.137712298459176,17.97911118190544,89.24036403267576
79.0,9.0,332.0,0.0,0.0,0.0,16.0,1.0,16.01135972861663,9.90441441405774,813.3339092586413
66.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,20.118630246466388,13.965646512801143,186.76405244725248
29.0,10.0,333.0,0.0,0.0,0.0,4.0,0.0,16.987889866518096,9.852362170895752,1015.7811621395044
34.0,10.0,579.0,0.0,0.0,0.0,12.0,0.0,15.030320892821765,4.88205039488434,1154.749893624363
12.0,5.0,190.0,0.0,4.0,12.0,120.0,2.0,3.2603169119072155,9.97148811232066,2122.030959876193
81.0,0.0,485.0,102.0,324.0,95.0,96.0,12.0,7.995743726475033,9.019984329603938,2728.1913092427512
24.0,8.0,702.0,0.0,0.0,4.0,8.0,4.0,10.952234093027451,0.0823822736107984,2008.732464571138
80.0,3.0,162.0,0.0,0.0,0.0,0.0,0.0,6.809570105968207,11.001612589821374,94.75714595319046
28.0,1.0,768.0,0.0,0.0,0.0,0.0,1.0,9.800761033328564,18.11280523639776,175.31515087523437
86.0,10.0,743.0,4.0,0.0,8.0,56.0,13.0,9.969648050219346,1.9496877298351216,2066.216427478196
37.0,1.0,421.0,4.0,24.0,81.0,426.0,6.0,7.235038328828467,10.968518545838432,2521.7291486433114
25.0,8.0,696.0,0.0,0.0,0.0,0.0,0.0,15.209968399632196,6.88311739403278,714.7309560885285
70.0,3.0,112.0,0.0,0.0,0.0,0.0,0.0,6.163178821063738,13.112457135109617,84.71676051200427
59.0,6.0,619.0,0.0,0.0,0.0,0.0,0.0,22.05170544294652,11.008805530381242,174.11742753459197
45.0,10.0,712.0,0.0,0.0,0.0,8.0,1.0,14.199751282431157,3.923238695889805,2766.592985945741
44.0,8.0,276.0,0.0,0.0,0.0,0.0,0.0,14.075958687316854,10.12480481506297,131.82539490411878
17.0,3.0,174.0,0.0,0.0,0.0,20.0,0.0,1.0424976290022454,8.959040357201399,679.985886406712
84.0,11.0,470.0,20.0,71.0,241.0,317.0,27.0,8.935242923952849,6.042435181385624,3057.674944169034
21.0,9.0,402.0,0.0,0.0,0.0,4.0,1.0,16.85064674651583,11.98548060546256,766.2828597873969
63.0,2.0,388.0,0.0,0.0,0.0,0.0,0.0,20.99215540359694,15.956926382294183,1872.5956325764575
9.0,8.0,270.0,0.0,0.0,0.0,0.0,0.0,15.01315239996341,8.981691528384276,134.52397343757002
13.0,5.0,187.0,0.0,12.0,24.0,180.0,2.0,2.871491916701148,10.003355303522016,1839.2740175050037
59.0,6.0,601.0,0.0,0.0,0.0,0.0,0.0,24.102255994043304,12.967003198806482,207.62913060633664
32.0,6.0,575.0,0.0,0.0,0.0,0.0,0.0,16.019360294813893,6.100450339981418,496.9877650785544
50.0,11.0,470.0,16.0,81.0,217.0,335.0,25.0,9.0742227535291,6.007094366427672,4235.685999395513
31.0,3.0,148.0,0.0,0.0,0.0,0.0,0.0,9.859720828280992,11.97863074959103,73.9495426347779
0.0,2.0,812.0,0.0,0.0,0.0,0.0,0.0,24.96213605209724,22.140709414356657,561.5933206894285
15.0,8.0,219.0,0.0,0.0,0.0,44.0,4.0,5.924654665955643,4.01382236499585,2508.9366110672045
45.0,10.0,322.0,0.0,4.0,12.0,86.0,6.0,13.851498722789469,6.932163626854268,2653.468454413439
82.0,8.0,521.0,0.0,0.0,0.0,0.0,0.0,14.993366073408827,5.007088355169147,321.8311206366427
24.0,8.0,706.0,0.0,0.0,0.0,4.0,0.0,12.921173785282669,2.0726694680381,908.5571682295866
28.0,1.0,752.0,0.0,0.0,0.0,0.0,0.0,8.145070781331595,17.962023779526522,361.2893253209684
76.0,3.0,103.0,0.0,0.0,0.0,0.0,0.0,3.9582166774572887,9.099959674745929,174.89648877627386
13.0,5.0,475.0,12.0,24.0,88.0,390.0,13.0,4.87826026268332,9.167611097892538,2029.7298001151469
9.0,8.0,274.0,0.0,0.0,0.0,0.0,0.0,15.09065951350592,10.0786179756539,130.45111513740434
82.0,8.0,523.0,0.0,0.0,0.0,0.0,0.0,15.015076592520296,5.100026264607679,193.0286421725181
23.0,3.0,247.0,0.0,0.0,0.0,28.0,2.0,4.045612583205988,5.957432010406405,1826.0201356933137
43.0,8.0,684.0,0.0,0.0,0.0,0.0,0.0,20.008657114677863,9.929379095582837,81.35070933760525
15.0,8.0,702.0,0.0,0.0,4.0,12.0,4.0,11.137650445735195,0.0,1580.4428891411887
33.0,3.0,294.0,0.0,0.0,0.0,0.0,0.0,13.02523847339248,13.078556639224187,143.5041153897075
15.0,8.0,733.0,0.0,0.0,4.0,4.0,1.0,10.102955451402186,0.1237325323048131,2087.1552578262767
34.0,10.0,720.0,0.0,0.0,0.0,8.0,0.0,14.08041889957254,2.991102369745359,1118.3081873971662
62.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,3.1800621552108925,11.996648758639893,174.58418846100642
43.0,8.0,681.0,0.0,0.0,0.0,0.0,0.0,18.89015668741263,10.11914744794024,58.87359208747474
74.0,8.0,719.0,0.0,0.0,0.0,4.0,0.0,13.943206646646244,3.143838696073395,478.7251934695804
58.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,25.072385130663527,14.100838544805246,30.232830587930984
15.0,8.0,222.0,0.0,0.0,0.0,60.0,3.0,5.073255879981498,5.839692856955353,2197.62997533023
43.0,8.0,500.0,0.0,0.0,0.0,0.0,0.0,20.012550893498734,8.935514808934887,80.1565134130607
93.0,1.0,774.0,0.0,0.0,0.0,4.0,0.0,6.044813137623848,14.885223310773211,683.4908478510752
24.0,8.0,648.0,0.0,0.0,0.0,4.0,0.0,11.754631910368902,1.9578931978754832,582.8031219598718
44.0,8.0,143.0,0.0,0.0,0.0,0.0,0.0,10.944895600603466,7.988667614886366,324.29331323936816
70.0,3.0,88.0,0.0,0.0,0.0,0.0,0.0,4.762184352992062,12.01818569861155,249.5727066627149
80.0,3.0,253.0,0.0,0.0,0.0,0.0,0.0,6.912454889838773,14.006557899956682,126.04766406077492
59.0,6.0,606.0,0.0,0.0,0.0,0.0,0.0,24.94416819452769,14.1598468721426,173.0236027913862
15.0,8.0,663.0,0.0,0.0,0.0,0.0,1.0,10.626001858433868,5.081327379866989,1250.4641939300973
73.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,22.879658522315182,14.085032765817523,124.76650366881874
75.0,8.0,618.0,0.0,0.0,0.0,0.0,0.0,20.090462110844623,9.197283475516782,89.3836898977065
41.0,7.0,486.0,126.0,305.0,108.0,68.0,44.0,8.000138882109141,8.02650362156917,4474.217896388591
27.0,2.0,389.0,0.0,0.0,0.0,0.0,0.0,20.66200888647788,16.975735271779698,24.541373001758103
43.0,8.0,515.0,0.0,0.0,0.0,0.0,0.0,19.885672212988908,8.893033054981814,77.75497700452762
28.0,1.0,802.0,0.0,0.0,0.0,0.0,0.0,9.80037402815167,18.057055284654098,298.62211619827536
24.0,8.0,738.0,4.0,4.0,16.0,68.0,9.0,9.863613640709762,2.896836462982068,2676.664732451232
76.0,3.0,88.0,0.0,0.0,0.0,0.0,0.0,5.935811512525272,12.004547702708733,127.46635760731584
66.0,2.0,306.0,0.0,4.0,4.0,60.0,1.0,15.245876401310284,12.206688499483272,665.1045183426678
26.0,8.0,679.0,0.0,0.0,0.0,0.0,1.0,9.855536241202236,4.802043042933985,908.2718537637064
61.0,1.0,434.0,0.0,0.0,0.0,4.0,1.0,7.0084168029236364,14.945649050693694,620.616446365682
17.0,3.0,173.0,0.0,0.0,0.0,4.0,1.0,0.9533501475299668,9.032946408570266,479.90911445079337
27.0,2.0,399.0,0.0,0.0,0.0,12.0,0.0,17.023851002187943,13.94469881942201,172.81614351136335
74.0,8.0,512.0,0.0,0.0,0.0,0.0,0.0,16.983913822226082,5.880103512053241,207.4185778048772
68.0,3.0,242.0,0.0,0.0,0.0,0.0,0.0,5.927019083126641,7.117355772520476,213.44095917277767
62.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,2.9530079375161997,11.947842591946648,237.834284273534
64.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,24.010337079029117,14.86115103755947,386.4932183440488
10.0,0.0,473.0,20.0,92.0,179.0,290.0,11.0,5.843427497629469,8.996281067835815,2373.998452745951
0.0,2.0,828.0,0.0,0.0,0.0,0.0,0.0,27.028186564043903,22.116222418102588,124.28844125444672
0.0,2.0,821.0,0.0,0.0,0.0,0.0,0.0,24.73376715925865,19.957467723215085,374.5012321436898
74.0,8.0,581.0,0.0,0.0,0.0,0.0,0.0,16.851454263023598,6.068112935504638,314.51649050943405
87.0,0.0,443.0,32.0,171.0,246.0,192.0,51.0,7.132982218202425,7.003859004170613,4095.926959186519
15.0,8.0,226.0,0.0,0.0,0.0,4.0,1.0,7.948508143161164,2.979836908770812,1614.9830466592407
93.0,1.0,774.0,0.0,0.0,0.0,4.0,0.0,5.9823330722748045,14.949328196576666,877.0486532235345
17.0,3.0,173.0,0.0,0.0,0.0,4.0,1.0,1.9401367745713485,8.976528205348359,450.1465363873225
15.0,8.0,732.0,0.0,0.0,0.0,4.0,0.0,10.755315525028545,2.239981997599008,1499.2560918344248
15.0,8.0,646.0,0.0,0.0,0.0,0.0,0.0,11.94023681785148,2.824873948313472,891.5722926159212
74.0,8.0,718.0,0.0,0.0,0.0,4.0,0.0,13.913891592320356,3.0552062986720285,471.5387090152805
26.0,8.0,679.0,0.0,0.0,0.0,0.0,0.0,9.980785201974914,4.046545294702257,1471.644451747523
28.0,1.0,755.0,0.0,0.0,0.0,0.0,0.0,8.18876921802466,16.962951776753673,446.003885503915
44.0,8.0,645.0,0.0,0.0,0.0,0.0,0.0,12.846854267423153,6.986137649246079,371.28977689683
82.0,8.0,526.0,0.0,0.0,0.0,0.0,0.0,14.135115401234506,2.911203217030703,307.18479522768325
34.0,10.0,722.0,0.0,0.0,4.0,4.0,0.0,12.800285620677798,1.926230278962053,1757.7420640554224
63.0,2.0,376.0,0.0,0.0,0.0,0.0,0.0,18.949284354026904,13.111122135830616,1940.3270047458184
72.0,3.0,124.0,0.0,0.0,0.0,0.0,0.0,10.15849831529034,10.981151286726728,365.0318151846706
66.0,2.0,380.0,0.0,0.0,0.0,4.0,1.0,18.00520655851699,11.990211418182708,491.6757853600029
43.0,8.0,556.0,0.0,0.0,0.0,0.0,0.0,19.93727799739515,9.98497261610892,78.07663012420998
64.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,22.00590753570042,13.927097349285852,568.2096258100239
16.0,1.0,181.0,0.0,12.0,96.0,375.0,7.0,4.794596491608672,10.094225782133018,1590.4198990356872
43.0,8.0,548.0,0.0,0.0,0.0,0.0,0.0,20.97045203612926,11.103259721470502,59.60831086308677
37.0,1.0,184.0,0.0,4.0,4.0,128.0,1.0,5.011412329767805,11.867148595017074,1798.856830091255
9.0,8.0,264.0,0.0,0.0,0.0,0.0,0.0,15.85244050160591,12.102453193409044,169.62618810319384
24.0,8.0,708.0,0.0,0.0,0.0,4.0,1.0,12.067511010474956,1.0508180803641336,1427.0428670054475
69.0,3.0,666.0,0.0,0.0,0.0,0.0,0.0,8.926466110136431,5.931689691595287,299.6294425293606
23.0,3.0,222.0,0.0,0.0,0.0,52.0,4.0,5.026112806771708,5.124834048492176,1746.4648236756111
27.0,2.0,832.0,0.0,0.0,0.0,0.0,0.0,23.117256976675,18.9881991980776,39.66512324993025
27.0,2.0,830.0,0.0,0.0,0.0,0.0,0.0,23.94721981427068,21.10888362263676,86.81459992484739
27.0,2.0,837.0,0.0,0.0,0.0,0.0,0.0,22.0133442295774,18.95586509382726,77.3861344515288
59.0,6.0,607.0,0.0,0.0,0.0,0.0,0.0,22.98594543379353,11.90420535204845,26.728947850681408
59.0,6.0,67.0,0.0,0.0,0.0,0.0,0.0,21.94808726663424,12.05116387667296,65.02801067723615
67.0,1.0,757.0,0.0,0.0,0.0,0.0,0.0,7.709222471222204,18.073402972796327,57.44954240089377
68.0,3.0,215.0,0.0,0.0,0.0,0.0,0.0,7.158775820734879,6.017990765583559,153.61391405682966
62.0,3.0,92.0,0.0,0.0,0.0,0.0,0.0,5.8935962483077935,13.011088393551002,62.68422368282948
82.0,8.0,526.0,0.0,0.0,0.0,0.0,0.0,14.102133907591702,2.954852714308007,321.3491967116249
61.0,1.0,800.0,0.0,0.0,0.0,0.0,0.0,10.82930433879364,17.974957813725,345.016191697038
15.0,8.0,735.0,0.0,0.0,0.0,8.0,0.0,9.013161290462264,1.1296143394077431,2046.5170867344127
45.0,10.0,323.0,0.0,4.0,8.0,68.0,4.0,13.944996667160584,6.927054454682163,3292.1896478920858
29.0,10.0,579.0,0.0,0.0,0.0,12.0,0.0,14.77610661615054,4.9008131148990985,1178.6378791994773
76.0,3.0,89.0,0.0,0.0,0.0,0.0,0.0,6.052400876841042,10.988800374400816,108.30557322753452
9.0,8.0,690.0,0.0,0.0,0.0,0.0,0.0,16.819347002601397,10.092646425735817,200.27554571274632
62.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,3.0044214930048634,12.054513662188857,232.71814740757108
45.0,10.0,699.0,4.0,0.0,4.0,32.0,8.0,11.044023048368718,2.081495099939339,2435.9469181403174
48.0,0.0,476.0,12.0,32.0,84.0,433.0,12.0,4.770396806494397,8.019856238007385,3424.7516629052584
65.0,1.0,201.0,0.0,0.0,4.0,0.0,0.0,4.125744538372319,13.990426240998149,398.7040400668871
28.0,1.0,775.0,0.0,0.0,0.0,0.0,1.0,7.811238394028605,15.988294646093108,494.64063706264847
59.0,6.0,599.0,0.0,0.0,0.0,0.0,0.0,23.09005234627388,12.059456447409705,177.6173000537418
67.0,1.0,752.0,0.0,0.0,0.0,0.0,0.0,8.109761540800436,17.97708717872811,160.30627125991757
77.0,4.0,457.0,54.0,324.0,120.0,148.0,39.0,10.202412358166654,7.979760177840111,2998.0581240110705
59.0,6.0,611.0,0.0,0.0,0.0,0.0,0.0,24.953881131792617,13.911504592606942,164.5577336996445
43.0,8.0,513.0,0.0,0.0,0.0,0.0,0.0,19.83368858832084,8.983314064997941,78.88206110143535
59.0,6.0,596.0,0.0,0.0,0.0,0.0,0.0,22.98299317751844,12.041531115744638,246.64323662291253
18.0,4.0,485.0,46.0,320.0,131.0,116.0,11.0,8.065886617972755,9.97157510346296,7713.166810570583
59.0,6.0,627.0,0.0,0.0,0.0,0.0,0.0,22.948810522245687,12.069932112567535,151.88801143400318
42.0,7.0,445.0,28.0,273.0,234.0,88.0,32.0,9.001443805901514,8.148395698695998,3637.5971752859023
23.0,3.0,235.0,0.0,0.0,0.0,0.0,1.0,3.0695955410953464,7.9622097284674,1053.7694241104516
48.0,0.0,187.0,0.0,12.0,32.0,229.0,5.0,4.06244219953824,9.008137235605782,2683.9750840586967
20.0,9.0,320.0,0.0,0.0,0.0,40.0,0.0,15.136911157223158,8.787221362248657,917.7321610775572
74.0,8.0,705.0,0.0,0.0,0.0,0.0,0.0,13.950977811793972,2.986491071853369,76.21601162501395
76.0,3.0,236.0,0.0,0.0,0.0,0.0,0.0,1.8910227617668856,10.084696801339147,232.15028239323283
28.0,1.0,782.0,0.0,0.0,0.0,0.0,0.0,9.898345033878188,20.122405875085946,154.53968302479555
68.0,3.0,204.0,0.0,0.0,0.0,0.0,0.0,5.274294816383652,5.952950791418575,543.7957301808599
74.0,8.0,705.0,0.0,0.0,0.0,4.0,0.0,14.026857291513988,1.896910190003424,520.7762553400257
28.0,1.0,803.0,0.0,0.0,0.0,0.0,1.0,11.913733000974991,19.078486853544565,147.60550400029734
26.0,8.0,634.0,0.0,0.0,0.0,0.0,1.0,12.099322141406695,4.963715631984183,592.659989224964
28.0,1.0,768.0,0.0,0.0,0.0,0.0,1.0,10.18661758868734,18.10469282430966,284.9607255663999
20.0,9.0,337.0,0.0,0.0,0.0,16.0,1.0,15.756813091950358,9.049395871458117,1448.4869050402174
15.0,8.0,662.0,0.0,0.0,0.0,0.0,1.0,9.210623803416068,4.947715851365048,1344.7209075407995
63.0,2.0,369.0,0.0,0.0,0.0,0.0,0.0,18.97300158024813,14.945060463114796,1461.5202113990742
82.0,8.0,496.0,0.0,0.0,0.0,0.0,0.0,15.882199532827595,6.034124332178107,197.4699282058256
28.0,1.0,767.0,0.0,0.0,0.0,0.0,1.0,8.95072650963289,17.004487845284032,611.4916606822962
17.0,3.0,113.0,0.0,0.0,0.0,0.0,0.0,2.897132839132954,13.220719301641754,352.4370929940303
68.0,3.0,239.0,0.0,0.0,0.0,0.0,0.0,4.928787657652965,7.93965950642756,189.5438969362747
7.0,4.0,488.0,178.0,232.0,80.0,84.0,29.0,8.86452351428666,9.10579535333395,4712.758110740244
23.0,3.0,252.0,0.0,0.0,0.0,72.0,1.0,2.9184038237782657,6.932122086987596,1531.8869783282694
12.0,5.0,189.0,0.0,4.0,0.0,84.0,1.0,1.9203278024444013,10.123622504062796,2317.9336792134063
30.0,9.0,348.0,0.0,24.0,44.0,412.0,4.0,13.158656685588928,9.109105220037776,1519.666037055362
83.0,11.0,456.0,12.0,28.0,97.0,488.0,54.0,6.723692848978416,4.953858500019074,3433.977672314175
62.0,3.0,98.0,0.0,0.0,0.0,0.0,0.0,3.0786470224570883,11.106255432687098,338.20828657318725
63.0,2.0,307.0,0.0,0.0,0.0,12.0,0.0,15.927108650167016,13.009186294696558,1267.8553637869757
23.0,3.0,250.0,0.0,0.0,0.0,44.0,0.0,2.0486460421036243,8.04988436705964,1484.0024043812634
13.0,5.0,181.0,0.0,8.0,52.0,293.0,5.0,4.130441601232442,10.06465585926561,2641.7300421759446
31.0,3.0,151.0,0.0,0.0,0.0,0.0,0.0,9.05476254705289,13.120263301661389,150.4465586098966
60.0,3.0,673.0,0.0,0.0,0.0,0.0,0.0,11.919398051145468,7.024448691705368,968.9287963529816
87.0,0.0,447.0,24.0,111.0,214.0,268.0,27.0,5.963543133522864,8.08540216890123,5324.406601236297
37.0,1.0,417.0,0.0,0.0,12.0,310.0,2.0,7.858523357323004,12.953289755680167,2464.708914730049
22.0,2.0,314.0,4.0,64.0,226.0,275.0,9.0,10.989521406662966,10.992372260828772,2621.4992838317485
59.0,6.0,605.0,0.0,0.0,0.0,0.0,0.0,23.994615858936932,13.084184220047332,207.80432856323844
21.0,9.0,332.0,0.0,0.0,0.0,4.0,0.0,16.99327177213601,10.165094187386297,1307.9961633660455
1.0,11.0,350.0,8.0,46.0,77.0,426.0,47.0,10.820716458659408,8.041601071580441,3829.4910423070182
25.0,8.0,658.0,0.0,0.0,0.0,0.0,0.0,15.215107768241037,5.940111100739248,643.7316097320852
44.0,8.0,637.0,0.0,0.0,0.0,0.0,0.0,13.061217841110215,6.065334339202133,251.5115595979422
0.0,2.0,816.0,0.0,0.0,0.0,0.0,0.0,24.03797649754621,20.88827964102052,421.15366538902106
34.0,10.0,575.0,0.0,0.0,0.0,0.0,0.0,16.113787055826517,6.029925393898383,1004.407013245073
62.0,3.0,104.0,0.0,0.0,0.0,0.0,0.0,3.9967116711194186,10.955070945184604,176.48224237428906
22.0,2.0,317.0,134.0,179.0,124.0,108.0,20.0,10.205783790372116,9.126406851574654,2688.861104920556
78.0,5.0,478.0,0.0,8.0,36.0,233.0,6.0,5.085166776724012,6.115148422001738,2844.6130314192524
28.0,1.0,772.0,0.0,0.0,0.0,0.0,0.0,9.948931475028324,17.90892042477099,87.77089248004779
22.0,2.0,313.0,32.0,226.0,163.0,176.0,9.0,10.82580626926075,10.008942724624358,2943.341545441778
61.0,1.0,430.0,0.0,0.0,0.0,16.0,1.0,8.084045748980554,13.933800825176348,771.6424009871572
33.0,3.0,131.0,0.0,0.0,0.0,0.0,0.0,13.025196659947277,12.08843289912084,190.83928345726665
2.0,11.0,467.0,4.0,44.0,38.0,479.0,16.0,11.139711523776764,6.123163054215354,3557.916238377488
47.0,11.0,443.0,20.0,122.0,234.0,265.0,39.0,7.007250198539863,6.912695718477422,3712.984176610464
17.0,3.0,176.0,0.0,0.0,0.0,4.0,0.0,0.955241576861818,9.924424369491666,557.2168533508963
1.0,11.0,350.0,8.0,36.0,78.0,423.0,47.0,11.028008399596,8.072360283327294,2076.0114441036576
76.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,3.9159644328587095,10.999609287063311,284.33030115265313
9.0,8.0,281.0,0.0,0.0,0.0,0.0,0.0,16.97811429699554,11.995744044064224,84.30220274129115
24.0,8.0,708.0,0.0,0.0,0.0,4.0,1.0,12.044574933813466,1.8904059666399624,1405.2419891884083
32.0,6.0,584.0,0.0,0.0,0.0,0.0,0.0,15.956700680201658,4.968109403022089,672.9003134196978
81.0,0.0,419.0,0.0,36.0,68.0,427.0,5.0,6.861701981167911,11.059827398682431,5449.90740732841
25.0,8.0,681.0,0.0,0.0,0.0,0.0,0.0,19.16389901093122,9.01834594082899,248.52098079121032
75.0,8.0,513.0,0.0,0.0,0.0,0.0,0.0,19.06243216750681,7.944428833498583,85.66260484490604
21.0,9.0,337.0,0.0,0.0,0.0,16.0,1.0,15.816327065152567,8.87759372892666,1050.7559761361238
32.0,6.0,592.0,0.0,0.0,0.0,0.0,0.0,16.87135464759246,6.871370385208147,673.46748073988
29.0,10.0,328.0,0.0,0.0,0.0,4.0,0.0,14.98701834806256,7.130226868498256,1432.6232139074314
23.0,3.0,238.0,0.0,0.0,0.0,0.0,0.0,1.7490070039573402,8.005992189253055,139.6643540027205
91.0,0.0,476.0,16.0,36.0,80.0,429.0,10.0,5.003184453871503,8.058423600429503,6525.258208750363
9.0,8.0,292.0,0.0,0.0,0.0,0.0,0.0,14.100036514955242,11.06494831503718,133.64068060630336
45.0,10.0,353.0,4.0,8.0,20.0,116.0,26.0,12.078902586810743,5.855398722694444,2782.1626283339083
70.0,3.0,89.0,0.0,0.0,0.0,0.0,0.0,7.108506079825817,10.8828261144276,51.77896329497405
21.0,9.0,320.0,0.0,0.0,4.0,48.0,0.0,15.090721605108332,8.824714160269817,1421.810730446433
60.0,3.0,673.0,0.0,0.0,0.0,0.0,0.0,10.821800630555945,7.052632353567391,1176.1158476155258
44.0,8.0,660.0,0.0,0.0,0.0,0.0,0.0,9.201630660170029,6.201105523252144,293.33287023824624
82.0,8.0,646.0,0.0,0.0,0.0,0.0,0.0,11.601249956553715,3.059182005941908,275.91910437224186
63.0,2.0,399.0,0.0,0.0,0.0,8.0,1.0,17.141366779025635,14.094277409758984,1647.130842850754
92.0,0.0,447.0,20.0,70.0,212.0,311.0,37.0,5.912383433884816,7.20379010800102,4733.903178051229
15.0,8.0,225.0,0.0,0.0,0.0,12.0,0.0,6.969956229375037,2.9802767605088003,1792.5588012498176
17.0,3.0,116.0,0.0,0.0,0.0,0.0,0.0,1.874298638056769,13.005979549986575,487.2608391915744
32.0,6.0,559.0,0.0,0.0,0.0,0.0,0.0,17.954832453123647,8.138660170241279,318.69147738574446
73.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.059206678304424,18.024500052589666,71.79036401483519
91.0,0.0,471.0,28.0,76.0,161.0,328.0,13.0,5.979614314629609,8.093890823118144,4261.305184309539
20.0,9.0,336.0,0.0,0.0,0.0,32.0,0.0,16.051256075485377,9.995566213311283,1084.6155388641714
26.0,8.0,272.0,0.0,0.0,0.0,0.0,0.0,13.923916079000712,9.049049192173785,164.17477244571896
80.0,3.0,153.0,0.0,0.0,0.0,0.0,0.0,7.924607349074994,13.011891918403707,153.00558962281224
75.0,8.0,517.0,0.0,0.0,0.0,0.0,0.0,18.857059896863923,8.045602983545482,126.28298000296198
74.0,8.0,522.0,0.0,0.0,0.0,0.0,0.0,14.04831156819483,2.8745692682451995,296.7572682133477
15.0,8.0,206.0,0.0,0.0,0.0,8.0,0.0,5.01275456980424,4.878452377871087,2016.2866775583925
45.0,10.0,323.0,0.0,4.0,0.0,48.0,0.0,14.134999488665963,7.012894498167588,2468.4821727165195
82.0,8.0,647.0,0.0,0.0,0.0,0.0,1.0,12.881534950980091,4.014570889440622,290.94202262674423
9.0,8.0,644.0,0.0,0.0,0.0,0.0,0.0,14.930265539315746,8.026577141329406,191.1755206755567
57.0,3.0,121.0,0.0,0.0,0.0,0.0,0.0,8.01308365087729,9.167833110816485,105.26796288512055
75.0,8.0,494.0,0.0,0.0,0.0,0.0,0.0,17.048432128775545,6.0713881276175234,162.13282730061204
62.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,3.1025255300807366,12.024718979343984,314.6591248501252
22.0,2.0,296.0,0.0,0.0,12.0,145.0,2.0,14.005255851939982,13.086690190712668,688.9300069689673
82.0,8.0,526.0,0.0,0.0,0.0,0.0,0.0,13.959747983262004,2.952391614714118,447.8740436519879
18.0,4.0,491.0,12.0,180.0,256.0,137.0,12.0,8.057955592970016,10.164438772676473,5304.388883235155
15.0,8.0,737.0,0.0,0.0,4.0,4.0,1.0,9.86525646121687,0.8628617019877535,2187.911423626096
23.0,3.0,245.0,0.0,0.0,0.0,0.0,0.0,4.946968958563716,7.965530602418201,330.97802392991395
66.0,2.0,381.0,0.0,0.0,0.0,0.0,0.0,18.829956255265117,11.759794718617712,490.4380994480068
24.0,8.0,706.0,0.0,0.0,0.0,4.0,0.0,13.124751610240953,1.0693666052220314,2184.581756371901
65.0,1.0,440.0,0.0,0.0,0.0,24.0,0.0,6.04584457793958,14.025332687588309,543.078937329079
28.0,1.0,801.0,0.0,0.0,0.0,0.0,1.0,11.113092192219671,18.92714818649896,412.1667027994679
31.0,3.0,150.0,0.0,0.0,0.0,0.0,0.0,8.95600010662772,11.108823884126863,82.20147040765733
24.0,8.0,701.0,0.0,4.0,0.0,16.0,4.0,10.938604480289202,0.0,2060.0599126465654
19.0,1.0,424.0,0.0,24.0,76.0,414.0,5.0,6.237154924764061,11.065992395239263,1928.431493772111
33.0,3.0,154.0,0.0,0.0,0.0,0.0,0.0,11.921861410760252,12.959841485546583,146.85176469453114
60.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0,11.066614459290117,8.8131266225917,494.1040070912458
74.0,8.0,534.0,0.0,0.0,0.0,0.0,0.0,14.987222817915551,3.945512696797043,238.0200630916003
0.0,2.0,814.0,0.0,0.0,0.0,0.0,0.0,26.14508496918427,22.83694023663793,195.8139273268447
37.0,1.0,180.0,0.0,4.0,12.0,221.0,2.0,5.061934053459271,11.103573505513117,1802.6366758390327
59.0,6.0,621.0,0.0,0.0,0.0,0.0,0.0,22.250120277426447,11.06643740131154,106.7324262459427
60.0,3.0,292.0,0.0,0.0,0.0,0.0,0.0,13.82169018919077,11.983923168652217,645.6670172933218
25.0,8.0,524.0,0.0,0.0,0.0,0.0,1.0,12.941528639458149,3.881422141323241,951.5020701531068
72.0,3.0,101.0,0.0,0.0,0.0,0.0,0.0,5.217180435510607,9.9457857085261,679.7095444474575
66.0,2.0,404.0,0.0,0.0,0.0,4.0,1.0,17.90903021760255,13.091518164971436,889.5044142853452
13.0,5.0,188.0,0.0,20.0,40.0,235.0,6.0,4.244571168823692,8.007013041377837,1398.307336686777
