latitude,longitude,n_cafe_5km,n_cafe_in_1km_to_2km,n_cafe_in_3km_to_5km,n_gas_station_5km,n_hospital_in_1km_to_2km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_in_1km_to_2km,n_hotel_in_2km_to_3km,n_hotel_in_3km_to_5km,n_mart_in_1km_to_2km,n_mart_in_3km_to_5km,n_pre_school_5km,n_pre_school_in_3km_to_5km,n_primary_school_5km,n_university_5km,n_university_in_3km_to_5km,n_resturant_in_2km_to_3km,n_resturant_in_3km_to_5km,n_super_market_5km,n_super_market_in_3km_to_5km,n_atm_in_1km_to_2km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,h3_price_mean,h3_price_max,h3_price_median,h3_price_min,price_per_m2
11.59015,104.909641,144,25,67,128,8,34,61,8,34,43,11,58,80,46,56,97,51,52,57,83,43,19,73,75,2279.8435030274145,6333.333333333333,1847.8260869565213,783.3333333333334,1875.0
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,450.0
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,450.0
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,450.0
11.537783,104.920235,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,450.0
11.59,104.9,153,14,81,135,2,24,70,1,10,67,11,64,73,37,60,97,38,5,96,78,52,11,29,120,2044.3448078727786,5347.222222222223,1805.555555555556,500.0,2093.75
11.59,104.9,153,14,81,135,2,24,70,1,10,67,11,64,73,37,60,97,38,5,96,78,52,11,29,120,2044.3448078727786,5347.222222222223,1805.555555555556,500.0,2093.75
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2031.746031746032
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2031.746031746032
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2031.746031746032
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2031.746031746032
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2031.746031746032
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2031.746031746032
11.522551,104.96247,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,1890.087313816128
11.522551,104.96247,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,1890.087313816128
11.587771,104.8125,8,0,7,23,0,0,0,0,0,1,0,0,2,2,7,0,0,0,0,2,2,0,0,0,731.8786825074858,1217.0385395537526,657.7380952380952,395.0,395.0
11.50052875,104.8838806,24,4,18,41,0,0,1,0,0,0,0,0,6,5,19,6,5,0,1,8,7,0,0,2,1563.838876570584,2102.2727272727275,1890.2439024390244,699.0,2102.2727272727275
11.48,104.9,16,2,11,32,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,2,0,0,0,1774.6510087940708,5902.777777777777,1574.074074074074,180.0,842.6966292134831
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,2034.5305038288727
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,2034.5305038288727
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,2034.5305038288727
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,2034.5305038288727
11.522551,104.962474,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,1133.3333333333333
11.522551,104.962474,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,1133.3333333333333
11.522551,104.962474,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,2121.212121212121
11.522551,104.962474,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,2121.212121212121
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2089.895470383275
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2089.895470383275
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2089.895470383275
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2089.895470383275
11.522551,104.96247,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,1879.6992481203008
11.522551,104.96247,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,1879.6992481203008
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,2105.263157894737
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,2105.263157894737
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1842.1052631578948
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1842.1052631578948
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1842.1052631578948
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1842.1052631578948
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,1888.372093023256
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,1888.372093023256
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,1888.372093023256
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,1888.372093023256
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,1888.372093023256
11.57561,104.92025,174,33,76,142,48,22,21,35,15,9,28,27,93,46,64,103,46,19,8,97,29,72,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,1888.372093023256
11.554667,104.82684,27,6,15,54,0,0,1,2,2,7,0,1,5,5,22,8,8,0,0,5,5,0,0,1,655.158990456713,1973.684210526316,315.0,110.0,375.0
11.530293,104.898903,132,13,86,122,3,6,87,0,2,37,1,47,68,44,68,87,68,5,34,70,53,7,6,81,2211.0743503354856,6118.881118881119,1813.9040680024286,622.791519434629,1851.851851851852
11.530293,104.898903,132,13,86,122,3,6,87,0,2,37,1,47,68,44,68,87,68,5,34,70,53,7,6,81,2211.0743503354856,6118.881118881119,1813.9040680024286,622.791519434629,1851.851851851852
11.52,104.95,68,9,50,48,1,0,19,0,2,17,1,18,37,32,20,9,9,1,22,31,28,1,0,28,2069.136074663387,6333.333333333333,1829.9881936245567,166.66666666666666,2121.212121212121
11.52,104.95,68,9,50,48,1,0,19,0,2,17,1,18,37,32,20,9,9,1,22,31,28,1,0,28,2069.136074663387,6333.333333333333,1829.9881936245567,166.66666666666666,2121.212121212121
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2100.0
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2100.0
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2100.0
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2100.0
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2100.0
11.575837,104.920096,175,31,77,143,49,23,21,36,15,9,29,27,93,44,64,103,46,19,8,98,30,77,27,31,2606.024445285722,8870.967741935483,2115.4273029966707,104.16666666666669,2100.0
11.589674,104.925654,141,19,86,111,12,24,67,15,47,22,15,58,75,60,49,83,70,52,29,81,47,35,70,60,1970.7172473585426,6160.75958541712,1767.7777777777778,170.13588235294117,2100.840336134454
11.589674,104.925654,141,19,86,111,12,24,67,15,47,22,15,58,75,60,49,83,70,52,29,81,47,35,70,60,1970.7172473585426,6160.75958541712,1767.7777777777778,170.13588235294117,2100.840336134454
11.589674,104.925654,141,19,86,111,12,24,67,15,47,22,15,58,75,60,49,83,70,52,29,81,47,35,70,60,1970.7172473585426,6160.75958541712,1767.7777777777778,170.13588235294117,2100.840336134454
11.59,104.9,153,14,81,135,2,24,70,1,10,67,11,64,73,37,60,97,38,5,96,78,52,11,29,120,2044.3448078727786,5347.222222222223,1805.555555555556,500.0,2109.375
11.59,104.9,153,14,81,135,2,24,70,1,10,67,11,64,73,37,60,97,38,5,96,78,52,11,29,120,2044.3448078727786,5347.222222222223,1805.555555555556,500.0,2109.375
11.52,104.95,68,9,50,48,1,0,19,0,2,17,1,18,37,32,20,9,9,1,22,31,28,1,0,28,2069.136074663387,6333.333333333333,1829.9881936245567,166.66666666666666,2100.840336134453
11.52,104.95,68,9,50,48,1,0,19,0,2,17,1,18,37,32,20,9,9,1,22,31,28,1,0,28,2069.136074663387,6333.333333333333,1829.9881936245567,166.66666666666666,2100.840336134453
11.70562954,104.928124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.8260869565217,847.8260869565217,847.8260869565217,847.8260869565217,847.8260869565217
11.58163555,104.7825561,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.7142857142857,260.7142857142857,260.7142857142857,260.7142857142857,260.7142857142857
11.500658,104.856173,17,2,15,36,0,0,1,0,0,3,0,0,1,1,14,2,2,0,0,3,3,0,0,0,1382.2546740381656,2941.176470588235,1329.850059969418,120.0,1869.5652173913045
11.500658,104.856173,17,2,15,36,0,0,1,0,0,3,0,0,1,1,14,2,2,0,0,3,3,0,0,0,1382.2546740381656,2941.176470588235,1329.850059969418,120.0,1869.5652173913045
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1846.1538461538464
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1846.1538461538464
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1846.1538461538464
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1846.1538461538464
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1846.1538461538464
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1846.1538461538464
11.589674,104.925654,141,19,86,111,12,24,67,15,47,22,15,58,75,60,49,83,70,52,29,81,47,35,70,60,1970.7172473585426,6160.75958541712,1767.7777777777778,170.13588235294117,1853.9325842696628
11.589674,104.925654,141,19,86,111,12,24,67,15,47,22,15,58,75,60,49,83,70,52,29,81,47,35,70,60,1970.7172473585426,6160.75958541712,1767.7777777777778,170.13588235294117,1853.9325842696628
11.589674,104.925654,141,19,86,111,12,24,67,15,47,22,15,58,75,60,49,83,70,52,29,81,47,35,70,60,1970.7172473585426,6160.75958541712,1767.7777777777778,170.13588235294117,1853.9325842696628
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2109.803921568628
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2109.803921568628
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2109.803921568628
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,2109.803921568628
11.52642005,104.9945743,12,0,11,10,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,0,1130.3548874224864,2168.507575757576,1184.1850561362758,323.42657342657344,1138.2113821138212
11.658559,104.913169,9,1,6,13,0,0,0,1,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,1699.9650199679063,3835.978835978836,1552.2186147186148,482.1428571428572,1851.851851851852
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,275.0
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,275.0
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,275.0
11.537783,104.920232,163,31,82,129,12,45,53,8,11,65,18,48,69,19,62,81,59,14,83,83,38,15,39,109,2423.3576950227744,6250.0,2204.8611111111113,150.0,275.0
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,1144.688644688645
11.55,104.93,164,32,62,122,29,44,22,27,39,12,32,32,79,27,63,81,54,64,4,88,20,39,89,33,2850.3425128950394,8500.0,2714.390872285609,108.031212484994,1144.688644688645
11.59015,104.909641,144,25,67,128,8,34,61,8,34,43,11,58,80,46,56,97,51,52,57,83,43,19,73,75,2279.8435030274145,6333.333333333333,1847.8260869565213,783.3333333333334,1145.8333333333333
11.500658,104.856173,17,2,15,36,0,0,1,0,0,3,0,0,1,1,14,2,2,0,0,3,3,0,0,0,1382.2546740381656,2941.176470588235,1329.850059969418,120.0,1151.7857142857142
11.500658,104.856173,17,2,15,36,0,0,1,0,0,3,0,0,1,1,14,2,2,0,0,3,3,0,0,0,1382.2546740381656,2941.176470588235,1329.850059969418,120.0,1151.7857142857142
11.63905333,104.9150586,18,0,15,25,0,0,0,0,1,0,0,2,8,6,4,3,1,0,0,1,1,0,0,2,1826.501654497255,2683.982683982684,1863.425925925926,1428.571428571429,1851.851851851852
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,462.962962962963
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,462.962962962963
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,462.962962962963
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,462.962962962963
11.55130362,104.809673,14,0,10,30,0,0,0,0,2,4,0,0,0,0,11,1,1,0,0,1,1,0,0,0,203.7037037037037,250.0,203.7037037037037,157.40740740740742,157.40740740740742
11.55130362,104.809673,14,0,10,30,0,0,0,0,2,4,0,0,0,0,11,1,1,0,0,1,1,0,0,0,203.7037037037037,250.0,203.7037037037037,157.40740740740742,157.40740740740742
11.590554,104.813385,8,0,7,22,0,0,0,0,0,1,0,0,1,1,7,0,0,0,0,2,2,0,0,0,731.8786825074858,1217.0385395537526,657.7380952380952,395.0,482.1428571428572
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1843.5754189944128
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1843.5754189944128
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1843.5754189944128
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1843.5754189944128
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,837.9888268156425
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,837.9888268156425
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,837.9888268156425
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,837.9888268156425
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1149.8257839721257
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1149.8257839721257
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1149.8257839721257
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,1149.8257839721257
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,1842.1052631578948
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,1842.1052631578948
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,1842.1052631578948
11.55,104.89,185,21,125,175,12,27,74,1,4,88,14,61,97,61,93,112,34,2,117,102,76,9,20,148,2316.476454584686,6363.636363636364,2058.745414627768,295.0,1842.1052631578948
11.50307289,104.8482103,14,0,12,29,0,0,1,0,0,3,0,0,1,1,13,1,1,0,0,3,3,0,0,0,119.29824561403508,119.29824561403508,119.29824561403508,119.29824561403508,119.29824561403508
11.50307289,104.8482103,14,0,12,29,0,0,1,0,0,3,0,0,1,1,13,1,1,0,0,3,3,0,0,0,119.29824561403508,119.29824561403508,119.29824561403508,119.29824561403508,119.29824561403508
11.57249807,104.9263095,166,35,73,132,50,27,11,12,14,8,19,32,92,52,62,93,63,14,8,95,31,53,25,27,2221.60811084746,6461.538461538462,1728.1746031746034,246.3054187192118,1160.7142857142858
11.57249807,104.9263095,166,35,73,132,50,27,11,12,14,8,19,32,92,52,62,93,63,14,8,95,31,53,25,27,2221.60811084746,6461.538461538462,1728.1746031746034,246.3054187192118,1160.7142857142858
11.57249807,104.9263095,166,35,73,132,50,27,11,12,14,8,19,32,92,52,62,93,63,14,8,95,31,53,25,27,2221.60811084746,6461.538461538462,1728.1746031746034,246.3054187192118,1160.7142857142858
11.57249807,104.9263095,166,35,73,132,50,27,11,12,14,8,19,32,92,52,62,93,63,14,8,95,31,53,25,27,2221.60811084746,6461.538461538462,1728.1746031746034,246.3054187192118,1160.7142857142858
11.57249807,104.9263095,166,35,73,132,50,27,11,12,14,8,19,32,92,52,62,93,63,14,8,95,31,53,25,27,2221.60811084746,6461.538461538462,1728.1746031746034,246.3054187192118,1160.7142857142858
11.589674,104.925654,141,19,86,111,12,24,67,15,47,22,15,58,75,60,49,83,70,52,29,81,47,35,70,60,1970.7172473585426,6160.75958541712,1767.7777777777778,170.13588235294117,1843.75
11.589674,104.925654,141,19,86,111,12,24,67,15,47,22,15,58,75,60,49,83,70,52,29,81,47,35,70,60,1970.7172473585426,6160.75958541712,1767.7777777777778,170.13588235294117,1843.75
11.589674,104.925654,141,19,86,111,12,24,67,15,47,22,15,58,75,60,49,83,70,52,29,81,47,35,70,60,1970.7172473585426,6160.75958541712,1767.7777777777778,170.13588235294117,1843.75
11.52321123,104.8775398,62,7,46,95,1,0,11,0,0,7,0,22,33,28,52,34,26,0,6,24,17,0,1,17,1839.0804597701149,1839.0804597701149,1839.0804597701149,1839.0804597701149,1839.0804597701149
11.52321123,104.8775398,62,7,46,95,1,0,11,0,0,7,0,22,33,28,52,34,26,0,6,24,17,0,1,17,1839.0804597701149,1839.0804597701149,1839.0804597701149,1839.0804597701149,1839.0804597701149
11.52541103,104.9519964,77,8,59,52,2,1,25,0,2,20,1,26,42,36,22,10,9,1,29,34,30,0,1,31,1936.9496582453319,3531.746031746032,1875.0,542.6356589147287,1156.4625850340135
11.522551,104.96247,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,2018.633540372671
11.522551,104.96247,49,8,36,34,2,0,6,0,0,10,0,5,17,13,10,6,6,0,9,11,9,0,0,11,2184.343779721194,5000.0,1988.636363636364,562.5,2018.633540372671
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,2058.823529411765
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,2058.823529411765
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,2058.823529411765
11.52928,104.941454,104,10,56,69,1,9,61,2,9,55,1,53,53,29,35,24,18,12,67,67,53,0,16,91,1940.461018703084,5537.037037037037,1817.4111749963142,250.0,2058.823529411765
11.48,104.9,16,2,11,32,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,2,0,0,0,1774.6510087940708,5902.777777777777,1574.074074074074,180.0,1548.9130434782608
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1517.857142857143
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1517.857142857143
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1517.857142857143
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1517.857142857143
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1517.857142857143
11.5445,104.913586,177,36,85,145,36,49,22,5,36,47,23,38,90,33,79,101,62,28,68,95,35,28,59,83,2748.1060957443865,6465.517241379311,2348.279151684156,110.0,1517.857142857143
11.658559,104.913169,9,1,6,13,0,0,0,1,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,1699.9650199679063,3835.978835978836,1552.2186147186148,482.1428571428572,1541.1840411840412
11.48,104.9,16,2,11,32,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,2,0,0,0,1774.6510087940708,5902.777777777777,1574.074074074074,180.0,1513.6363636363635
