id,information,type,province,price,land_size,price/m2,lat,long
rl-134240553,"តោះៗបងៗ ខុនដូរ ផ្លូវ60ម៉ែត្រ តម្លៃតែ៥មុឺន 
បង់មុន តែ $7,500 អាចដាក់សោរចូលស្នាក់នៅបាន 😊😊 ទឹកប្រាក់ដែលនៅសល់អាចបង់រយះពេល 3ឆ្នាំអត់ការប្រាក់ 🫰🫰
Size 38.38m2
Price 50,000$/unit 
pay with 3 years 
SPA 15%= 7,500$
6th moths 15%= 7,500$
12th months 6%= 3000$ (500$/month)
18th Months 6%= 3000$
24th months 6%=3000$
30th months 6%=3000$
36th months 46%= 23,000$
Please contact me at: +85589666721",RESIDENTIAL,Phnom Penh,50000.0,,,11.525622,104.928089
rl-134373033,"AWESOME DEAL!!! Only $50,000 per unit
Studio available on the eighth floor of R&F Condominium
- 38.38 square meters in size
- 15% down payment required before moving in
- $500 monthly payment
- 3 years of interest-free installment payments
+Facilities:
 - Sky Bar on F32 - Rooftop Pool on F32 - Gym on F25
 - Outdoor Space
 - A basketball court, tennis courts, and other
 - 100% of the project is finished.
 Address: Street 271, Phnom Penh, Cambodia, 300 meters south of the intersection of Hun Sen Boulevard (60m)
!!! At this price, there aren't many units left, so what are you waiting for? Kindly get in touch with me so we can schedule a time to view the room in person.
- Tel: 089 799 661
- Telegram: https://t.me/chhemsopanha",RESIDENTIAL,Phnom Penh,50000.0,,,11.525782,104.92781
rl-134587867,"Urgent Sales ! Time Square 2 
PRICE DROPPED 
🔥🔥$55,000 => $50,000
- 1bedroom 32sqm net 
- 26th Floor
- Brand New Condo
- Buy Now Move in Now
Visit Appointment: 089 788861
T.me/panhareth_duy",RESIDENTIAL,Phnom Penh,50000.0,,,11.581312,104.898971
rl-134885283,"Urgent Sale Price លក់បន្ទាន់ខ្លាំង $49,000 🤩🤩 
តម្លៃរួមបញ្ចូលទាំងថ្លៃកាត់ប្លង់រឹង 🔥🔥
ខុនដូរ 2បន្ទប់គេង​ ៦០ ការ៉េ Net លក់បន្ទាន់ខ្លាំង 
 $𝟓𝟓,𝟎𝟎𝟎 | 𝐍𝐞𝐭 𝟔𝟎 𝐦𝟐
អាចធ្វើ២បន្ទប់គេងបាន​
𝐔𝐊 𝟑𝟐𝟗 𝐓𝐨𝐮𝐥 𝐊𝐨𝐤 𝐂𝐨𝐧𝐝𝐨𝐦𝐢𝐧𝐢𝐮𝐦
- Cheaper than the Original Price
- 12th-Floors
- Location Toul Kok area
- Include Some Furniture 
Visit Appointment at 089 788 861
t.me/panhareth_duy",RESIDENTIAL,Phnom Penh,49000.0,,,11.581816,104.8988
rl-121013847,"Modern living with UK Condo.
⚡️ Just For sale
👉 Price: $ 48,000
👉 Size: 39m², 5th Floor
👉 1 Bedroom, 1 Bathroom, 1 Kitchen
👉 Address: St. 596, Boeng KakII, Toul Kork, Phnom Penh",RESIDENTIAL,Phnom Penh,48000.0,,,11.573408,104.888693
rl-121418625,"ផ្ទះលក់បន្ទាន់ នៅបុរីឡេងណាវ៉ាត្រា ចោមចៅ
 តម្លៃ 45,000 $ (ចរចា)
 ទំហំផ្ទះ 4.2m x 8m សល់មុខ3m ក្រោយ1m
មានបន្ទប់គេង2 បន្ទប់ទឹក2
 ទើបសាងសង់រួចថ្មីៗ ផ្តល់ជូនសំយ៉ាបចង្ក្រានក្រោយ
 ផ្ទេរសិទ្ធិជូន
 ទំនាក់ទំនង៖ 092 355 538 / 012 61 31 31 / 015 779 789 / 078 919 789",RESIDENTIAL,Phnom Penh,45000.0,50.4,892.8571428571429,11.519958,104.839625
rl-133983499,"ផ្ទះលក់បន្ទាន់⚡️នៅជិតផ្សារទួលពង្រ (ID:#D2878)
👉 តម្លៃ ៖ $45,000 (ចរចា)
👉 ទីតាំងផ្ទះ ស្ថិតនៅជិតផ្សារទួលពង្រ ជាតំបន់ដែលប្រជុំដោយ គំរោងបុរីធំៗកំពុងអភិវឌ្ឍន៍ និងរោងចក្រសហគ្រាសធំៗ មានមនុស្សរស់នៅអ៊ូរអរ។
👉 ទំហំផ្ទះ ៖ 4.2m × 16m សល់មុខ 3m សល់ក្រោយ1m
👉 ផ្ទះមាន បន្ទប់គេង:02 បន្ទប់ទឹក03 ផ្ទះបាយ
👉 ទំហំដី ៖ 4.2m × 21m  ទំហំសរុបប្លង់រឹង ៖ 86m²
👉 ទំហំផ្លូវបេតុងមុខ:8m
👉 ដីបែរមុខទៅទិស: ខាងត្បូង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន (ប្លង់រឹង)  
សូមទំនាក់ទំនង ៖  
☎️ (Cellcard): 078 919 789 | 012 61 31 31    
☎️ (Smart)   : 015 779 789  
🌐https://www.c21diamondinvestment.com  
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,45000.0,88.2,510.2040816326531,11.530521,104.853953
rl-134406859,"🔥 Urgent Sale at L Olympic Residence! Only $43,000! 🔥
Grab this amazing deal now! A spacious 45sqm unit on the 13th floor with stunning views and modern amenities. Perfect for living or investment.
🏙️ Prime Location
🏢 Modern Design
📉 Price Dropped to $43,000
Don't miss out on this opportunity. Contact us today to schedule a viewing!
Tel: 089799661
Telegram: https://t.me/chhemsopanha
Whatsapp៖ https://wa.link/kn9xkn
More Properties at: https://t.me/+F0qsnvs2l8kyZjZl
#PhnomPenh #RealEstateDeal #LResidence #Century21FujiRealty #UrgentSale",RESIDENTIAL,Phnom Penh,43000.0,,,11.552658,104.914667
rl-134385135,"[捡漏] 噢林匹克1房1厅!
- 45平米套内面积
- 13楼高楼层！！全家具家电
- $43,000 
Discover this fantastic opportunity in Olympic, Phnom Penh! Price Dropped from $47,000 to just $43,000,this fully furnished apartment spans 45 sqm on the 13th floor, offering 1 bedroom, 1 bathroom, a spacious living room, kitchen, and a balcony with city views. Ideal for investment or personal use, the property comes with Strata title, ensuring ownership security. Located in a prime area with easy access to amenities and transportation, including schools, restaurants, and shops, this apartment is a perfect choice for buyers seeking convenience and comfort in the heart of Phnom Penh. Contact us today at (855) 89 666 721 or via Telegram at Panhareth Duy to schedule a viewing or for more details!
Please contact me at: +85589666721",RESIDENTIAL,Phnom Penh,43000.0,,,11.552698,104.914725
rl-135008875,"Urgent Sale: Fully Furnished 1-Bedroom Apartment in Olympic - $42,000
Looking for a fully furnished, move-in ready apartment? This 1-bedroom apartment on the 14th floor of the OLYMPIC building is now available for $42,000, offering a fantastic investment opportunity in a prime location.
Key Features:
Size: 40.07 m²
1 Bedroom, 1 Bathroom, 1 Living Room, 1 Kitchen, 1 Balcony
North-facing with great natural light
Fully furnished and ready to move in
Perfect for investors with high rental potential
This apartment is ideally located in the Olympic area, close to shopping, dining, and public transport. Whether you're looking for a home or an investment property, this apartment is a great choice.
Book a Viewing Today!
For more details or to schedule a viewing, contact:
📞 Phone: 089 788861
📱 Telegram: @panhareth_duy
For more properties: @property_brokerage",RESIDENTIAL,Phnom Penh,42000.0,,,11.552648,104.914475
rl-121361079,"ផ្ទះលក់​បន្ទាន់ នៅ​បុរី​គ្រួសារសាមគ្គី វិហាសួគ៌
​ តមៃ្ល $ 40,000 (ចចារ)
 ស្ថិតនៅទីតាំងល្អ ចំងាយ500m ពីផ្លូវជាតិលេខ8 ក្បែររោងចក្រ ងាយស្រួល​សម្រាប់​ដាក់​ជួល ឬរស់នៅ
 ទំហំផ្ទះ 4.5m x 12m ​សល់​មុខ​ផ្ទះ6m និង​ខាង​ក្រោយ2m
 ​មាន​បន្ទប់​គេង2 បន្ទប់​ទឹក2
 ទំ​នាក់​ទំនង៖ 012 61 31 31/015 779 789​ / 078 919 789",RESIDENTIAL,Kandal,40000.0,90.0,444.44444444444446,11.669275,105.066954
rl-134034377,"TIME SQUARE 7 Is located a toul kork area about 300meter from Time Square 3.
Enjoying the early bird promotion with special price starting from $399,000 !!
$3000 discount on each unit !!!
More information :  089 788861
t.me/panhareth_duy",RESIDENTIAL,Phnom Penh,39000.0,,,11.582909,104.893628
rl-121014053,"Please contact me at: 010898864
🌆UK Condo 329 សម្រាប់លក់ ទីតាំងនៅទួលគោក មុខវិទ្យាល័យឥន្ទ្រទេវី ជិតសាលា Zaman និង ពីផ្សារ TK avenue✨
🔹Condo នេះនៅជាន់ទី3 កែង មានបង្អួច3 មានវេរ៉ងដា ដែលមានខ្យល់អាកាសចេញចូល និងបរិយាកាសល្អ🎉
🔸តម្លៃ : $38,000
🔹ទំហំ : 37 ម៉ែត្រការេ
🔸មានថែមជូនពីក្រុមហ៊ុនដូចជា ៖
▪️ម៉ាស៊ីនត្រជាក់, ទូសំលៀកបំពាក់ទំនើប, ទូចង្ក្រានបាយទំនើប (1 set)
🔹ទំនាក់ទំនង : 012 389 108 / 098 389 108(telegram, Line or WhatsApp)",RESIDENTIAL,Phnom Penh,38000.0,,,11.585203,104.898336
rl-121756954,"🏠 ផ្ទះវីឡាសម្រាប់លក់នៅឬស្សីកែវ
* នៅក្បែរសាលារៀន និងទីប្រជុំជន
* ទីតាំងនៅ សង្កាត់ឬស្សីកែវ, ខណ្ឌឬស្សីកែវ, រាជធានីភ្នំពេញ
* តម្លៃលក់៖ ១,៨០០ ដុល្លារក្នុងមួយម៉ែត្រការ៉ែ (ចរចារ) ប្លង់រឹង
* សម្ភារៈពេញ
* ទំហំដី៖ ២៥ម x ២០ម
* ទំហំផ្ទះ៖ ១១ម x ១៧ម (សល់ដីមុខ៖ ២ម, សល់ដីក្រោយ៖ ១ម)
* បន្ទប់គេង៖ ០៥, បន្ទប់ទឹក៖ ០៧
* បន្ទប់ទទួលភ្ញៀវ ០១, ផ្ទះបាយ ០១, បន្ទប់ទទួលទាន ០១,
បន្ទប់អ្នកបំរើ ០១ និងចំណតរថយន្ត ០៤
* បែរទៅទិសខាងជើង
📞 សម្រាប់ព័ត៌មានបន្ថែម: 095 933 777
📧 អ៊ីមែល៖ info.c21mekong.com.kh
🌍 https://rebrand.ly/5de88
សូមអរគុណ!
-----------------
🏠 Villa for sale at russei keo
* Address: russei keo, russei keo, phnom penh
* Rent price: $1,800/m2 (negotiable) hard title
* Full furniture
* Land size: 25m x 20m
* House size: 11m x 17m (front land: 2m, back land: 1m)
* Bedroom: 05, Bathroom: 07
* Living room: 1, Kitchen: 1, Dining room: 1, Maid room: 1
and Parking: 4
* Direction: North
📞 More detail information: 095 933 777
📧 Email: info.c21mekong.com.kh
🌍 https://rebrand.ly/5de88
Thank you!!
#Team_Land (Mr. Nun Vearaboth)
#TLRSK6530RB6T14",RESIDENTIAL,Phnom Penh,1800.0,500.0,3.6,11.609026,104.917809
rl-134769769,"ផ្ទះអាជីវកម្ម២ល្វែងសម្រាប់ជួល⚡️ក្រោយផ្សារឃ្លាំរំសេវថ្មី ជាប់សាលាបញ្ជាជាតិ  (ID:#D3197)
👉 តម្លៃ ៖ $700/ខែ (ចរចា)
👉 ទីតាំងនៅកណ្ដាលក្រុង ក្បែរផ្សារឃ្លាំងរំសេវថ្មី ម៉ុងឌីយ៉ាល់ ជាប់សកលវិទ្យាល័យបញ្ញាជាតិ ផ្ទះធំទូលាយ ងាយស្រួលសម្រាប់បើកអាជីវកម្មផ្សេងៗ។ 
👉 ទំហំដី ៖ 8m x 15m
👉 ទំហំផ្ទះ ៖ 8m x 12m  សល់មុខផ្ទះ3m 
👉 ផ្ទះមាន 8បន្ទប់គេង 6បន្ទប់ទឹក ផ្ទះបាយ កន្លែងទទួលភ្ញៀវ
👉 បែរមុខទៅទិសខាងជេីង
👉 អត្តលេខក្រុមហ៊ុន E-19-306
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestments.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,700.0,120.0,5.833333333333333,11.568089,104.893564
rl-121716113,"🏠 វីឡាកូនកាត់ សម្រាប់ជួលនៅបុរីឌឹមេគង្គរ៉ូយ៉ាល់
* ទីតាំងនៅ សង្កាត់ព្រែកលៀប, ខណ្ឌជ្រោយចង្វារ, រាជធានីភ្នំពេញ
* តម្លៃជួល៖ ៥០០ ដុល្លារក្នុងមួយខែ (ចរចារ)
* ទំហំដី៖ ៥ម x ១៩ម
* ទំហំផ្ទះ៖ ៥ម x ១២ម (សល់ដីមុខ៖ ៦ម, សល់ដីក្រោម៖ ២ម)
* បន្ទប់គេង៖ ០៣, បន្ទប់ទឹក៖ ០៤
* បន្ទប់ទទួលភ្ញៀវ ០១, ផ្ទះបាយ ០១, បន្ទប់ទទួលទាន ០១
និងចំណតរថយន្ត ០១
បែរទៅទិសខាងត្បូង
📞 សម្រាប់ព័ត៌មានបន្ថែម: 061 352 222
📧 អ៊ីមែល៖ info.c21mekong.com.kh
🌍 https://rebrand.ly/25b10
សូមអរគុណ!
-----------------
🏠 Link house for rent at Borey The Mekong Royal
* Address: prek leap, chroy chongva, phnom penh
* Rent price: $500/month (negotiable)
* Land size: 5m x 19m
* House size: 5m x 12m (front land: 6m, back land: 2m)
* Bedroom: 03, Bathroom: 04
* Living room: 1, Kitchen: 1, Dining room: 1,
and Parking: 1
* Direction: South
📞 More detail information: 061 352 222
📧 Email: info.c21mekong.com.kh
🌍 https://rebrand.ly/25b10
Thank you!!
#Team_6A (Mr. Phal Rattana)",RESIDENTIAL,Phnom Penh,500.0,95.0,5.2631578947368425,11.660139,104.909685
rl-133983490,"ផ្ទះអាជីវកម្ម សម្រាប់ជួល⚡️នៅបុរីប៉េងហួតបឹងស្នោ  (ID:#DN2888)
👉តម្លៃ ៖ $450/month (ចរចា)
👉ទីតាំង ក្នុងបុរីប៉េងហួតបឹងស្នោរ ក្នុងគម្រោងEco-sunrise ផ្ទះថ្មីស្អាត បរិយាកាសរស់នៅល្អ មានសុវត្ថិភាព ងាយស្រួលបើកជាការិយាល័យ ឬអាជីវកម្មផ្សេងៗ។
👉 មានសម្ភារៈ ៖ តុបាយ, សាឡុង, ចង្រ្កានហ្គាសទំនើប, ម៉ាសុីនត្រជាក់ 3គ្រឿង, គ្រែ, ទូរសម្លៀកបំពាក់, តុសំអាង, ម៉ាសុីនទឹកក្ដៅ2, វំាងននគ្រប់បន្ទាប់, wifi , មានក៉ាម៉ាសុវត្តិភាព 2គ្រាប់,។
👉 ទំហំផ្ទះ ៖ 4.2m x 10m , ផ្ទះសល់ខាងមុខ 5m , ខាងក្រោយសល់ 1.5m
👉 ផ្ទះមាន 4បន្ទប់គេង 5បន្ទប់ទឹក
👉 បែរមុខទៅទិសជេីង
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestment.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Phnom Penh,450.0,42.0,10.714285714285714,11.526968,104.971026
rl-133983503,"ដីនិងផ្ទះលក់⚡️នៅជិតផ្លូវជាតិលេខ២ ក្រុងតាខ្មៅ (ID:#D2874)
👉តម្លៃ ៖ $400/m²​ (ចរចា)
👉ទីតាំងល្អ ស្ថិតនៅជាប់សាលាសុវណ្ណភូមិ ជិតផ្លូវជាតិលេខ២ ជិតផ្សារព្រែកឬស្សី ក្រុងតាខ្មៅ ជិតផ្លូវ60m ផ្លូវមិនទាល់។
👉ទំហំផ្ទះ ៖ 9m x12m 
👉 ផ្ទះមាន 5បន្ទប់គេង 6បន្ទប់ទឹក បន្ទប់ផ្ទះបាយ1 ផ្ទះឈើ 1ខ្នង រោងដាក់ឡាន1
👉ទំហំដី ៖ 30m x 60m ទំហំសរុបក្នុងប្លង់ ៖ 1,511m²
👉បែរមុខទៅទិសខាងត្បូង
👉 ចេញសេវាផ្ទេរកម្មសិទ្ធិជូន​(ប្លង់រឹង)	
សូមទំនាក់ទំនង ៖	
☎️ (Cellcard): 078 919 789 | 012 61 31 31  	
☎️ (Smart)   : 015 779 789	
🌐https://www.c21diamondinvestment.com	
↗️Telegram: https://t.me/century21diamond",RESIDENTIAL,Kandal,,1800.0,,11.481382,104.944869
rl-132369484,"8 Bedroom Villa for Sale Area Toul Kork
- Sale Price 1m2/2700$
- Bedrooms: 8
- Bathrooms: 7
- Living room: 1
- Kitchen: 1
- Parking 4
- furnished Villa in Toul Kork for rent, good for resident, near market, near school, near bank, near bakery, near gym center, near ATM (easy for withdraw your money), near service apartment, near hotel, near restaurant.
- Real Estate Agent Number: E-14-160
- For more information / additional information:
+ 📲 (+855) 99 666 726
+ 📲 (+855) 99 666 721
+ Telegram Chat: https://t.me/Heat_fujic21
+ Click to see the latest properties: https://t.me/c21fujicambodia
+ Website: https://fuji-realty-cambodia.com",RESIDENTIAL,Phnom Penh,,717.0,,11.576372,104.893521
rl-128240289,"📢 ផ្ទះអាជីវកម្ម សម្រាប់ លក់ ទីតំាង បឹងគេងកងទី១
👉 ទីតាំង៖ សង្កាត់បឹងគេងកង១ , ខណ្ឌ បឹងគេងកង , រាជធានីភ្នំពេញ
👉 តម្លៃលក់ ៖ ១ម៉ែត្រការ៉េ / ៧,០០០ដុល្លារ
✅ ទំហំដី៖ ៨ម x ២៧ម
✅ ទំហំផ្ទះ៖ ៨ម x ២៤ម
✅ ទីតាំងល្អ ផ្លូវធំទូលាយ ជាប់ទីប្រជុំជន ងាយស្រួលក្នុងការបើកជាហាង  នឹង បើកជាក្រុមហ៊ុន
✅ លេខអាជ្ញាប័ណ្ណភ្នាក់ងារអចលនវត្ថុ: E-14-160
✅ ពត៏មានលំអិតទាក់ទងលេខ 099 666 722 / 099 666 726
#forsale​#ហ្វូជីរៀលធី #fujiRealty #PhnomPenh #rent #sale
#realestateagency #propertyforsale #propertyforrent #propertyforlease #flateforsale #houseforsale #condoforsale #condoforrent",RESIDENTIAL,Phnom Penh,,216.0,,11.546709,104.917275
rl-121389197,"ដីលក់បន្ទាន់ Urgent Sale 急售 
ដីមានទំហំធំៗ ស្ថិតនៅទីតាំងល្អៗ មានសក្តានុពលខ្លាំង​សំរាប់អភិវឌ្ឍន៍ ជាខុនដូ ផ្ទះល្វែង រោងចក្រ ឃ្លាំង ឬអគារពាណិជ្ជកម្មជាដើម។ (សូមចុចមើលរូបនីមួយៗ ដើម្បី​មើលព័ត៌មានលំអិត)
potential big land in a great location for developing as condominiums, apartments, warehouses or other businesses building. (Click on each picture to see more details)",COMMERCIAL,Phnom Penh,6880000.0,10560.0,651.5151515151515,11.57351,104.877057
rl-134707058,"For Sale & Rent: Charming Boutique Hotel with Exceptional Amenities at Toul Kork Area
Step into a unique opportunity to lease a stylish boutique hotel located on a prime 597 sqm lot (20.3 m front length, 29.5 m depth). This beautifully designed property is perfect for entrepreneurs looking to create a memorable hospitality experience.
Ground Floor: Inviting Atmosphere The ground floor welcomes guests with ample parking for cars and motorcycles, a cozy café, and a chic hotel lobby. Additional spaces include an efficient back office, staff pantry, and storeroom, ensuring seamless operations.
1st and 2nd Floors: Elegant Accommodations Our boutique hotel features 12 thoughtfully designed rooms: 6 spacious units at 65 sqm with large balconies, 4 stylish rooms at 55 sqm with balconies, and 2 intimate rooms at 34 sqm. Each room is elegantly furnished to offer comfort and style, with housekeeping stock rooms to support guest services.
3rd Floor: Wellness and Relaxation Indulge in wellness with a modern gym, massage room, and a refreshing swimming pool. The floor also includes male and female locker rooms, toilets, showers, and steam rooms, providing a serene escape for guests.
4th Floor: Culinary Delights The fourth floor features a sophisticated rooftop restaurant and fully equipped kitchen, complete with stock rooms and guest toilets. This space offers an exceptional dining experience with stunning views, perfect for attracting both hotel guests and local patrons.
5th Floor: Scenic Rooftop Dining Enjoy an enchanting open-air rooftop dining area, ideal for hosting events or casual gatherings against a picturesque backdrop.
Fully Equipped and Furnished This boutique hotel comes fully furnished with high-quality beds, sofas, mini bars, TVs, and decorative accents to create a welcoming ambiance. Additional equipment includes modern server room setups, sound systems, gym equipment, and kitchen appliances.
Reliable Utilities Equipped with a 220KVA/176KW electricity generator and fire hose generator, this property ensures reliability and safety for all guests.
Charming Green Spaces Enhance the hotel's appeal with beautifully arranged indoor and outdoor plants, adding a touch of nature to the inviting atmosphere.
This boutique hotel is ready for immediate occupancy and offers a unique chance to create a distinctive hospitality experience. Don’t miss out on this fantastic opportunity to rent a premium boutique property in a sought-after location!
Visit Appointment at 089 788861
t.me/panhareth_duy",COMMERCIAL,Phnom Penh,5500000.0,507.5,10837.43842364532,11.585579,104.900645
rl-121418627,"ដី​លក់បន្ទាន់⚡️ទិញដីភ្លាម ចំនេញភ្លាម! ចំនេញរហូតដល់ $10,000 ក្នុង1ខែ
ទិញដីភ្លាម ចំនេញភ្លាម! ចំនេញរហូតដល់ $10,000 ក្នុង1ខែ
ដី​លក់បន្ទាន់​ Urgent Sale 紧急出售
មានឃ្លាំងស្រាប់ចំនួន9 និងអគារស្នាក់នៅចំនួន1 ដែលទទួលបានចំនូលពីការជួលជិត10,000$ក្នុងមួយខែ។ ដីនេះស្ថិត​នៅ​ចំងាយ​ប្រមាណ300m ពីបុរីសំបួរមាស បុរីលឹមឈាងហាក់ និងបុរីពិភពថ្មីចំការដូង។ Existing rental income: $10,000/month, location: Chamkadoung, Phnom Penh
 តមៃ្ល/Price ：$ 500/m² (ចរចា)
 012 61 31 31/015 779 789/078 919 789
ប្រញាប់ទាក់ទងមកក្រុមហ៊ុនយើងឥឡូវនេះ កុំអោយឱកាសដ៏ល្អនេះកន្លងផុតទៅ។",COMMERCIAL,Phnom Penh,4440000.0,8880.0,500.0,11.479751,104.868813
rl-121383047,"ដីនិងផ្ទះ​លក់​បន្ទាន់​ for Sale  出售​ នៅផ្លូវ​ជាតិ​លេខ6 កណ្តាល​ក្រុង​សៀមរាប។ តមៃ្លចចារ $ 1500/m²  
 ខាងមុខជាប់ផ្លូវជាតិលេខ6 ខាងក្រោយជាប់​ផ្លូវ6m លោកអ្នកអាចពុះលក់ ឬធ្វើជាអគារពាណិជ្ចកម្មផ្សេងៗ
 ទំហំដី : 25m x 60m
 ទំ​នាក់​ទំនង៖
012 61 31 31
093 666 949
078 919 789
015 779 789",COMMERCIAL,Siemreap,2250000.0,1500.0,1500.0,13.341611,103.833398
rl-121418626,"ដីលក់បន្ទាន់ ក្បែរផ្សារទួលទំពូង
 តមៃ្ល ：$ 2,200,000 (ចរចា)
 អាចវិនិយោគ ឬអភិវឌ្ឍន៍ជាអគាពាណិជ្ជកម្ម ខុនដូ ហាងឬផ្សារទំនើបផ្សេងៗ
 ទំហំដី : 16m x 25m ផ្ទៃក្រលា 396m²
 ទំនាក់ទំនង៖ 012 61 31 31/015 779 789/078 919 789",COMMERCIAL,Phnom Penh,2200000.0,396.0,5555.555555555556,11.539855,104.922094
rl-121412473,"ផ្ទះ​អាជីវកម្ម ​លក់​បន្ទាន់​​ Urgent Sale 紧急出售
ស្ថិត​នៅ​តំបន់​ដី​មាស បឹង​កេងកង (BKK1)
មាន​ចំនូល​ស្រាប់​ពីការ​ជួល​ប្រ​ចាំខែ
 តមៃ្ល / Price ：$ 1,850,000 (ចរចា)
 ទំហំដី / Land: 8.5m x 27m, 225m²
 ទំហំផ្ទះ/ building​ : 8m x 20m កំពស់​3ជាន់ 
 កាត់​ប្លង់​រឹង​ជូន
 ទំ​នាក់​ទំនង៖ 012 61 31 31/015 779 789/078 919 789",COMMERCIAL,Phnom Penh,1850000.0,229.5,8061.002178649237,11.551418,104.923781
rl-121412460,"ដីឃ្លាំង​ និងផ្ទះលក់​ ក្បែរវត្តវាលស្បូវ​ ផ្លូវជាតិលេខ១
ដីនេះ​មាន​រាង​ស្មើ​ស្អាត​ ហើយ​មានឃ្លាំង​និងផ្ទះត្រចៀកកាំកំពស់៤ជាន់​ស្រាប់​ ដែលកំពុងប្រមូលផល។
 តំលៃ​ $ 1,800,000 (ចរចា)
 ទំហំដី : 19m x 77m ផ្ទៃក្រលា​ 1466m²
 កាត់​ប្លង់​រឹង​ជូន
 ទំ​នាក់​ទំនង៖ 
012 61 31 31
015 779 789
078 919 789",COMMERCIAL,Phnom Penh,1800000.0,1463.0,1230.3485987696513,11.526932,104.971012
rl-121412472,"ដី​លក់ ក្បែរ​ខុនដូUK999 បឹងទំពុន
ដី​មាន​ទំហំ​ធំ ស្មើរ​ល្អ អាច​អភិវឌ្ឍន៍​ជា​ខុនដូ ផ្ទះ​ល្វែង ឃ្លាំង ឬរោង​ចក្រ​ក៏​បាន។ មាន​បន្ទប់​ជួល​​ដែល​ទទួល​បាន​ចំនូល​ប្រចាំ​ខែ​ស្រាប់។​
 តមៃ្ល ：$ 800/m² (ចរចា)
 ទំហំដី : 23m x 97m, 2265m²
 ទំ​នាក់​ទំនង៖ 012 61 31 31/015 779 789/078 919 789",COMMERCIAL,Phnom Penh,1800000.0,2231.0,806.8130883012102,11.529893,104.910857
rl-121013884,"ដី និងឃ្លាំងលក់បន្ទាន់នៅខណ្ឌសែនសុខ (P-2197)
តម្លៃៈ 1,380,000
ទំហំៈ 16m x 70m
ទំហំខាងក្រោយៈ រីក 19 m x 70 m
ទំហំសរុបៈ 1278/sqm
ប្លង់ៈ រឹង
សម្រាប់ព័ត៌មានបន្ថែមៈ 085 222 968 / 069 993 667 (Mr Narong)
Click: http://c21imperial.com.kh​
Map: http://lnnk.in/dxaK
------------------------------------------
Land with warehouse for sale Sensok district
Price: $1,380,000
Land size: 16​m x 70m
Total size: 1278 sqm
Title : Hard title
More info contact: 085 222 968 / 069 993 667 (Mr Narong)",COMMERCIAL,Phnom Penh,1380000.0,1190.0,1159.6638655462184,11.578731,104.852759
rl-121014038,"Please contact me at: 098 389 108| 012 389 108
ផ្ទះប្រកបអាជីវកម្មមួយជង់ពេញសំរាប់លក់ លេីផ្លូវកម្ពុជាក្រោម (ក្បែរផ្លូវព្រះមុនីវង្ស និង ផ្សារថ្មី)
•ទំហំដីះ 120 m2, ទំហំផ្ទះ: 4m x 30m
•(5ជាន់) ដល់ផ្លូវចេញខាងក្រោយ (កាត់ប្លង់រឹងជូន)
•សូមទាក់ទង : 012 389 108 | 098 389 108 ( Huon Samnang : Telegram, Line or WeChat )",COMMERCIAL,Phnom Penh,980000.0,120.0,8166.666666666667,11.570268,104.922094
rl-121361097,"ផ្ទះប្រកបអាជីវកម្មមួយជង់ពេញសំរាប់លក់ លេីផ្លូវកម្ពុជាក្រោម (ក្បែរផ្លូវព្រះមុនីវង្ស និង ផ្សារថ្មី)
• ទំហំដីះ 120 m2, ទំហំផ្ទះ: 4m x 30m (5ជាន់) ដល់ផ្លូវចេញខាងក្រោយ (កាត់ប្លង់រឹងជូន)
• តម្លៃៈ 950,000 US$
• ទីតាំង Google: https://goo.gl/maps/U6no6QR74622
•សូមទាក់ទង៖ 012 381 108
#HouseForSale, #ShopHouseForSale, #HouseForSaleOnKampucheaKrom, #ShopHouseForSaleOnKampucheaKrom",COMMERCIAL,Phnom Penh,950000.0,120.0,7916.666666666667,11.568977,104.917978
